date_daily,year,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,path,path_intra_wide,dffr1_intra_wide,dffr1_intra_wide,DNY2_long,DNY3M,DNY6M,DNY1,DNY2,DNY3,DNY5,DNY10,DNF1,DNF2,DNF3,DNF5,DNF10,DRY2,DRY3,DRY5,DRY10,DRF2,DRF3,DRF5,DRF10,path_m,stratRF3,Dbkeveny2,Dbkeveny3,Dbkeveny5,Dbkeveny10,DIF2,DIF3,DIF5,DIF10
05jul2011,2011,0,-.0029837,.0047242,.0149994,.0100021,0,-.0084987,.0107809,-.0029837,-.0029837,-.0625,0,-.02,-.0216,-.0625,-.0859,-.0987,-.0594001,-.073,-.1250999,-.1351001,-.0925,.0353999,-.0592999,-.0734,-.0565,-.012,-.1215,-.0776,.0063,.0341001,,2,-.0032001,-.0125,-.0421999,-.0474,-.0035999,-.0575001,-.0987999,.0012999
06jul2011,2011,0,0,-.0172128,.0049973,0,0,.0115797,.0038697,0,0,-.0208,-.01,-.02,-.0084,-.0208,-.0327,-.0472,-.0414999,-.0196,-.0463001,-.0646,-.0664999,-.0075998,-.0357,-.0521,-.0479,-.0313,-.0971,-.0697,-.0205001,-.0223,,2,.0149,.0194,.0007,-.0102,.0508,.0051,-.0459999,.0147002
12jul2011,2011,0,0,-.0049973,.0050049,0,0,.0175667,.0060685,0,0,-.0051,0,0,.0036,-.0051,-.0141,-.0287,-.0414,-.0043,-.0234,-.0401,-.0574999,-.0440998,-.0238,-.0297,-.0223,-.0191,-.0533,-.0283,-.0021,-.033,,2,.0187,.0156,-.0063999,-.0223,.0299,-.0118,-.0553999,-.0110998
13jul2011,2011,0,0,.0049973,.0050049,.0049973,0,.0011087,.0086332,0,0,-.0053,-.02,-.02,.0001,-.0053,-.0086,-.0126001,-.0183001,-.0067,-.0136,-.0167,-.0201001,-.0268002,-.0337,-.0266,-.0098,-.0139,-.0279,.0017,.0184,-.0586002,,2,.0283999,.018,-.0028,-.0044,.0143,-.0184,-.0385001,.0318
19jul2011,2011,0,.0064646,.0048924,-.0049973,-.0049973,0,.0129788,.006148,.0064646,.0064646,.0122,.01,.01,.0039,.0122,.013,.0003,-.0565,.0167,.0207,.0065,-.0475998,-.1622996,-.0077001,-.0144,-.0075999,-.0341,-.0489,-.0091,-.0017,-.1111999,,2,.0199,.0274,.0079,-.0223999,.0696,.0156,-.0458998,-.0510998
20jul2011,2011,0,-.0070523,.0017631,0,0,-.0049973,-.0143593,.0047011,-.0070523,-.0070523,.0136,-.01,.01,.0244,.0136,.0177,.0384001,.0613,.0017,.0108,.0421001,.0897,.059,.0231,.0368999,.0523,.066,.0565,.0705,.0771999,.0841999,,2,-.0095,-.0192,-.0138998,-.0046999,-.0457,-.0283999,.0125,-.0251999
26jul2011,2011,0,0,.0083288,-.0049973,-.0049973,-.0100021,.0092694,.0045484,0,0,-.0211,.02,.01,.0157,-.0211,-.039,-.0489999,-.0471001,-.0345,-.0721,-.0741,-.0537,-.0458002,.0114,.0259,.008,-.0153,.0813,.0254,-.0473,-.0151999,,2,-.0325,-.0648999,-.0569999,-.0318,-.1534,-.0995,-.0064,-.0306003
27jul2011,2011,0,0,0,-.0049973,-.0099945,-.0149994,.0298941,.001637,0,0,.0407,.01,.01,.0092,.0407,.0475,.0352999,.0179,.0597,.0731,.0462,-.0053,.0272002,.0125,.0055001,-.0013,-.0208,-.0085001,-.008,-.0178,-.0576,,2,.0282,.0419999,.0365999,.0386999,.0816001,.0542,.0124999,.0848002
02aug2011,2011,0,0,-.0107247,0,0,-.0049973,.0066812,.0034628,0,0,-.0429,-.04,-.03,-.0385,-.0429,-.0539,-.0805,-.1238999,-.0373,-.0601,-.0921,-.1443999,-.1744003,.054,.0161,-.016,-.0067,-.0395,-.0717,-.0465,.0368999,,2,-.0969001,-.0699999,-.0644999,-.1172001,-.0206,-.0204,-.0978999,-.2113003
03aug2011,2011,0,0,0,.0049973,.0049973,0,-.0011605,.0077328,0,0,.0252,-.04,-.05,.0117,.0252,.0278,.0160999,-.0225,.0326,.0397,.0237,-.0269001,-.0671997,.1126,.114,.0888,-.0007,.1277,.1005,-.0004,-.1481999,,2,-.0874,-.0862,-.0727,-.0218,-.0879999,-.0768,-.0265,.0810002
09aug2011,2011,1,-.0070416,-.0002271,.0049973,-.0350037,-.0800018,-.0280347,-.0098005,-.0070416,-.0070416,-.0856,-.02,-.01,-.0369,-.0856,-.1299,-.191,-.2051001,-.0851,-.1806,-.2508,-.2939999,-.1206002,-.0377,-.0871,-.1382,-.124,-.1495,-.2118,-.1968,-.0433999,-.0280347,1,-.0479,-.0428001,-.0528001,-.0811,-.0311,-.039,-.0971999,-.0772003
10aug2011,2011,0,0,.0049973,0,-.0100021,-.0100021,.0150876,.0041087,0,0,.0119,-.01,0,.0058,.0119,.0165,.0139,-.0338001,.0113,.0237,.0246999,-.0121,-.1339998,-.1553,-.1755,-.1666,-.1705,-.2415,-.1888,-.1358,-.2197001,,2,.1672,.192,.1805,.1367002,.2652,.2134999,.1237,.0857003
16aug2011,2011,0,0,0,.0050049,0,0,-.0012485,.0069674,0,0,-.0154,.01,-.01,-.0107,-.0154,-.0266,-.0482,-.0592999,-.0093,-.0339,-.0628,-.0901999,-.0437999,.0394,.0366999,.0141,-.0269,.049,.0129999,-.0461,-.0747,,2,-.0547999,-.0633,-.0623001,-.0324001,-.0829,-.0757999,-.0440999,.0309001
17aug2011,2011,0,-.0055411,-.004939,0,.0049973,.0050049,.0071417,.0057721,-.0055411,-.0055411,-.0002,-.02,-.01,-.0117,-.0002,-.0051,-.0327,-.0840001,.0123,.0027,-.0348001,-.1081998,-.1332002,.052,.0743001,.041,-.0309,.1551,.0754001,-.0762,-.08,,2,-.0522001,-.0793999,-.0737,-.0530999,-.1524,-.1102001,-.0319998,-.0532001
23aug2011,2011,0,-.0096674,.0092744,0,0,0,.0248586,.0063249,-.0096674,-.0096674,.009,0,0,.0055,.009,.0123,.0204,.0486,.0096,.0154,.0223,.0446,.1029,.0894001,.0892,.0953,.1037,.0827,.0951,.1112,.1093,,2,-.0804,-.0769,-.0748999,-.0551,-.0673,-.0728,-.0666,-.0064
24aug2011,2011,0,0,0,.0049973,0,0,-.0272715,.006966,0,0,.0179,.01,0,.0044,.0179,.0406,.0908999,.1656001,.0102,.0568,.1155,.2086999,.2354002,.0075,.0407,.0817,.1152,.0845,.1256,.152,.1446999,,2,.0104,-.0001,.0092,.0504,-.0276999,-.0101001,.0566999,.0907003
30aug2011,2011,0,0,-.0110653,.0050049,.0099945,.0100021,.0036354,.0078043,0,0,-.0101,-.01,0,.0036,-.0101,-.0264,-.0582001,-.1046999,-.0077,-.0412,-.0765001,-.1301,-.1518998,-.0835,-.0616,-.0753,-.0871,.0113,-.0499,-.1227,-.0632,,2,.0734,.0352,.0171,-.0176001,-.0524999,-.0266001,-.0074,-.0886998
31aug2011,2011,0,-.0050049,.0069298,0,.0049973,.0049973,.0019291,.0079828,-.0050049,-.0050049,.0048,.01,0,.0153,.0048,.0054,.0209,.0608001,-.0032,-.003,.018,.069,.1125002,-.0529,-.0376,-.0233,.0369,-.0037,-.0101,.0175,.1633,,2,.0577,.043,.0442001,.0239,.0007,.0281,.0515,-.0507998
06sep2011,2011,0,-.0031185,.0065489,-.0050049,0,0,.0088463,.0058416,-.0031185,-.0031185,-.0064,0,.02,-.0085,-.0064,-.0043,-.0059,-.0392001,-.0077,-.0013,.0001,-.0216,-.1181002,.1224,.1297,.1105,.0687,.1623,.1232,.048,.0295,,2,-.1288,-.1339999,-.1164,-.1078999,-.1636,-.1231,-.0696,-.1476002
07sep2011,2011,0,0,0,0,.0049973,.0050049,.0064876,.0074526,0,0,.0093,0,-.01,-.0009,.0093,.0197,.0408,.085,.0092,.0299,.0513999,.0927999,.1529999,-.0818,-.0515,-.0162,.0272,-.0067999,.0217,.0485,.0884,,2,.0911,.0712,.0569999,.0577998,.0366999,.0297,.0442999,.0645999
13sep2011,2011,0,.0044026,0,-.0049973,-.0049973,-.0050049,.0071417,.0043258,.0044026,.0044026,-.0028,0,0,-.0075,-.0028,.0059,.0263,.0609,-.006,.0118,.0354,.0750999,.1034999,.0688999,.0694,.0695,.0741,.0707999,.0696,.0706,.0878,,2,-.0717,-.0635,-.0432,-.0132,-.059,-.0342,.0044999,.0156999
14sep2011,2011,0,.0046921,.0049973,.0049973,0,.0050049,.0035842,.0091829,.0046921,.0046921,-.0034,0,-.02,-.0172,-.0034,.0098,.0277,.0253999,-.0044,.0245,.0461999,.056,-.0170999,.0335,.0397,.0525,.0571,.0434,.0609,.0772,.0386,,2,-.0369,-.0299,-.0247999,-.0316999,-.0189,-.0147001,-.0212,-.0556998
20sep2011,2011,0,0,0,-.0050049,0,0,-.0018549,.0051093,0,0,.0082,0,-.01,.014,.0082,.0032,-.0046,-.0155001,.0077,-.0026,-.0105,-.0210001,-.0285001,-.0704999,-.0634,-.0612,-.0419,-.0449001,-.0538,-.0562,.0121,,2,.0787001,.0666,.0566,.0264001,.0423,.0433,.0351999,-.0406001
21sep2011,2011,1,.0083415,.0208292,.0550003,.0599976,.0650024,.0351043,.0388016,.0083415,.0083415,.0647,0,.01,.0341,.0647,.0621,.018,-.0836999,.0894,.0855,.0233001,-.1127,-.2135,.0536,.0569999,.0189,-.0569,.0927,.0298,-.0956,-.122,.0351043,1,.0110999,.0051,-.0009,-.0267999,-.0072,-.0064999,-.0171,-.0915
27sep2011,2011,0,-.0050049,.0043793,.0050049,.0049973,.0049973,.0175651,.008453,-.0050049,-.0050049,.0117,-.01,.01,-.0021,.0117,.0261,.0539,.1021001,.0111,.0402,.0694,.119,.1633999,.0016,-.0101,-.0107,.0265,-.0332,-.0305,.0118,.0977,,2,.0101,.0362,.0646,.0756,.0734,.0999,.1072,.0656999
28sep2011,2011,0,0,0,.0049973,0,.0049973,.0206983,.0076124,0,0,.0073,.01,0,.0038,.0073,.0085,.0101,.0239999,.0094,.0111,.0105001,.0168002,.0572,.0429,.0262,.0086,-.0086,.0014,-.0136999,-.0194,-.0407,,2,-.0356001,-.0177,.0015,.0326,.0097,.0242,.0362002,.0978999
04oct2011,2011,0,.0028644,.0099739,.0049973,0,0,.0311217,.0091696,.0028644,.0028644,.017,-.01,-.02,.008,.017,.0215,.0233,.0164,.0199,.0299,.0302999,.0203001,.0037,.03,.0225,.0063,-.0299,.0158,-.0009,-.0349,-.0869,,2,-.013,-.001,.017,.0462999,.0141,.0311999,.0552001,.0906
05oct2011,2011,0,0,-.0187397,-.0100021,-.0050049,-.0050049,.0052023,-.0006047,0,0,.0116,-.01,-.01,-.0046,.0116,.0322,.0706,.1079999,.007,.0503,.0956,.1517,.1138,-.0074,.0142,.0438,.0759,.0412,.0709,.1009,.1064999,,2,.019,.018,.0268,.0321001,.0091,.0247,.0508,.0073001
11oct2011,2011,0,0,0,.0049973,0,-.0050049,-.0050357,.0063187,0,0,.0154,.01,.01,-.0066,.0154,.0337,.0597,.0843999,.0173,.0556,.0826999,.1092,.1015003,.0148,.0407,.0685,.0794,.0778,.1036,.1098,.0717,,2,.0006,-.0070001,-.0088,.0050001,-.0222,-.0209001,-.0006,.0298003
12oct2011,2011,0,0,0,-.0149994,-.0149994,-.0100021,-.0147575,-.0003414,0,0,-.0245,0,.01,-.0268,-.0245,-.0117,.0216,.0690999,-.0333,-.0064,.0353,.1006999,.1083999,-.0494,-.0259,.0068,.0456,.0037,.0362,.0708,.0901999,,2,.0249,.0142001,.0148,.0235,-.0101,-.0009,.0298999,.0181999
18oct2011,2011,0,0,.0061966,0,-.0049973,0,-.0019212,.0063862,0,0,-.0028,0,.01,.0058,-.0028,-.0075,-.0079,.0149,-.0048,-.0159,-.0166,.0028,.0674,-.0899,-.0956,-.0565,-.0011,-.1415,-.068,.055,.0120001,,2,.0870999,.0881,.0486,.016,.1256,.0514,-.0522,.0553999
19oct2011,2011,0,0,-.0064548,.0100021,.0049973,.0050049,.0019291,.0081481,0,0,.0012,-.01,-.01,.0077,.0012,-.0063,-.0175999,-.0187001,.0028,-.0136,-.0278,-.0372,.0026002,.0064,-.0048,.0013,-.0052,-.0383,-.0132,.0245,-.0697,,2,-.0051999,-.0015,-.0189,-.0135,.0247,-.0146,-.0617,.0723002
25oct2011,2011,0,0,0,0,0,-.0049973,.0040101,.005392,0,0,-.0393,-.01,0,-.0264,-.0393,-.0569,-.0907,-.131,-.0349,-.0716,-.1113,-.1641002,-.1601996,-.0685999,-.0878,-.1003,-.117,-.125,-.1246001,-.1166,-.1544,,2,.0293,.0309,.0096,-.0139999,.0534,.0133001,-.0475002,-.0057997
26oct2011,2011,0,.0050049,-.0041217,0,0,0,.018992,.0060123,.0050049,.0050049,.033,.01,0,.0283,.033,.0454,.0727,.098,.0262,.0527,.0874,.1317,.0959997,-.0165,-.0126001,-.002,.0137,-.0116,.0024,.0229,.0303,,2,.0495,.058,.0747,.0843,.0643,.0849999,.1088,.0656997
01nov2011,2011,0,0,0,0,0,0,.0192698,.0060384,0,0,-.0126,0,-.01,-.012,-.0126,-.0328,-.0894,-.1740999,.0027,-.0383,-.1092,-.2286999,-.2371001,-.0325,-.062,-.093,-.1496,-.1143,-.1258,-.1576,-.2356999,,2,.0199,.0292001,.0036,-.0244999,.076,.0166,-.0710999,-.0014002
02nov2011,2011,1,-.0053542,.0038669,.0099945,.0099945,.0200043,.0025832,.0119451,-.0053542,-.0053542,-.0095,0,-.01,.0065,-.0095,-.0151,-.0107,.0150001,-.0168,-.0294,-.0208,.0132999,.0542002,-.0192,-.0429,-.0506,-.0228,-.0899,-.0856,-.0372,.0302999,.0025832,1,.0097001,.0278,.0398999,.0378001,.0605,.0648,.0504999,.0239003
08nov2011,2011,0,0,0,0,0,0,.0102732,.0060384,0,0,.0028,0,-.01,-.0066,.0028,.0148,.039,.072,.0002,.0251001,.0526,.0932999,.1012998,.0136,.0259,.0448,.0845,.0431,.0579,.0888,.1503,,2,-.0108,-.0111001,-.0058,-.0125,-.0179999,-.0052999,.0044999,-.0490003
09nov2011,2011,0,0,0,.0149994,.0199966,.0200043,.0384152,.0144787,0,0,-.0121,0,.01,-.0095,-.0121,-.0227,-.0535,-.1152,-.0062,-.0269001,-.0624,-.1339998,-.1896999,.0695,.0549999,.0156,-.0262,.0584999,-.005,-.0662,-.0701001,,2,-.0816,-.0777,-.0691,-.089,-.0854,-.0574,-.0677998,-.1195998
15nov2011,2011,0,0,0,-.0050049,-.0049973,-.0050049,.0147129,.0036951,0,0,.0119,0,.01,-.004,.0119,.0188,.0204,.0157001,.0182,.0331,.0306001,.0149,.0170002,.0723001,.0709,.0582,.0554,.0822999,.0541,.0337,.0676999,,2,-.0604,-.0520999,-.0378001,-.0397,-.0491999,-.0235,-.0188,-.0506997
16nov2011,2011,0,.0053624,-.0010312,0,0,.0050049,.0332011,.0072667,.0053624,.0053624,.0055,0,-.01,.0155,.0055,-.0057,-.0266,-.0551,.0068,-.0164,-.0394,-.0728002,-.0815001,.1291,.1072,.0623,.0159,.0926001,.0354,-.0337,-.0028,,2,-.1236,-.1129,-.0889,-.0709999,-.1090001,-.0748,-.0391002,-.0787001
22nov2011,2011,0,0,0,0,.0050049,0,-.0084943,.0068064,0,0,-.02,0,.01,-.0135,-.02,-.0219,-.0215,-.03,-.0237,-.0271,-.0236,-.0207,-.0621998,-.0045,-.0042,-.0075,-.0058,.0005001,-.0079,-.0136,.0046999,,2,-.0154999,-.0177001,-.0139999,-.0242,-.0276001,-.0157,-.0071,-.0668998
23nov2011,2011,0,.0050049,-.003161,-.0100021,-.0049973,-.0099945,.0227776,.0022688,.0050049,.0050049,.0105,0,0,.0204,.0105,-.0026,-.029,-.0664999,.0133,-.0138,-.0438,-.0888,-.1033001,.0022,-.0231,-.05,-.0686,-.0603001,-.0838,-.092,-.0850999,,2,.0082999,.0205001,.021,.0021,.0465001,.04,.0032,-.0182002
29nov2011,2011,0,.0049973,-.0060681,-.0049973,-.0049973,-.0050049,-.010199,.0033193,.0049973,.0049973,.0077,-.01,-.02,.0117,.0077,.0098,.0206,.0385001,.0031,.0072,.0217,.0494001,.0508001,-.0089,-.0074,-.0051,.0056,-.0042,-.0041001,.0017,.0299,,2,.0166,.0172,.0257,.0328999,.0114,.0258001,.0477001,.0209001
30nov2011,2011,0,0,0,0,0,0,-.0822739,.0060384,0,0,-.0075,-.01,.01,-.0109,-.0075,.0022,.0298,.0936,-.0117,.0067,.0373,.1041999,.1859999,-.0848,-.0576999,-.0356,.028,-.0012001,-.0073999,.0148,.146,,2,.0773,.0599,.0654,.0656002,.0079001,.0446999,.0893999,.0399998
06dec2011,2011,0,.003103,0,-.0050049,0,0,.0039422,.0055528,.003103,.003103,.0052,0,-.01,.0284,.0052,-.0004,.0122,.053,-.0072,-.0202,.0005,.0608001,.0995002,.0196,.0245,.0179,.0242,.0446,.0234001,.001,.0673,,2,-.0144,-.0249,-.0057,.0288,-.0648,-.0229001,.0598001,.0322002
07dec2011,2011,0,0,0,0,.0049973,0,-.0047087,.0068052,0,0,-.0252,.01,.01,-.0114,-.0252,-.0378,-.0562,-.0648999,-.0252,-.0522,-.0729001,-.0896001,-.0483003,-.0037999,.0118001,-.0124,-.0216,.0737001,.0079,-.0839,.0463001,,2,-.0214,-.0496,-.0438,-.0432999,-.1259,-.0808001,-.0057001,-.0946003
13dec2011,2011,1,.0043098,0,.0099945,.0100021,.0100021,.015862,.0113382,.0043098,.0043098,.0026,0,.01,.0024,.0026,-.0045,-.0283999,-.0809999,.008,-.0057,-.0334001,-.0936,-.1492002,.0234,.0157,.0017,-.0271,.0079999,-.0065,-.0313,-.0776,.015862,1,-.0208,-.0202,-.0301,-.0539,-.0136999,-.0269001,-.0623,-.0716002
14dec2011,2011,0,0,.0051757,.0050049,-.0050049,-.0049973,.0203204,.0064841,0,0,.0215,0,-.01,.0091,.0215,.021,.0014,-.0563002,.0303,.0312,.006,-.0618999,-.1387,.0828,.0711,.0511,-.0025,.0557001,.0394,.0001,-.1005,,2,-.0613,-.0501,-.0497,-.0538001,-.0245001,-.0333999,-.0619999,-.0382
20dec2011,2011,0,-.0070308,.0022371,-.0050049,0,-.0050049,.005437,.0038594,-.0070308,-.0070308,.0088,0,0,-.008,.0088,.0284,.0668,.1268998,.0063,.0463,.0885,.1551001,.1946001,-.0988,-.0653,-.0246,.0017,-.0203999,.0196,.0443,.0045999,,2,.1076,.0937001,.0913999,.1251999,.0667,.0689,.1108001,.1900002
21dec2011,2011,0,-.0077576,.0029553,.0049973,0,0,.0088463,.0063888,-.0077576,-.0077576,.0283,0,0,.0229,.0283,.0319,.0361,.0438001,.0296,.037,.0404999,.0443001,.0613,.0281,.0457,.0489,.0266,.081,.0761,.0297,.0090001,,2,.0002,-.0138,-.0128,.0172,-.044,-.0356001,.0146001,.0523
27dec2011,2011,0,-.0050049,.013124,.0050049,0,0,.0064876,.0086129,-.0050049,-.0050049,-.0089,.01,.02,-.013,-.0089,-.0051,-.0004,-.0074,-.0093,-.0006,.0056,.0048001,-.0357001,.0158,.0156,.0133,.0053,.0163,.0136,.0058,-.0092,,2,-.0246999,-.0207,-.0137,-.0126998,-.0168999,-.008,-.0009999,-.0265001
28dec2011,2011,0,-.0050049,.0046712,0,-.0049973,-.0050049,.0109273,.0047491,-.0050049,-.0050049,-.0134,-.01,-.01,-.0011,-.0134,-.0263,-.0524,-.1029999,-.0126,-.0389,-.0661,-.1151001,-.1776998,-.0149,-.0275,-.0386,-.0495,-.0475,-.0554,-.0537,-.0773001,,2,.0014999,.0012,-.0137999,-.0534999,.0086,-.0107,-.0614002,-.1003997
03jan2012,2012,0,0,.0120767,0,0,.0050049,.0175667,.0088581,0,0,.0245,0,0,.0221,.0245,.0318,.0511,.0867001,.021,.0353,.0578001,.0999999,.1283,-.0753,-.0432,-.0083,.0159,.0032001,.0348001,.0468,.0381,,2,.0998,.075,.0594001,.0708001,.0321,.023,.0531999,.0901999
04jan2012,2012,0,0,0,0,-.0049973,-.0049973,.0017775,.0046252,0,0,-.0102,0,0,-.0181,-.0102,-.0044,.0055,.0333998,-.0084,.0029,.0113,.0309,.0885999,-.0743001,-.0646,-.0503,-.0301,-.0527,-.0386,-.0212,-.002,,2,.0640999,.0602,.0558,.0634999,.0556,.0499,.0521,.0905999
10jan2012,2012,0,.0036828,0,0,.0049973,0,.0019291,.0073316,.0036828,.0036828,.0024,.01,0,.0052,.0024,.0044,.0134,.0246,-.0014,.0028,.015,.0363998,.0224998,.0035,.0163,.0328,.0409,.0325,.0495,.0614,.0299,,2,-.0011001,-.0118999,-.0194,-.0163,-.0297,-.0345,-.0250002,-.0074002
11jan2012,2012,0,.0038788,.0049973,.0049973,.0049973,0,-.0084943,.0091862,.0038788,.0038788,-.0215,0,0,-.0075,-.0215,-.0322,-.0484,-.0748,-.0236,-.0458,-.0611,-.0828998,-.1141999,.0052,-.0045999,-.014,-.0199,-.0194,-.0271,-.027,-.0295999,,2,-.0267,-.0276,-.0344,-.0548999,-.0264,-.034,-.0558998,-.0846
17jan2012,2012,0,0,0,0,0,-.0050049,.0033308,.005391,0,0,-.0113,0,0,-.0242,-.0113,-.0068,-.0093,-.0218999,-.0055,.0046,-.0015,-.0242999,-.0324001,-.0362999,-.0367,-.0325,-.0224,-.0403,-.0343,-.0184,-.0152999,,2,.025,.0299,.0231999,.0005,.0449,.0328,-.0058999,-.0171002
18jan2012,2012,0,0,0,0,0,0,.0192698,.0060384,0,0,.0129,0,.01,.0154,.0129,.0149,.0253,.052,.0097,.0131,.0256,.0558,.0903001,-.0256001,-.0153,.0002,.0218,-.0028,.0127,.0321,.0503,,2,.0385,.0302,.0251,.0302,.0159,.0129001,.0237,.0400001
24jan2012,2012,0,0,-.0070523,0,.0049973,0,.0085685,.0055366,0,0,-.0003,0,0,.0027,-.0003,-.0044,-.0111,-.0110998,.0008,-.008,-.0165999,-.0230999,.0058999,-.034,-.0388,-.0332,-.0054,-.0518,-.0427,-.006,.0331,,2,.0337,.0344,.0221,-.0056999,.0438,.0261001,-.0170999,-.0272001
25jan2012,2012,1,-.0049973,.0036091,-.0149994,-.0250015,-.034996,-.0032818,-.0051741,-.0049973,-.0049973,-.0378,0,0,-.0019,-.0378,-.0646,-.0939,-.0802002,-.0421,-.1003,-.132,-.1322,.0065002,-.0880001,-.1042,-.1080999,-.0824,-.1358,-.1335,-.0911,-.0469999,-.0032818,1,.0502,.0395999,.0142001,.0021999,.0355,.0015,-.0411,.0535002
31jan2012,2012,0,.0050049,-.0053385,.0049973,0,0,-.0068878,.0067211,.0050049,.0050049,.0039,.01,0,.0133,.0039,-.0058,-.0232,-.0476,.0044,-.0156,-.0343,-.0615,-.0726001,-.0091,-.0191001,-.0316,-.0478,-.0328,-.0442001,-.0549,-.0744001,,2,.013,.0133001,.0084,.0002,.0172,.0099001,-.0066,.0017999
01feb2012,2012,0,0,0,.0049973,0,0,-.0006803,.006966,0,0,.0067,0,.01,.0155,.0067,.006,.0163,.0477,.0011,-.0014,.0122,.0508,.0922999,-.077,-.0609,-.0325999,.0096,-.0442001,-.0143,.0302,.0583,,2,.0837001,.0668999,.0489,.0381,.0428001,.0265,.0206,.0339999
07feb2012,2012,0,0,-.0193644,0,0,-.0050049,.0206967,.0019077,0,0,.0235,0,.01,.0133,.0235,.0357,.0587,.0832,.0214,.0468,.0731,.1081002,.0893002,-.0273999,-.0112,.0169001,.0488,.0056001,.0363001,.0766,.0651001,,2,.0509,.0469,.0418,.0344,.0411999,.0368,.0315002,.0242001
08feb2012,2012,0,0,0,0,0,0,-.0018549,.0060384,0,0,.0049,.01,0,-.003,.0049,.0078,.0064,-.0009,.0085,.0148,.0112,-.0023,-.0065002,-.0094,.0010999,.0089999,-.0034,.0173999,.0245,.0132,-.0422,,2,.0143001,.0067,-.0026,.0025001,-.0025999,-.0133001,-.0155,.0356997
14feb2012,2012,0,0,0,0,0,0,.0092226,.0060384,0,0,-.0018,.01,.01,.0041,-.0018,-.0111,-.0329,-.0726001,.0009,-.0178,-.0422,-.0869,-.1201003,.0107,.0010999,-.0138,-.035,-.0101,-.0253,-.0452,-.0620999,,2,-.0125,-.0122,-.0191,-.0376,-.0077,-.0168999,-.0417,-.0580003
15feb2012,2012,0,.0051836,-.0057245,-.0050049,-.0050049,-.0049973,-.0007764,.0034061,.0051836,.0051836,-.0245,-.01,-.02,-.0335,-.0245,-.0173,-.0064,.0124002,-.0233,-.0085,.002,.0171001,.0435002,-.0422,-.0314,-.0161,.0013,-.0181,-.0028,.0138,.0194,,2,.0177001,.0141,.0097001,.0111001,.0096,.0048,.0033001,.0241002
21feb2012,2012,0,0,0,0,0,.0049973,.0064876,.0066847,0,0,.0204,-.01,0,.0116,.0204,.0271,.0358,.0409,.0215,.0357,.0446,.0509,.0380001,-.0832001,-.0684,-.0374,.0096,-.0556999,-.0219,.0365,.0415,,2,.1036,.0955,.0732,.0313001,.0913999,.0665,.0144,-.0034999
22feb2012,2012,0,-.0049973,.0012493,.0049973,.0050049,.0049973,.0077957,.0078908,-.0049973,-.0049973,-.0186,.01,0,-.0085,-.0186,-.0272,-.04,-.0506001,-.0191,-.0373999,-.051,-.0645001,-.0517001,-.0658,-.0670999,-.0647,-.0492,-.0709,-.0679,-.0533,-.0178,,2,.0472,.0398998,.0246999,-.0014,.0335,.0169,-.0112001,-.0339001
28feb2012,2012,0,0,0,.0050049,0,0,-.0053627,.0069674,0,0,.003,-.02,0,.0041,.003,.0026,.0038,.0142,.0027,.0015,.0025,.0099001,.0388,-.0035,.0017999,.0065,.0044,.01,.0141,.0111,-.0037,,2,.0065,.0008001,-.0026999,.0098,-.0085,-.0116,-.0011999,.0425
29feb2012,2012,0,0,0,0,0,.0050049,-.0032834,.0066857,0,0,.007,-.02,-.01,-.0017,.007,.0154,.0293,.0416999,.0068,.0245,.0397,.0576,.0397,.0445001,.0631,.069,.0378,.097,.0984,.0526,-.0094,,2,-.0374999,-.0477002,-.0397,.0039001,-.0725,-.0587,.005,.0491
06mar2012,2012,0,-.003103,.0053598,0,0,.0049973,.0057148,.0072053,-.003103,-.003103,-.0214,0,-.01,-.0159,-.0214,-.0279,-.0401,-.0550001,-.0205,-.0338,-.0476,-.0670002,-.0634999,-.0090001,-.0163,-.0289999,-.051,-.0242,-.0372,-.0576,-.0838,,2,-.0123999,-.0116,-.0110998,-.0039999,-.0096,-.0104,-.0094002,.0203
07mar2012,2012,0,.0032323,.00855,.0049973,0,0,.0040101,.008966,.0032323,.0032323,.0271,0,.01,.031,.0271,.0251,.024,.0280001,.0261,.0215,.0209,.0248001,.0383,-.0344,-.0266,-.0156001,-.0032,-.0168,-.0057,.0058,.01,,2,.0614998,.0516999,.0395999,.0311999,.0383,.0266,.0190001,.0283
13mar2012,2012,1,.0043098,0,.0100021,.0149994,.0199966,.0284749,.0133992,.0043098,.0043098,.0309,-.01,0,.0139,.0309,.0475,.0751,.1064999,.0306,.0649,.0950999,.1334,.125,-.0177,-.0086,.0137,.0434,-.0034,.0227,.068,.0466,.0284749,1,.0486,.0561001,.0613999,.0631001,.0682999,.0723999,.0654,.0784
14mar2012,2012,0,.0045494,0,0,0,-.0049973,.0214695,.0060423,.0045494,.0045494,.0581,.01,0,.0094,.0581,.0945,.1404001,.1735001,.0654,.1423,.1879001,.2205999,.1822,.0612001,.0896001,.1134,.1102,.1339999,.1538,.1369,.0971,,2,-.0030999,.0049,.027,.0632999,.0083001,.0341001,.0836999,.0850999
