date,r2y_prem,r3y_prem,r4y_prem,r5y_prem,r6y_prem,r7y_prem,r8y_prem,r9y_prem,r10y_prem,r11y_prem
4/28/2008,0.330951903,0.617467087,0.870414293,1.083192769,1.260507829,1.409415766,1.536233907,1.645785813,1.741556472,1.826067808
4/29/2008,0.375624704,0.671553221,0.924410209,1.134598825,1.309005561,1.455309568,1.579942783,1.687683049,1.781930362,1.865123642
4/30/2008,0.365469553,0.659728548,0.910645842,1.118707766,1.291065102,1.435585387,1.558788141,1.665467073,1.758997421,1.84177434
5/1/2008,0.319476209,0.585322283,0.822905165,1.025816069,1.197490849,1.34361491,1.469439834,1.579068329,1.675533216,1.761084095
5/2/2008,0.353001931,0.609394255,0.844263317,1.047456057,1.220589295,1.368407101,1.495692161,1.60635264,1.703381236,1.789067268
5/5/2008,0.304968757,0.565668535,0.805989215,1.014339479,1.191770376,1.342947437,1.472774453,1.585328231,1.683756692,1.77047511
5/6/2008,0.300199211,0.577785899,0.831059067,1.048500874,1.231826365,1.386520647,1.518205029,1.631493833,1.729908129,1.816115113
5/7/2008,0.282807061,0.566524347,0.822938646,1.041540748,1.224896396,1.379096954,1.510141795,1.622850175,1.720834491,1.806786581
5/8/2008,0.194316959,0.474639601,0.731985942,0.953837596,1.141240296,1.2994607,1.434144918,1.550011379,1.650687583,1.738925485
5/9/2008,0.112717929,0.378103467,0.631584876,0.854442393,1.044905675,1.206886708,1.345392044,1.464867924,1.56885363,1.660098851
5/12/2008,0.123036324,0.384306147,0.633210782,0.852680121,1.041073191,1.202006506,1.340153678,1.459699736,1.56400397,1.655698778
5/13/2008,0.184244738,0.444670846,0.692053374,0.909932586,1.09705287,1.257101164,1.394674156,1.513849465,1.617895293,1.709378467
5/14/2008,0.184939373,0.425750878,0.664090701,0.877722255,1.063066129,1.222657255,1.360454679,1.480183816,1.584929062,1.677169574
5/15/2008,0.128019463,0.368138158,0.606760468,0.820581694,1.00592883,1.165479493,1.303337189,1.423315212,1.528531111,1.621459412
5/16/2008,0.104475541,0.337028432,0.574543118,0.789807032,0.977428713,1.139315349,1.279248555,1.400939911,1.507509577,1.601479374
5/19/2008,0.089185667,0.320336147,0.557875629,0.773548183,0.961579143,1.123767945,1.263891382,1.385687145,1.492305362,1.586293466
5/20/2008,0.031308535,0.252449442,0.487962553,0.704691875,0.894767306,1.059114049,1.201181736,1.324624219,1.432609252,1.527738337
5/21/2008,-0.006130838,0.202877464,0.435527056,0.652826796,0.844788036,1.011464091,1.155921794,1.281655294,1.391779339,1.488891221
5/22/2008,0.054766459,0.257842447,0.487697235,0.703373188,0.894304032,1.06027052,1.204162047,1.329361035,1.438922835,1.535421571
5/23/2008,0.085723511,0.283652133,0.50476874,0.712860499,0.898104827,1.05999009,1.200957603,1.324016387,1.431956724,1.527176859
5/27/2008,0.151867794,0.361420013,0.587690428,0.797624866,0.9830147,1.144193952,1.284041402,1.405784695,1.512318812,1.606089763
5/28/2008,0.170594343,0.395013707,0.632580676,0.849740677,1.039324383,1.202743235,1.343662705,1.465812315,1.572383477,1.665987827
5/29/2008,0.197611651,0.427920973,0.670706408,0.891412929,1.083011149,1.247300924,1.388304452,1.510017112,1.615814458,1.708433566
5/30/2008,0.120236924,0.336722872,0.576351882,0.798631843,0.993698699,1.161976515,1.306854814,1.432079917,1.540967815,1.636282127
6/2/2008,0.298014852,0.518977949,0.743279191,0.94678702,1.124710314,1.278667127,1.411945352,1.527826936,1.629132887,1.718202853
6/3/2008,0.284702994,0.526850815,0.759657071,0.966472539,1.145391687,1.299333015,1.432224959,1.547656193,1.648573966,1.737349253
6/4/2008,0.329862975,0.5847692,0.822938871,1.032335635,1.212537559,1.367006993,1.499912737,1.614970923,1.715208605,1.8030547
6/5/2008,0.317328927,0.580201454,0.827346211,1.044459726,1.230621042,1.389425685,1.525346934,1.642404323,1.743876771,1.832389721
6/6/2008,0.113585451,0.373116879,0.628905133,0.857306288,1.054165736,1.222217854,1.365944082,1.489626993,1.596830443,1.690415622
6/9/2008,0.14680886,0.354599,0.578890131,0.788825953,0.975961456,1.139910777,1.282941473,1.407883667,1.517410324,1.613860414
6/10/2008,0.184298758,0.395741942,0.622353181,0.833031855,1.020068545,1.183639616,1.326307024,1.451019856,1.560476938,1.656998907
6/11/2008,0.153184749,0.37656307,0.613276427,0.83101528,1.022445214,1.188491249,1.332391697,1.457586838,1.567096313,1.663438543
6/12/2008,0.150643213,0.377859054,0.620996715,0.844230687,1.039871351,1.209127817,1.355549633,1.482803995,1.594057043,1.691915945
6/13/2008,0.208700301,0.451917493,0.702516461,0.928224263,1.123621425,1.291302027,1.435605165,1.560611985,1.669683003,1.765500205
6/16/2008,0.235000217,0.475087886,0.721781737,0.944067567,1.136750872,1.302339147,1.44502136,1.568745077,1.676771537,1.771714446
6/17/2008,0.295139933,0.546022187,0.794032255,1.014111954,1.203350095,1.365210969,1.504286946,1.624674218,1.729665202,1.82185496
6/18/2008,0.194093062,0.442312152,0.693466383,0.917447907,1.110124226,1.274869175,1.416453924,1.539159452,1.646405444,1.740856863
6/19/2008,0.230092852,0.470440134,0.715892708,0.936814096,1.128357264,1.293080187,1.435142694,1.558446684,1.666209475,1.761007245
6/20/2008,0.215074225,0.467145779,0.718749293,0.941972267,1.13352446,1.297112878,1.43763256,1.559397911,1.665824197,1.759558168
6/23/2008,0.186329582,0.442080748,0.698021671,0.924722541,1.118928602,1.284630833,1.426960661,1.550381489,1.658387716,1.753659039
6/24/2008,0.161271088,0.4115617,0.663564471,0.88722848,1.079027353,1.242828979,1.38369404,1.506031205,1.61328538,1.708090208
6/25/2008,0.126022587,0.37120895,0.625684031,0.853962998,1.050377146,1.218044532,1.361860114,1.486298755,1.594949091,1.690601639
6/26/2008,0.100021972,0.32515734,0.568749811,0.79173319,0.985935088,1.152924727,1.296717014,1.421331378,1.530150486,1.625895877
6/27/2008,0.030043098,0.255579961,0.501162535,0.725804863,0.921208823,1.08918491,1.233975108,1.359735536,1.469904569,1.567204795
6/30/2008,-0.037074382,0.198081919,0.453012767,0.685995779,0.888339074,1.061853273,1.210972749,1.340088959,1.452852382,1.552157336
7/1/2008,-0.031641277,0.212606926,0.470332766,0.705226116,0.90947414,1.084790954,1.235428835,1.365674567,1.479148684,1.578763096
7/2/2008,-0.085213296,0.138391659,0.388570841,0.621828329,0.827067467,1.004401973,1.15730695,1.289722721,1.405146569,1.506476744
7/3/2008,-0.098120957,0.13020072,0.384906757,0.622031178,0.830225385,1.009615899,1.163813428,1.296919562,1.412577736,1.513807278
7/7/2008,-0.076084553,0.168403023,0.428194615,0.665945808,0.872941474,1.050483958,1.202731325,1.334021838,1.448077251,1.547918143
7/8/2008,-0.031277772,0.21723614,0.471904276,0.702722636,0.903428407,1.075971916,1.224513652,1.353190848,1.465487562,1.564206685
7/9/2008,-0.063947523,0.194686757,0.454535892,0.687773057,0.889386982,1.062106899,1.210562394,1.339145577,1.451457187,1.550335418
7/10/2008,-0.158812087,0.106827641,0.37674173,0.619269189,0.828494303,1.007228114,1.160441322,1.292864967,1.408363655,1.509961854
7/11/2008,-0.029337167,0.25595322,0.533147341,0.775719875,0.981492811,1.155490796,1.303830607,1.431754545,1.543297868,1.641488037
7/14/2008,0.008767345,0.291502711,0.563592985,0.800823571,1.001747516,1.171567417,1.316378078,1.441336691,1.550384587,1.646465756
7/15/2008,-0.015668279,0.233155382,0.48640248,0.715397004,0.914244533,1.08501045,1.2318924,1.359035575,1.469920679,1.567343991
7/16/2008,0.031521798,0.29136845,0.552174532,0.786609846,0.989199472,1.162288982,1.310332865,1.437707402,1.548092382,1.644452559
7/17/2008,0.168482479,0.42575878,0.678702152,0.904297823,1.09887693,1.265291721,1.407946381,1.530990249,1.637860342,1.731314759
7/18/2008,0.268444393,0.51766931,0.760732844,0.976892251,1.16345504,1.32344116,1.461069723,1.580213084,1.684048801,1.775123468
7/21/2008,0.275025544,0.528512763,0.771867683,0.986660075,1.171383389,1.329624377,1.465836431,1.583953832,1.687132947,1.777863718
7/23/2008,0.540555615,0.781477167,1.00041808,1.191616644,1.356894005,1.499918433,1.624302198,1.733065191,1.828628004,1.91295002
7/24/2008,0.523245224,0.7546911,0.966008963,1.151388196,1.312273963,1.451989914,1.573886693,1.680795026,1.774999716,1.858361604
7/25/2008,0.593520706,0.839087879,1.054872259,1.242164034,1.404198173,1.544646278,1.666873437,1.773684018,1.86736039,1.949789032
7/28/2008,0.503171349,0.747408941,0.966163398,1.157595165,1.323645985,1.467577173,1.592717357,1.701960851,1.79770196,1.881925534
7/29/2008,0.606135662,0.84682245,1.055804437,1.237564092,1.395714597,1.533601544,1.654189564,1.759965662,1.852992498,1.935012931
7/30/2008,0.528583445,0.773986272,0.990753617,1.179530884,1.343179544,1.485221243,1.608987637,1.717291212,1.812428752,1.896295805
7/31/2008,0.570128121,0.822142699,1.034159367,1.216218037,1.373773177,1.51087138,1.630771512,1.736072024,1.828855026,1.910837892
8/4/2008,0.495988302,0.747508314,0.96377458,1.151420267,1.314458595,1.456412965,1.580432261,1.68917025,1.78481509,1.869193737
8/5/2008,0.573627252,0.843663949,1.066692822,1.255455502,1.416960982,1.556273627,1.677320776,1.78312,1.876004108,1.957835466
8/6/2008,0.625964964,0.914521043,1.145771415,1.33697552,1.497891187,1.635214327,1.753782788,1.857077425,1.947635292,2.027383434
8/7/2008,0.52508606,0.806017074,1.036013697,1.228124222,1.390580025,1.529574608,1.649822218,1.754803041,1.84707964,1.928599533
8/8/2008,0.581109085,0.85403801,1.074737487,1.259009466,1.415653694,1.550624961,1.668203241,1.771469703,1.862681644,1.943568944
8/11/2008,0.659578376,0.949869448,1.176144665,1.360899769,1.515867585,1.648361185,1.763284696,1.863981786,1.952796394,2.031464419
8/12/2008,0.619632027,0.912491753,1.139590387,1.324894954,1.480347604,1.613270886,1.728576229,1.829622983,1.918769763,1.997762444
8/13/2008,0.595256568,0.882865427,1.110362416,1.297953713,1.456129692,1.591641151,1.709196948,1.812116821,1.902788841,1.983013155
8/14/2008,0.543563861,0.824117649,1.049268137,1.236651324,1.395579818,1.532246925,1.651102274,1.755352281,1.847340787,1.928854512
8/15/2008,0.603542296,0.87925106,1.09484829,1.272939366,1.424187888,1.554891091,1.669229222,1.770082385,1.859511525,1.939082578
8/18/2008,0.604974394,0.89297355,1.114264273,1.294727816,1.446600776,1.577050412,1.690751846,1.790851801,1.879540437,1.958435072
8/19/2008,0.622468973,0.921375733,1.147919618,1.331380707,1.485031257,1.616450098,1.730538152,1.830590003,1.918900037,1.997162873
8/20/2008,0.588638101,0.879224849,1.101461841,1.283513327,1.437375704,1.569743666,1.685007909,1.786206193,1.875525225,1.954632201
8/21/2008,0.528355873,0.813004278,1.038589758,1.226068017,1.385246754,1.522247026,1.641407294,1.745868491,1.837948848,1.919433945
8/22/2008,0.639674486,0.916873496,1.130442196,1.306220472,1.455652083,1.585070735,1.698513923,1.798713629,1.88761964,1.966724381
8/25/2008,0.650603103,0.936129419,1.149346732,1.321977227,1.467674294,1.59362582,1.704168122,1.802086578,1.889278119,1.967142611
8/26/2008,0.612518058,0.888042664,1.098456869,1.271270713,1.418382592,1.546180426,1.658630626,1.758361307,1.847217609,1.926597013
8/27/2008,0.608338276,0.882216961,1.090472518,1.262281542,1.409308189,1.53747675,1.650419248,1.750577833,1.83971499,1.919206729
8/28/2008,0.657843395,0.931511383,1.135725488,1.303059389,1.446257169,1.571442777,1.682150326,1.780655104,1.868563609,1.94712664
8/29/2008,0.690248847,0.979612956,1.192004329,1.364067435,1.509987532,1.636570705,1.747756616,1.84608443,1.933338664,2.010894851
9/3/2008,0.806552311,1.122070245,1.332252471,1.493619338,1.627470176,1.743094717,1.845136489,1.936137918,2.017632525,2.090679093
9/4/2008,0.790088477,1.122059968,1.339663911,1.503812866,1.638096979,1.753103428,1.854200661,1.944300885,2.025094915,2.097680554
9/5/2008,0.823467568,1.144752587,1.354494309,1.513340461,1.644277574,1.757266688,1.857176224,1.946574407,2.026937268,2.09923736
9/8/2008,0.827165802,1.121382828,1.316076657,1.466565282,1.593172925,1.704244314,1.8036253,1.893262473,1.974274679,2.04743995
9/9/2008,0.882959697,1.171936886,1.357794731,1.500276663,1.620572401,1.726865035,1.822626809,1.909463941,1.988241264,2.059561962
9/10/2008,0.934167704,1.224527032,1.408499837,1.549217734,1.668294947,1.773697096,1.868644659,1.954580668,2.03229267,2.102365783
9/11/2008,0.932890144,1.222426733,1.404896898,1.544541784,1.663000911,1.768075715,1.862845011,1.948661981,2.026265257,2.096217381
9/12/2008,1.001458238,1.304884433,1.495556674,1.639712204,1.760274115,1.865900219,1.960226063,2.044957022,2.121053442,2.189220651
9/15/2008,1.235015567,1.566691911,1.747557082,1.871558321,1.970733017,2.056672834,2.133752057,2.203613438,2.266893754,2.323929164
