date,n1y_prem,n2y_prem,n3y_prem,n4y_prem,n5y_prem,n6y_prem,n7y_prem,n8y_prem,n9y_prem,n10y_prem,n11y_prem
4/4/2005,-0.200912848,0.003517356,0.294768297,0.574861074,0.819814049,1.028497436,1.206567851,1.360574772,1.49606849,1.617296139,1.727395543
4/5/2005,-0.204027991,0.003097297,0.300023237,0.58423265,0.83084262,1.039316129,1.216202104,1.368771764,1.503024962,1.623426954,1.733175621
4/6/2005,-0.192503895,0.013716585,0.307654671,0.588959382,0.833142917,1.039804934,1.215533153,1.367555481,1.501771936,1.62252144,1.732873061
4/7/2005,-0.186565866,0.027162527,0.328637747,0.615725769,0.863612529,1.072310857,1.248978735,1.40131726,1.535544669,1.656185075,1.76640046
4/8/2005,-0.144918066,0.096398749,0.38595242,0.652472232,0.884688873,1.085248643,1.259616788,1.412935659,1.549331558,1.671989672,1.783376874
4/11/2005,-0.210430433,-0.007823734,0.287282019,0.568627744,0.811003194,1.014709744,1.187202708,1.336360377,1.468458164,1.587986207,1.698011629
4/12/2005,-0.214281574,-0.035729782,0.236810242,0.503543481,0.738821851,0.94059475,1.11402385,1.265336085,1.399805859,1.52140698,1.633001751
4/13/2005,-0.187354287,3.87E-05,0.272419893,0.538193441,0.773781995,0.977118412,1.152776098,1.306389239,1.442809243,1.56577102,1.678044026
4/14/2005,-0.161201266,0.022752073,0.291589077,0.557306766,0.794992794,1.001307757,1.180087111,1.336584827,1.475464387,1.600373632,1.714052861
4/15/2005,-0.168953385,0.000955473,0.258322424,0.514600884,0.744609349,0.944944892,1.119390795,1.273088423,1.410527056,1.535141422,1.649444565
4/18/2005,-0.191170712,-0.030704536,0.223040225,0.477401693,0.706023227,0.905121194,1.078383597,1.230974839,1.367447048,1.491298312,1.605088068
4/19/2005,-0.174663891,-0.024182665,0.221200265,0.470919104,0.697332469,0.895669937,1.069091947,1.222472537,1.360166932,1.48551133,1.600923774
4/20/2005,-0.19568235,-0.05777009,0.183964169,0.435033482,0.664987241,0.867224748,1.043911922,1.199523918,1.338376396,1.463950662,1.578884202
4/21/2005,-0.206644346,-0.050068306,0.206345317,0.464930735,0.697391061,0.899305103,1.074314233,1.227774881,1.364492078,1.488198658,1.601642995
4/22/2005,-0.219018803,-0.069564557,0.181680864,0.434534267,0.660904231,0.857080145,1.02727129,1.1771354,1.311552928,1.434181008,1.54760674
4/25/2005,-0.241278724,-0.094905934,0.159356632,0.413817978,0.639293324,0.832834301,0.999687663,1.146322709,1.278116655,1.398960558,1.511493116
4/26/2005,-0.231015387,-0.07216171,0.187353175,0.442759967,0.667310872,0.859425189,1.024971644,1.170628592,1.301787422,1.422277185,1.534655128
4/27/2005,-0.222293528,-0.066466711,0.188737534,0.440027633,0.66097276,0.850210019,1.013737414,1.158246263,1.289045591,1.409825189,1.522980898
4/28/2005,-0.224412689,-0.084185096,0.156540078,0.398322545,0.614381295,0.80192643,0.965588649,1.111072496,1.243079154,1.364973153,1.479008548
4/29/2005,-0.218935895,-0.064782886,0.177681948,0.414976467,0.625117,0.80749616,0.967372821,1.110400099,1.241013864,1.362296159,1.476264
5/2/2005,-0.212748434,-0.06139008,0.179647914,0.417153116,0.628265607,0.811812548,0.972796598,1.11677846,1.248170889,1.370057741,1.484466058
5/3/2005,-0.21140726,-0.051430171,0.191595638,0.426657695,0.633682844,0.813131342,0.970729205,1.11224848,1.242070681,1.36315191,1.477364574
5/4/2005,-0.202092423,-0.04799921,0.192355801,0.428878195,0.639517853,0.823146109,0.984583906,1.129186185,1.261203665,1.383613999,1.498386036
5/5/2005,-0.182808754,-0.030471026,0.207694055,0.444231901,0.656249772,0.841808493,1.005266256,1.151739196,1.285355292,1.409029825,1.524705533
5/6/2005,-0.185557818,-0.013457139,0.2334013,0.470628668,0.680027472,0.86224737,1.022708392,1.166834378,1.298760407,1.421316058,1.536343324
5/9/2005,-0.20400185,-0.032901575,0.213878296,0.450386462,0.65892127,0.840346341,1.000060023,1.14342319,1.274546299,1.396279227,1.5105107
5/10/2005,-0.207818304,-0.04328037,0.200071957,0.433860139,0.639540528,0.81807849,0.975217871,1.116594249,1.246445402,1.367622109,1.481932745
5/11/2005,-0.210224741,-0.049440799,0.190500964,0.421573605,0.625280692,0.80248572,0.958792974,1.099711475,1.229379231,1.350572247,1.465043222
5/12/2005,-0.184239687,-0.020373398,0.215807902,0.442765335,0.643565342,0.819267486,0.975247091,1.1166738,1.247358092,1.369804065,1.485557955
5/13/2005,-0.18513314,-0.016188578,0.222925203,0.449018779,0.64634787,0.817537542,0.969133578,1.106971285,1.235131729,1.356136829,1.471411641
5/16/2005,-0.188071717,-0.027915529,0.20671544,0.432384278,0.631617268,0.805587385,0.959936577,1.100046008,1.22983443,1.351826189,1.467530139
5/17/2005,-0.188067656,-0.029158388,0.202967479,0.42569329,0.622182828,0.793925983,0.94666108,1.085746054,1.215022433,1.336919202,1.452849422
5/18/2005,-0.188163949,-0.031227349,0.201083411,0.421861061,0.613935836,0.780072567,0.927382239,1.062149299,1.188647916,1.309369389,1.425562795
5/19/2005,-0.19093961,-0.019978168,0.221242526,0.444459552,0.634930883,0.797674764,0.941270036,1.072796834,1.196876154,1.316080239,1.431595184
5/20/2005,-0.138562166,0.060450675,0.277138503,0.470848416,0.644285758,0.803184357,0.951246603,1.090418984,1.221690225,1.345638932,1.46270068
5/23/2005,-0.223675628,-0.070769474,0.156240017,0.369395108,0.553977618,0.713876476,0.856358471,0.987520402,1.111412117,1.23035554,1.345485856
5/24/2005,-0.21909224,-0.069760397,0.15305228,0.362783826,0.544837561,0.703014593,0.844455338,0.975122538,1.098936249,1.21810038,1.333648381
5/25/2005,-0.190918175,-0.029612274,0.198272965,0.411917714,0.5978664,0.759884156,0.904834299,1.038431814,1.16444536,1.285022202,1.401212475
5/26/2005,-0.176525678,-0.003284841,0.227706889,0.439044139,0.620422737,0.777634453,0.918593081,1.049411992,1.173885827,1.294003603,1.410584324
5/27/2005,-0.178722142,-0.00828636,0.217664438,0.424785961,0.603733343,0.760044649,0.901040816,1.032309207,1.157296635,1.277808044,1.394593254
5/31/2005,-0.180058226,-0.013245502,0.205681391,0.403907036,0.573951269,0.722565697,0.857631466,0.984848368,1.107521951,1.227195808,1.344318417
6/1/2005,-0.180726047,-0.040936664,0.158962193,0.346973736,0.512566407,0.659986776,0.795548681,0.924062881,1.04835353,1.169709788,1.28844919
6/2/2005,-0.178507891,-0.029811095,0.170411876,0.353396465,0.512259201,0.65333584,0.783831437,0.908776172,1.030896964,1.151262601,1.269940148
6/3/2005,-0.172445189,-0.011908222,0.197652767,0.3891236,0.5558433,0.703745522,0.839626101,0.968313405,1.09254599,1.213554977,1.33165241
6/6/2005,-0.171241371,-0.011390249,0.194134786,0.380732263,0.543182544,0.687903877,0.82169134,0.949193542,1.07293723,1.193964553,1.312434266
6/7/2005,-0.178481793,-0.024347347,0.175557377,0.355988638,0.512376311,0.651778923,0.78136333,0.905903793,1.027886148,1.148216599,1.266873467
6/8/2005,-0.156554507,0.016348135,0.221492066,0.400176357,0.552397235,0.687595915,0.813919374,0.936373244,1.057334783,1.177479802,1.296537436
6/9/2005,-0.167637564,0.008538222,0.220212525,0.403667263,0.558181127,0.693762898,0.819339224,0.940553959,1.060211339,1.179232992,1.297464542
6/10/2005,-0.146373791,0.046551401,0.269066362,0.459343368,0.617951986,0.755930983,0.882935543,1.005056538,1.125337232,1.244807269,1.363348033
6/13/2005,-0.1285237,0.075555094,0.306501615,0.503711248,0.667768986,0.809827441,0.939753202,1.063849226,1.185333432,1.305372014,1.423955783
6/14/2005,-0.11409545,0.10163254,0.339500907,0.541357827,0.708789479,0.853377368,0.985170279,1.110551426,1.232787041,1.353090057,1.471506159
6/15/2005,-0.112016512,0.105585379,0.341251598,0.540021383,0.705018884,0.848143957,0.979258773,1.104452374,1.22674532,1.347187992,1.465735088
6/16/2005,-0.135776328,0.0700474,0.298274397,0.492415387,0.654948534,0.796962908,0.927603983,1.052490289,1.174408245,1.294340195,1.412267465
6/17/2005,-0.132945111,0.065290974,0.289863054,0.483465007,0.646899572,0.790268995,0.922285147,1.048421574,1.171439277,1.292332686,1.411100608
6/20/2005,-0.120969467,0.088846308,0.319096599,0.514923141,0.678885526,0.822102124,0.953788166,1.079619936,1.202408607,1.323133145,1.441756196
6/21/2005,-0.129307637,0.067867218,0.287186004,0.474010819,0.630953157,0.769006965,0.897171275,1.020878464,1.142699213,1.263387582,1.382701222
6/22/2005,-0.110709838,0.072489098,0.27623618,0.451264601,0.600248692,0.733469258,0.85920762,0.982280164,1.104743985,1.226930527,1.348256249
6/23/2005,-0.112149702,0.07672555,0.283292113,0.458485125,0.606273867,0.737860752,0.862024164,0.983800758,1.105315856,1.22689379,1.347909972
6/24/2005,-0.109255905,0.076747008,0.277562009,0.44648481,0.588728388,0.715997312,0.837149827,0.957097314,1.07776171,1.199250496,1.320737799
6/27/2005,-0.123427635,0.047892556,0.240937885,0.40739052,0.550251168,0.679462867,0.802773253,0.92452276,1.046419926,1.168562883,1.290216524
6/28/2005,-0.112824649,0.070507313,0.271321378,0.442842979,0.589142367,0.720755787,0.845744317,0.968619338,1.091194383,1.213643956,1.335296601
6/29/2005,-0.090870235,0.106652825,0.310941857,0.481947316,0.626927754,0.757599271,0.882252083,1.005259664,1.128211988,1.251086527,1.373072374
6/30/2005,-0.090053246,0.104431677,0.303578402,0.467052688,0.603504437,0.726126714,0.844202968,0.962567778,1.082873346,1.204914118,1.327571536
7/1/2005,-0.084303517,0.116296897,0.321511472,0.492390159,0.636889559,0.767116083,0.891552318,1.014642955,1.137977708,1.261493903,1.38432065
7/5/2005,-0.069609076,0.145772744,0.362046366,0.541044249,0.691299313,0.825469666,0.952499236,1.077176689,1.20133549,1.325086141,1.447685847
7/6/2005,-0.080680632,0.124700104,0.336226311,0.512315477,0.660147783,0.792093111,0.91718873,1.040376042,1.16358531,1.286948709,1.409685697
7/7/2005,-0.076088259,0.135979737,0.352117121,0.529131684,0.675053658,0.803699024,0.925295926,1.045513525,1.166611404,1.288783238,1.411157684
7/8/2005,-0.074170002,0.14682052,0.370434349,0.551982221,0.700029639,0.829268982,0.950661663,1.070371336,1.190945833,1.312721623,1.434878388
7/11/2005,-0.077495679,0.142433631,0.364610412,0.545209967,0.693043652,0.822591601,0.944506161,1.064713196,1.18562845,1.307542318,1.429643299
7/12/2005,-0.090702238,0.128508575,0.355834394,0.542580085,0.695664911,0.828994518,0.953238424,1.074570104,1.195707125,1.317220466,1.438532392
7/13/2005,-0.09247198,0.127694874,0.362133229,0.55577673,0.713249293,0.848515631,0.973074585,1.093932898,1.214399153,1.335381803,1.45645073
7/14/2005,-0.051627584,0.199525335,0.441842341,0.632634296,0.78398915,0.913423334,1.033712463,1.152019465,1.2713569,1.392217403,1.513777472
7/15/2005,-0.045014328,0.207991902,0.447136184,0.633319887,0.78048565,0.906804316,1.025109166,1.142388508,1.261425892,1.382501634,1.504617175
7/18/2005,-0.032148924,0.229164033,0.472729742,0.662532586,0.813204743,0.942823059,1.063971037,1.183446432,1.303947973,1.425762104,1.547957745
7/19/2005,-0.044943765,0.20402885,0.437726567,0.622228849,0.771571898,0.902259012,1.025418197,1.146870079,1.268801456,1.391321626,1.51352487
7/20/2005,-0.064360941,0.176593236,0.405109389,0.585339107,0.73124147,0.859258942,0.980387809,1.100324352,1.221168476,1.342975571,1.464804665
7/21/2005,-0.05591905,0.195016822,0.434817836,0.627322611,0.784969604,0.923031255,1.051919804,1.1772087,1.301160609,1.424141262,1.54557725
7/22/2005,-0.060685785,0.173544979,0.399928898,0.584170384,0.737684647,0.87429442,1.003236637,1.129301599,1.25429043,1.37832531,1.500722196
7/25/2005,-0.057784385,0.185154242,0.417828704,0.604061496,0.756368122,0.890173225,1.015980009,1.139350757,1.262449785,1.385488757,1.507714235
7/26/2005,-0.065776152,0.168698359,0.397611844,0.582870485,0.735498084,0.870052721,0.996619743,1.120606115,1.244151954,1.367499251,1.489940423
7/27/2005,-0.073231431,0.160623241,0.387754945,0.572189657,0.725541205,0.861827019,0.990368211,1.116001104,1.240569566,1.364239555,1.486365926
7/28/2005,-0.08815636,0.132986302,0.34887307,0.523430193,0.668734311,0.798899562,0.923088141,1.045884354,1.168871744,1.291978104,1.414348386
7/29/2005,-0.083674215,0.141584907,0.363501651,0.546289521,0.70054659,0.838992715,0.969933753,1.097602858,1.22358031,1.347990469,1.470268701
8/1/2005,-0.076441289,0.158095557,0.391349868,0.582417883,0.740872512,0.880418493,1.010746717,1.137196841,1.262034345,1.385716596,1.507775691
8/2/2005,-0.068502841,0.17256043,0.411362905,0.60591176,0.765861581,0.905581946,1.035449577,1.161292341,1.285648538,1.409086355,1.531147998
8/3/2005,-0.087744351,0.137852749,0.36929271,0.561034493,0.720399732,0.860391779,0.990688787,1.116829408,1.241283094,1.364651512,1.486547115
8/4/2005,-0.082816671,0.147070678,0.381648811,0.575938662,0.737388036,0.879030247,1.010564127,1.137558169,1.26252168,1.386102835,1.507963501
8/5/2005,-0.082112261,0.16492134,0.413911652,0.616752315,0.781987923,0.924401616,1.055130544,1.180701885,1.304182065,1.426499301,1.547423445
8/8/2005,-0.08063138,0.168878715,0.418483519,0.620851799,0.785287903,0.926966685,1.05717589,1.182474153,1.305908842,1.428370816,1.549587838
8/9/2005,-0.071779954,0.189077772,0.442613923,0.644112668,0.805545593,0.943775636,1.070942484,1.193925017,1.315804989,1.437376519,1.558224518
8/10/2005,-0.047600507,0.215485944,0.465144511,0.662755379,0.821644788,0.958744489,1.085900204,1.209630356,1.332693256,1.455626411,1.577826297
8/11/2005,-0.05659324,0.188650992,0.428026747,0.619928542,0.775348577,0.910137722,1.035755614,1.158609679,1.281414476,1.404654075,1.527646655
8/12/2005,-0.07418533,0.146060994,0.37150501,0.555763524,0.706581157,0.838304943,0.961839183,1.083428833,1.205737477,1.329198014,1.453048537
8/15/2005,-0.07668939,0.144760014,0.371871412,0.558529826,0.712209299,0.846760532,0.972681638,1.09599701,1.219313345,1.343115577,1.466752229
8/16/2005,-0.084501419,0.128956747,0.352745588,0.537653148,0.689800884,0.82276448,0.947165542,1.069211006,1.191629407,1.314949374,1.438503111
8/17/2005,-0.073353291,0.152029109,0.380897212,0.568779277,0.723697433,0.859500186,0.986523671,1.110646139,1.234396082,1.35824595,1.481578349
8/18/2005,-0.078415451,0.129398972,0.34689048,0.528031175,0.678851181,0.812098377,0.937602204,1.061006512,1.184701343,1.309043586,1.433302378
8/19/2005,-0.079206488,0.12893527,0.346055688,0.52586716,0.674859049,0.80624336,0.930155643,1.052390446,1.175377163,1.299444228,1.423796731
8/22/2005,-0.081472292,0.127540564,0.347507125,0.529483833,0.679360558,0.810625927,0.93388791,1.055333987,1.177641922,1.301262189,1.425434431
8/23/2005,-0.08163825,0.117797594,0.330131916,0.508610899,0.658216041,0.791018207,0.916485441,1.040086127,1.164127155,1.288922386,1.41371336
8/24/2005,-0.093208186,0.099348079,0.308248555,0.485770447,0.635949341,0.769979371,0.896708937,1.02126669,1.145833034,1.270728154,1.395268859
8/25/2005,-0.092696644,0.10023605,0.305616937,0.479119158,0.626318319,0.75862314,0.884580319,1.008937099,1.133574398,1.258622357,1.383296437
8/26/2005,-0.090719212,0.101666591,0.303994019,0.474924721,0.620903383,0.75314086,0.879701043,1.004905603,1.13035746,1.256043071,1.381127879
8/29/2005,-0.094211762,0.091551481,0.290543395,0.460709494,0.607303282,0.740681109,0.868421858,0.994621337,1.120808424,1.246973759,1.372321833
8/30/2005,-0.12230686,0.031422162,0.219722567,0.391546641,0.54464953,0.685197218,0.818907741,0.94931708,1.078013315,1.205289285,1.33071157
8/31/2005,-0.135895965,-0.00247002,0.181252442,0.351248483,0.500348906,0.634761834,0.761778488,0.886399871,1.011089294,1.136449174,1.261962462
9/1/2005,-0.157532499,-0.050193442,0.129307592,0.30787307,0.469964215,0.616987832,0.754103574,0.885721155,1.014469526,1.141427641,1.266640051
9/2/2005,-0.145903857,-0.032051939,0.149600423,0.330137876,0.494883197,0.644936704,0.784925843,0.918844998,1.049099269,1.1767081,1.301768877
9/6/2005,-0.109589892,0.026909213,0.217335631,0.399557958,0.562893368,0.710743637,0.848893612,0.981774675,1.111829054,1.239923425,1.365935088
9/7/2005,-0.078697402,0.071842959,0.264885697,0.447744043,0.612566092,0.762996221,0.904269062,1.040202312,1.172797729,1.302683098,1.429656937
9/8/2005,-0.108973332,0.032424454,0.227360009,0.412997846,0.578738894,0.728194398,0.867351735,1.000809962,1.131141571,1.259310934,1.385266755
9/9/2005,-0.127653114,-0.000980913,0.188470385,0.372682108,0.538352135,0.687947892,0.827110551,0.960435753,1.090599611,1.218673998,1.34468416
9/12/2005,-0.112706006,0.021128515,0.21522113,0.404226738,0.574855035,0.729102869,0.872219279,1.008587936,1.140827359,1.270055972,1.396405912
9/13/2005,-0.104701295,0.024082754,0.212190752,0.396595369,0.564110729,0.716477103,0.858662028,0.994800386,1.127302011,1.257114757,1.384234867
9/14/2005,-0.103940316,0.030695569,0.224631327,0.413662449,0.584460892,0.738956998,0.882379504,1.019100365,1.151717929,1.281322618,1.408016939
9/15/2005,-0.092439466,0.044969466,0.243342272,0.439315947,0.617909831,0.779673188,0.929067858,1.070172544,1.205583232,1.336544185,1.463383638
9/16/2005,-0.086428393,0.061053647,0.263514087,0.460935487,0.64032804,0.802887311,0.953107513,1.094929561,1.230826304,1.361981972,1.488721899
9/19/2005,-0.086506288,0.044629764,0.240577156,0.439148662,0.623192664,0.791209427,0.946353039,1.092049588,1.23068129,1.363532673,1.491101188
9/20/2005,-0.09122745,0.048582158,0.245557543,0.438736743,0.614746838,0.774687605,0.923044557,1.063745369,1.199215808,1.330559534,1.457998849
9/21/2005,-0.118730332,0.014589764,0.210385909,0.400607008,0.571486979,0.725269353,0.867587562,1.003140895,1.134747858,1.263624819,1.389928803
9/22/2005,-0.11447124,0.009974386,0.199274324,0.386953552,0.558013428,0.71337337,0.857747669,0.995303245,1.128596239,1.258745626,1.385903596
9/23/2005,-0.103631361,0.038455815,0.23722036,0.428820443,0.600998214,0.756300399,0.900242199,1.037326928,1.170221334,1.300058268,1.42696856
9/26/2005,-0.103523529,0.048108604,0.254297066,0.451325703,0.627545041,0.785804948,0.931752877,1.06998505,1.203274232,1.332879432,1.459067991
9/27/2005,-0.116910736,0.032482705,0.240115403,0.438576966,0.61543028,0.773576868,0.918925962,1.056336257,1.188781068,1.317651228,1.443288661
9/28/2005,-0.132420489,0.003240706,0.20009635,0.391100087,0.563468283,0.719264524,0.863577276,1.000669937,1.133154385,1.262232571,1.388164168
9/29/2005,-0.141578626,-0.008735123,0.190919125,0.386957012,0.564561666,0.72477986,0.8723315,1.011470031,1.144964805,1.274233779,1.399755833
9/30/2005,-0.130278636,0.007591103,0.208322235,0.406721673,0.588592286,0.754034053,0.906676147,1.050013695,1.186442178,1.317299726,1.443169857
10/3/2005,-0.124755696,0.025040344,0.235038397,0.436039805,0.615220873,0.7753072,0.922143538,1.060616687,1.19378291,1.323134345,1.449108107
10/4/2005,-0.115565161,0.032082909,0.238688876,0.437018107,0.614409741,0.773474533,0.91991341,1.058473992,1.192082952,1.322115439,1.448907154
10/5/2005,-0.105198289,0.053096377,0.260316263,0.454581539,0.62688685,0.781524633,0.924712545,1.061173638,1.193617313,1.323169615,1.449945916
10/6/2005,-0.089402115,0.076786548,0.288419394,0.484995707,0.658186567,0.812933974,0.955958234,1.092281391,1.224741317,1.354481513,1.481576143
10/7/2005,-0.095092775,0.070079319,0.280421524,0.474848382,0.645548682,0.797924956,0.938957536,1.073773962,1.205223577,1.334410673,1.461345958
10/11/2005,-0.086335108,0.082564479,0.298429844,0.497282797,0.670343032,0.823418049,0.964264095,1.098663487,1.229869316,1.359166786,1.48659532
10/12/2005,-0.064842774,0.113979525,0.33552486,0.53911588,0.716436269,0.873245307,1.017207846,1.154053586,1.287027259,1.417441289,1.545388081
10/13/2005,-0.051618025,0.130995272,0.350642002,0.554593233,0.73559412,0.898045319,1.047962315,1.189878517,1.326401673,1.458648374,1.586800297
10/14/2005,-0.055498004,0.125639362,0.347807231,0.554075328,0.735951139,0.89804017,1.04696066,1.187786142,1.323471978,1.455300829,1.583490656
10/17/2005,-0.062597756,0.107463802,0.323614949,0.52943549,0.714434449,0.881109908,1.034592225,1.179134552,1.317368346,1.450560285,1.579076683
10/18/2005,-0.063103275,0.103837521,0.315989576,0.519731535,0.704748786,0.872760895,1.028050379,1.174264221,1.313702208,1.447510337,1.576068655
10/19/2005,-0.055741362,0.111786158,0.322263886,0.523077581,0.704708313,0.869554395,1.02233392,1.166882801,1.30550829,1.439255387,1.568351716
10/20/2005,-0.052894368,0.119432818,0.32883691,0.526038675,0.703843532,0.865606395,1.016242494,1.159475042,1.297417811,1.430933206,1.560102689
10/21/2005,-0.056658419,0.110451696,0.313448417,0.502497687,0.671592488,0.825344662,0.969486898,1.108095907,1.243300426,1.375774528,1.505311124
10/24/2005,-0.033105514,0.144233579,0.352600478,0.546612272,0.720788014,0.879410213,1.027828592,1.169869701,1.307555731,1.441563322,1.571758945
10/25/2005,-0.025963272,0.170166757,0.390494283,0.591606775,0.770174004,0.931625511,1.081823169,1.2248224,1.362777927,1.496478266,1.625901844
10/26/2005,-0.014100837,0.192178608,0.417603256,0.622682348,0.805227589,0.970590185,1.124249664,1.26994719,1.40968461,1.544240956,1.673681354
10/27/2005,-0.026140344,0.167458211,0.385561531,0.587379348,0.769113478,0.934859434,1.089300467,1.235753706,1.376042196,1.51090676,1.640444746
10/28/2005,-0.031920945,0.167145568,0.386116467,0.58613178,0.765516028,0.929249937,1.082182572,1.227535194,1.366995054,1.50120182,1.630195271
10/31/2005,-0.024401007,0.170514219,0.383056376,0.578261724,0.75503538,0.917902676,1.07107654,1.217250341,1.357749426,1.492993844,1.622905093
11/1/2005,-0.010024024,0.187521699,0.394960577,0.58600576,0.761697308,0.925982338,1.081840613,1.230905854,1.373826915,1.510693135,1.641338791
11/2/2005,-0.007436585,0.195042979,0.404972759,0.598407859,0.776961153,0.94427056,1.102842656,1.253969231,1.398144617,1.535454663,1.665825509
11/3/2005,-0.006795537,0.201439585,0.4168863,0.615987395,0.800057722,0.972223882,1.13460728,1.288328882,1.433894157,1.571518584,1.701319193
11/4/2005,0.015240545,0.22968624,0.444949563,0.643762738,0.828767291,1.002879016,1.167663725,1.3237483,1.471308832,1.610387201,1.741042892
11/7/2005,-0.001030403,0.217793297,0.433974438,0.632715074,0.818428892,0.994005193,1.160343339,1.317464983,1.46521823,1.60357786,1.732710893
11/8/2005,0.014131917,0.225034938,0.428758107,0.615155529,0.790295892,0.957756011,1.11858718,1.272633165,1.419386369,1.558394489,1.689393441
11/9/2005,0.028817968,0.262375343,0.47859979,0.670891079,0.84853951,1.01694803,1.178035036,1.332000859,1.478463751,1.617009884,1.747389149
11/10/2005,0.054554713,0.290704635,0.497261558,0.67668378,0.842436572,1.00160621,1.156479484,1.306991327,1.452247801,1.591274351,1.723301931
11/14/2005,0.07130497,0.326420211,0.542708467,0.725639846,0.891643146,1.049742395,1.203284081,1.352686919,1.497214419,1.635885652,1.767854628
11/15/2005,0.064588427,0.308784951,0.514567046,0.689562609,0.850459205,1.005698383,1.157896376,1.306875951,1.451494534,1.590523418,1.72297779
11/16/2005,0.069307814,0.308083427,0.504962222,0.670620268,0.823272102,0.972025745,1.119641723,1.265801409,1.409091435,1.547973805,1.681163577
11/17/2005,0.073988436,0.309459307,0.500684113,0.6626473,0.814105061,0.963427031,1.112459637,1.260182447,1.404757321,1.544447132,1.677919882
11/18/2005,0.089924542,0.319425336,0.506219355,0.665199098,0.814143716,0.961322311,1.108848465,1.255939024,1.400833317,1.541721609,1.677103053
11/21/2005,0.084551198,0.308530089,0.492058156,0.648740483,0.795820391,0.941433851,1.087702593,1.233871448,1.378186372,1.518817736,1.654225429
11/22/2005,0.063937383,0.276046929,0.458797906,0.619105307,0.770551261,0.919706503,1.068249279,1.215489398,1.359919521,1.499987897,1.634404541
11/23/2005,0.094124727,0.314719196,0.499704665,0.661477452,0.814624846,0.96577781,1.116475602,1.265861496,1.412281757,1.554072491,1.689868366
11/25/2005,0.097247682,0.31546011,0.498245964,0.656300184,0.804437783,0.950299984,1.09635658,1.242312889,1.386719109,1.52786237,1.664182926
11/28/2005,0.082312133,0.285414123,0.453346722,0.602409512,0.747686418,0.894744709,1.04379256,1.192903556,1.339716647,1.482159587,1.618661421
11/29/2005,0.112001524,0.351653742,0.537435389,0.691611994,0.835510878,0.978781793,1.123831363,1.269702955,1.414317797,1.555547309,1.691623182
11/30/2005,0.128100979,0.374532414,0.560825161,0.714005382,0.857112905,1.000211405,1.145624976,1.292178586,1.437585169,1.579562299,1.716244722
12/1/2005,0.120148755,0.367661733,0.559617989,0.717734918,0.8636735,1.007737456,1.152930939,1.298711383,1.443235689,1.584480471,1.720701279
12/2/2005,0.119870083,0.368676592,0.561833781,0.720721623,0.867040139,1.0112142,1.156358746,1.30200969,1.446372675,1.587451841,1.723516834
12/5/2005,0.115206717,0.367802216,0.566975435,0.731871376,0.883296761,1.031355363,1.179141456,1.326321995,1.471296033,1.612273796,1.74771848
12/6/2005,0.108536845,0.355810291,0.546327166,0.70104076,0.842814315,0.982853476,1.124611623,1.267702731,1.410287573,1.550276938,1.685833175
12/7/2005,0.12440343,0.382657536,0.577443253,0.734225264,0.877613425,1.019260267,1.162571505,1.306994483,1.450551668,1.591081996,1.726737006
12/8/2005,0.126361922,0.38192343,0.57160916,0.722601724,0.860593727,0.997802657,1.137826535,1.280080018,1.422440736,1.562561347,1.698404583
12/9/2005,0.124120087,0.386414173,0.584188262,0.742365799,0.886013925,1.027298936,1.169997366,1.313778901,1.456779968,1.59688528,1.732253182
12/12/2005,0.121032428,0.382891561,0.580109918,0.738781763,0.883974892,1.027306381,1.171994033,1.317339729,1.461314168,1.601784602,1.736980356
12/13/2005,0.133625825,0.391236233,0.583197286,0.739065596,0.883659537,1.027773238,1.173918635,1.320916261,1.466446394,1.608220736,1.744401137
12/14/2005,0.111091694,0.355347508,0.53976169,0.68852568,0.825706876,0.962665501,1.102599729,1.244779866,1.387063365,1.527131204,1.662984524
12/15/2005,0.105718848,0.349351801,0.533231761,0.682735914,0.821900455,0.961408791,1.103775242,1.247824049,1.391217672,1.53162583,1.667147243
12/16/2005,0.117620229,0.360227204,0.536667663,0.678773181,0.812668333,0.949187859,1.090332041,1.234315966,1.378301881,1.519606513,1.656101559
12/19/2005,0.112313484,0.354101975,0.527389962,0.665702013,0.7964199,0.930704228,1.070435232,1.213597026,1.357149419,1.498268491,1.63473909
12/20/2005,0.113945068,0.36372529,0.541503719,0.68088427,0.810687725,0.943251418,1.081177487,1.222817662,1.365274946,1.505742153,1.641956625
12/21/2005,0.111640601,0.369389347,0.552624853,0.693797206,0.822967895,0.953741308,1.089583952,1.22933594,1.370326829,1.509816283,1.645519748
12/22/2005,0.102177184,0.355340496,0.535424408,0.672023297,0.795488258,0.920415797,1.051110864,1.186899498,1.325285367,1.463489392,1.599065915
12/23/2005,0.109808525,0.349773478,0.517314108,0.645682001,0.764702661,0.887815,1.018327553,1.154856958,1.294442009,1.434013199,1.570950658
12/27/2005,0.098873934,0.331761749,0.492534902,0.614413989,0.727868432,0.846612586,0.97394831,1.108362913,1.246732581,1.38582835,1.522884915
12/28/2005,0.097510477,0.326564902,0.489689114,0.617156508,0.73679664,0.860952789,0.992434068,1.12969411,1.269770235,1.409653547,1.546797474
12/29/2005,0.083444635,0.310757928,0.474036644,0.600394833,0.717767943,0.839147181,0.967894884,1.102815208,1.241121071,1.379856714,1.516451785
12/30/2005,0.076260037,0.294343158,0.457197377,0.587235401,0.709130011,0.834412842,0.966035409,1.102859113,1.242305571,1.381639344,1.518474082
