date,n1y_neut,n2y_neut,n3y_neut,n4y_neut,n5y_neut,n6y_neut,n7y_neut,n8y_neut,n9y_neut,n10y_neut,n11y_neut
10/30/2000,5.701684678,5.189348668,4.824611826,4.532997171,4.28896687,4.080816712,3.901452272,3.745839722,3.610113501,3.491182845,3.386522215
10/31/2000,5.667767608,5.15180567,4.788528639,4.499436415,4.258048572,4.052399218,3.875318282,3.72175928,3.587867413,3.470571085,3.367366093
11/1/2000,5.639335777,5.126386141,4.765866466,4.479115029,4.239727182,4.035796121,3.860198504,3.707925772,3.575154226,3.458837913,3.35649387
11/2/2000,5.622384545,5.106501264,4.746392637,4.460845311,4.222814316,4.020203882,3.845829783,3.694667019,3.562892684,3.447468414,3.345921198
11/3/2000,5.677995236,5.177815381,4.817927109,4.528664648,4.285958343,4.078624522,3.899793579,3.744544266,3.609073231,3.490326513,3.385801445
11/6/2000,5.70879598,5.206052584,4.843419769,4.551667805,4.306775193,4.097535487,3.917044549,3.760347156,3.623609546,3.503751441,3.398247728
11/7/2000,5.716470211,5.216630278,4.854157339,4.561885652,4.316302811,4.106355909,3.925194032,3.767879963,3.630583904,3.510223665,3.404269841
11/8/2000,5.730424926,5.23710169,4.875367399,4.582278623,4.335442642,4.124156118,3.941695534,3.783171512,3.644769372,3.523407653,3.41655133
11/9/2000,5.679775104,5.176035968,4.815181312,4.525676055,4.282984017,4.075765072,3.89708724,3.742001584,3.606691862,3.488098166,3.383715339
11/10/2000,5.650717138,5.143355325,4.78358602,4.49621045,4.25579896,4.050756806,3.874075294,3.720789526,3.587090218,3.469932933,3.366830478
11/13/2000,5.625685344,5.114980276,4.756109564,4.470587768,4.232171442,4.029034104,3.854097858,3.702383717,3.570088884,3.454182926,3.352194765
11/14/2000,5.658553373,5.154420575,4.794879375,4.507006417,4.265905269,4.060143479,3.882771025,3.728844541,3.59456098,3.476875435,3.373297316
11/15/2000,5.656837153,5.157670526,4.799445397,4.511854915,4.270682821,4.064714517,3.887086262,3.732892985,3.598349384,3.480418613,3.376613305
11/16/2000,5.625267991,5.123707928,4.766914018,4.481615234,4.242824087,4.039104493,3.863528755,3.711181659,3.578287848,3.461827643,3.359332706
11/17/2000,5.616883527,5.115721349,4.759607764,4.474978547,4.236791703,4.033607016,3.858501957,3.7065685,3.574038512,3.457898945,3.355687327
11/20/2000,5.604428542,5.100161081,4.744157686,4.460402562,4.223260984,4.021113824,3.846978709,3.695929442,3.56419608,3.448770385,3.347197171
11/21/2000,5.62926715,5.12798888,4.770980947,4.485380546,4.246286486,4.04228449,3.866452524,3.713875656,3.58077685,3.464134081,3.361476547
11/22/2000,5.619783781,5.114392198,4.756954395,4.471924464,4.233679828,4.030577216,3.855612149,3.703839621,3.571473792,3.455493037,3.353430897
11/24/2000,5.645953754,5.145263606,4.787281758,4.500449001,4.260137337,4.055005778,3.878150655,3.724656664,3.590739536,3.473367749,3.37006066
11/27/2000,5.64757676,5.148693715,4.791169478,4.504331029,4.263858022,4.058512632,3.881431669,3.72771724,3.5935926,3.476029116,3.372546756
11/28/2000,5.570210543,5.063008499,4.708449067,4.427182984,4.192659098,3.992991749,3.821121092,3.672107727,3.542192322,3.42838576,3.328254157
11/29/2000,5.510708477,5.001411683,4.650350813,4.373601465,4.143533741,3.947978547,3.779811616,3.634100831,3.507118717,3.395915055,3.298094894
11/30/2000,5.444882468,4.920703644,4.57059506,4.298546804,4.073968067,3.883813341,3.720671573,3.579528295,3.456653075,3.349124286,3.254586877
12/1/2000,5.463221213,4.946229235,4.596562797,4.32327867,4.097035947,3.905170513,3.740403852,3.597766502,3.473538166,3.364792769,3.26916491
12/4/2000,5.406822954,4.892215812,4.546815679,4.277875733,4.055637114,3.867358752,3.705772897,3.565946048,3.444199654,3.337648308,3.243963763
12/5/2000,5.303730555,4.781346471,4.440887003,4.179599505,3.965229895,3.784341982,3.629476393,3.495677389,3.379305977,3.277537492,3.188108908
12/6/2000,5.251805932,4.723036803,4.384501953,4.126993368,3.91668507,3.73967954,3.58837691,3.457791407,3.344295758,3.245092584,3.157950774
12/7/2000,5.283656138,4.758452598,4.418824929,4.159104085,3.946391797,3.767069672,3.613627324,3.48110177,3.365862404,3.265098149,3.176560605
12/8/2000,5.318356692,4.805022935,4.465778951,4.203630388,3.987817675,3.805360181,3.648963851,3.513735362,3.396056024,3.293103033,3.202607095
12/11/2000,5.328100366,4.808744765,4.467454578,4.20441832,3.988158478,3.805457512,3.648923384,3.513615964,3.395892024,3.292915047,3.202407719
12/12/2000,5.327686137,4.808531197,4.467276715,4.204253776,3.988003282,3.80531069,3.648784627,3.513485048,3.395768667,3.292798889,3.202298341
12/13/2000,5.262065016,4.741804613,4.404781636,4.146847829,3.935511728,3.757305047,3.604791824,3.473053409,3.358488801,3.258308189,3.170279201
12/14/2000,5.249305357,4.72356676,4.386098453,4.129004513,3.918846361,3.741863944,3.590519038,3.459857527,3.346269629,3.246967988,3.159727289
12/15/2000,5.195247752,4.662857484,4.327336948,4.07416333,3.868225208,3.695280145,3.5476429,3.420327287,3.309735053,3.213106743,3.128249899
12/18/2000,5.120184992,4.590589993,4.260691216,4.013311069,3.812734362,3.644599214,3.501229146,3.377684229,3.270421584,3.176736185,3.094485474
12/19/2000,5.133819007,4.609531624,4.280029421,4.031777807,3.829994395,3.660605618,3.516037228,3.391385478,3.28311696,3.188524704,3.105459398
12/20/2000,5.003043531,4.468522393,4.145175616,3.906580807,3.71476321,3.554752549,3.418723118,3.301738004,3.200310941,3.111810125,3.03416782
12/21/2000,4.907877575,4.394073858,4.081742779,3.850849966,3.665047027,3.509966215,3.378080666,3.264632352,3.166255647,3.080406529,3.005084301
12/22/2000,4.847860777,4.3466,4.041147865,3.815126473,3.633152318,3.481220892,3.351988064,3.240806629,3.144386502,3.060239053,2.986406134
12/26/2000,4.864139366,4.340226669,4.028596008,3.800879395,3.618756455,3.467285403,3.338753256,3.228349735,3.132708752,3.049306236,2.976168639
12/27/2000,4.918507087,4.407553232,4.095381178,3.86384659,3.677186514,3.521222421,3.388494823,3.274269421,3.17518661,3.088700786,3.012806465
12/28/2000,4.973202019,4.455846577,4.138499181,3.902593969,3.712192287,3.553002348,3.417479579,3.300821752,3.199613647,3.111263581,3.033727651
12/29/2000,4.909504629,4.389001514,4.075123115,3.843991094,3.658374745,3.503633812,3.372135908,3.259077626,3.161073333,3.075570714,3.000566463
1/2/2001,4.691080604,4.161698827,3.860259798,3.645617864,3.476385647,3.336811344,3.2189974,3.118154301,3.031007349,2.955144254,2.888703498
1/4/2001,4.522410919,4.065887998,3.792750714,3.592812471,3.432729578,3.299485327,3.186355903,3.089142369,3.00490175,2.931423838,2.866978157
1/5/2001,4.32503008,3.894787748,3.641156533,3.457085862,3.310367342,3.188546344,3.085264189,2.996591498,2.919796386,2.852838926,2.794128252
1/8/2001,4.32203201,3.889104059,3.635170293,3.451316221,3.304957862,3.183525604,3.080619775,2.992296203,2.915818704,2.849147488,2.790693688
1/9/2001,4.426783224,3.992604466,3.731468479,3.539634617,3.385707979,3.257404283,3.148359694,3.054586991,2.973282681,2.902335473,2.840088546
1/10/2001,4.511375005,4.068855138,3.800064741,3.601499552,3.441707827,3.308302371,3.194814908,3.097164044,3.012464545,2.938535222,2.873659891
1/11/2001,4.524119103,4.097182783,3.831692789,3.63284425,3.47160913,3.336392597,3.221032286,3.121574905,3.035188028,2.959708573,2.893421831
1/12/2001,4.654098636,4.234707917,3.962475345,3.753945064,3.582903908,3.438532081,3.314871245,3.207981002,3.114973063,3.033605819,2.962082228
1/16/2001,4.642994511,4.219719964,3.947234528,3.739405917,3.569318716,3.425933987,3.303215532,3.19719543,3.104978276,3.024324088,2.95344114
1/17/2001,4.590454365,4.154627482,3.882633162,3.678484048,3.512779766,3.373738771,3.255077902,3.152754914,3.063867703,2.986196887,2.9179815
1/18/2001,4.455032999,4.01619286,3.752379886,3.558439123,3.402736053,3.272903389,3.162530082,3.067595926,2.985271987,2.913426352,2.850385073
1/19/2001,4.500013305,4.086133637,3.825400525,3.628763645,3.468743137,3.334263605,3.219380952,3.120248423,3.034091009,2.958778817,2.892617357
1/22/2001,4.498674221,4.093535698,3.835092641,3.638860804,3.478600296,3.343642099,3.228201856,3.128502465,3.041800287,2.965978939,2.899348664
1/23/2001,4.563511694,4.170505993,3.910738513,3.709929632,3.544436801,3.404361261,3.284169286,3.180153913,3.089571407,3.010277397,2.940544217
1/24/2001,4.600573323,4.214869557,3.954423908,3.750997187,3.582490221,3.43946047,3.316522966,3.210012865,3.117187056,3.035885282,2.964358085
1/25/2001,4.559799602,4.16952119,3.910471647,3.709908895,3.544510069,3.404468889,3.284286021,3.180268942,3.089680358,3.010378841,2.940638055
1/26/2001,4.499931965,4.10082084,3.843437043,3.647092508,3.486380174,3.350881304,3.234900548,3.134693813,3.047528337,2.971289329,2.904284726
1/29/2001,4.473322789,4.084682935,3.831445888,3.637346157,3.478093264,3.343646642,3.228473761,3.128913162,3.042279174,2.966486277,2.899861859
1/30/2001,4.405574531,4.021911748,3.774144237,3.585227644,3.430653346,3.300359462,3.188851117,3.092519374,3.008731898,2.93545259,2.87105291
1/31/2001,4.350338219,3.983991727,3.744168342,3.560027641,3.408809072,3.281068826,3.171594299,3.076929935,2.994537037,2.922441521,2.859058399
2/1/2001,4.327618567,3.95942254,3.720791936,3.538436731,3.389026814,3.262965845,3.155004002,3.061685868,2.980485556,2.909445458,2.846997202
2/2/2001,4.430186727,4.060283505,3.814524647,3.624338721,3.467526687,3.334758063,3.220811498,3.122185944,3.036287709,2.961088125,2.894951738
2/5/2001,4.467327192,4.101999414,3.854979147,3.662159723,3.502486891,3.366966872,3.250484139,3.149563306,3.061605369,2.984564325,2.916783416
2/6/2001,4.500720101,4.141471114,3.893699037,3.698501677,3.536131816,3.397982421,3.279062664,3.175931034,3.085987249,3.007170208,2.937803251
2/7/2001,4.467449956,4.103226615,3.856355936,3.663493885,3.503727774,3.3681056,3.251525546,3.15051647,3.062480128,2.985369976,2.917528285
2/8/2001,4.485227273,4.123125404,3.875586612,3.681427378,3.520273122,3.383326182,3.265531251,3.163426844,3.074410464,2.99642615,2.927805242
2/9/2001,4.412605871,4.043445653,3.798943683,3.610081039,3.454506975,3.322855338,3.209903238,3.112158583,3.027039575,2.952529643,2.887004619
2/12/2001,4.416293524,4.050535798,3.806723117,3.61773895,3.461784567,3.329675287,3.21625752,3.118067602,3.03253499,2.957646544,2.891777832
2/13/2001,4.46235295,4.092674251,3.844895769,3.65230814,3.493165011,3.358255776,3.242383816,3.142041398,3.054617449,2.978063003,2.910722539
2/14/2001,4.540929249,4.179947843,3.928883972,3.730457427,3.565162312,3.42442161,3.303223106,3.198091082,3.106389937,3.026025926,2.955293504
2/15/2001,4.588893763,4.234020389,3.981282514,3.779368584,3.61030407,3.465954418,3.341442028,3.23332057,3.138944088,3.05619364,2.983334036
2/16/2001,4.44864925,4.090309506,3.846085691,3.654810788,3.496160756,3.361391879,3.245495868,3.145051523,3.057490718,2.980786737,2.913295761
2/20/2001,4.436933703,4.073963267,3.829376146,3.638842233,3.481227914,3.347538339,3.232675738,3.133186959,3.046495251,2.970575288,2.903788897
2/21/2001,4.437774002,4.083711363,3.8412032,3.650834424,3.4927677,3.358418407,3.242845123,3.142659936,3.055313368,2.978790139,2.911453968
2/22/2001,4.360856743,4.006509062,3.769076217,3.584589235,3.43216138,3.302953265,3.191981937,3.095885705,3.012162911,2.93885072,2.874363299
2/23/2001,4.263268648,3.919278972,3.690713768,3.513916576,3.36816299,3.244756309,3.138839233,3.047158399,2.967304661,2.897393825,2.835906772
2/26/2001,4.205128018,3.867341405,3.643950611,3.471662057,3.329842758,3.20986978,3.106953662,3.017901117,2.940355184,2.872476582,2.812784642
2/27/2001,4.204994116,3.861457784,3.636597687,3.464117424,3.322538685,3.20295824,3.100478114,3.011858956,2.934723936,2.86722591,2.8078821
2/28/2001,4.175103477,3.813055936,3.585976587,3.41539578,3.276850673,3.16052512,3.061194837,2.975501351,2.901032347,2.835941072,2.778760446
3/1/2001,4.186108094,3.822141264,3.593875541,3.42241871,3.283168079,3.166251173,3.0664153,2.980284558,2.905434488,2.840009183,2.782534341
3/2/2001,4.228563525,3.872159538,3.642972913,3.468526337,3.325869056,3.205624617,3.102701401,3.013768021,2.936399289,2.868720687,2.809233009
3/5/2001,4.254502764,3.905844634,3.676696039,3.500428264,3.355519154,3.233017776,3.127975884,3.037107158,2.957992814,2.888748973,2.827861034
3/6/2001,4.229074446,3.882485195,3.655543491,3.481286505,3.338153327,3.217208809,3.113529774,3.023855139,2.945789127,2.877468084,2.817394888
3/7/2001,4.170974047,3.828169148,3.605849577,3.436067314,3.296993862,3.179658251,3.079164906,2.992296825,2.916704241,2.850566517,2.792425019
3/8/2001,4.154957803,3.812269119,3.591062389,3.422531959,3.284643401,3.168379113,3.068838805,2.98281343,2.907964785,2.84248419,2.784924177
3/9/2001,4.209151042,3.87316401,3.650037994,3.477603867,3.335498836,3.215193439,3.11193779,3.022556834,2.94470198,2.876537329,2.816582961
3/12/2001,4.172590133,3.842337686,3.622888262,3.453337248,3.31362878,3.195361315,3.093859273,3.005998829,2.92947,2.862467408,2.803535899
3/13/2001,4.165115657,3.833321254,3.613910147,3.444830073,3.305697774,3.188010832,3.087057954,2.999702971,2.923633172,2.857044627,2.798485406
3/14/2001,4.020131474,3.681950599,3.470466771,3.312174524,3.183851205,3.076216073,2.984360306,2.905144385,2.836321528,2.77617594,2.723346795
3/15/2001,3.909767804,3.576805035,3.373990712,3.224325023,3.103878442,3.003260675,2.917603732,2.843849423,2.779839105,2.723940445,2.674867656
3/16/2001,3.93763485,3.610118497,3.406867869,3.255307672,3.132649371,3.029846295,2.942146391,2.866527147,2.8008336,2.74342387,2.692997521
3/19/2001,3.988318147,3.660336368,3.453643874,3.298221304,3.171887573,3.06574391,2.975058679,2.896789434,2.828748772,2.769260082,2.71698983
3/20/2001,3.8884886,3.549966316,3.347184544,3.198969372,3.08030488,2.981472305,2.89749223,2.825271067,2.762644865,2.70798836,2.660027641
3/21/2001,3.847954558,3.51200696,3.312647493,3.167668722,3.051898028,2.955614011,2.873868596,2.803606106,2.74269916,2.689555381,2.642929566
3/22/2001,3.809612189,3.476747502,3.280774171,3.138881656,3.025830643,2.931922519,2.852249436,2.783796605,2.724473743,2.672720812,2.627320321
3/23/2001,3.8812475,3.552590705,3.352959282,3.205765267,3.087326244,2.988378474,2.904130854,2.831578185,2.768600905,2.713596637,2.665303111
3/26/2001,3.878136598,3.550410811,3.351167128,3.204200405,3.085921903,2.987100981,2.902959669,2.830498838,2.76760219,2.712669359,2.664439474
3/27/2001,3.975196773,3.647362646,3.441477002,3.286975378,3.161526917,3.056201235,2.966259484,2.888660422,2.821221298,2.762271482,2.710483744
3/28/2001,3.905242624,3.580996772,3.380644633,3.231604937,3.111130537,3.010231187,2.924197281,2.850040311,2.785633741,2.729359844,2.679938822
3/29/2001,3.855101911,3.537175566,3.341691833,3.196669995,3.079600752,2.981622722,2.898113359,2.826149916,2.76365812,2.70906283,2.661119404
3/30/2001,3.797929946,3.490392257,3.301338866,3.161065645,3.047796653,2.952968587,2.872119919,2.802431315,2.741901804,2.689011317,2.642558097
4/2/2001,3.803065615,3.501690351,3.313809718,3.173333224,3.059436369,2.963858372,2.882251096,2.811840627,2.750643274,2.697143646,2.650138875
4/3/2001,3.724080962,3.435737711,3.256247223,3.122175471,3.013511462,2.92233215,2.844478401,2.777302035,2.718911296,2.667861698,2.623006776
4/4/2001,3.709013187,3.425641775,3.248417826,3.115672604,3.007920858,2.91742422,2.840107042,2.773365979,2.71533628,2.664591087,2.619996143
4/5/2001,3.762307418,3.479677496,3.299050375,3.162227094,3.050530107,2.95642422,2.875871754,2.806254355,2.74567502,2.692670536,2.646071338
4/6/2001,3.668596555,3.391879407,3.218740322,3.089153678,2.984019396,2.895746552,2.820342644,2.755260811,2.698678534,2.649202196,2.605724469
4/9/2001,3.694690863,3.422498826,3.248788923,3.117371862,3.010155793,2.919850034,2.842559583,2.775764631,2.717642295,2.666787724,2.622078493
4/10/2001,3.796204317,3.527004917,3.347334773,3.208267862,3.093503135,2.99622919,2.912660813,2.840266472,2.777169789,2.721900349,2.673270003
4/11/2001,3.881472613,3.615681859,3.431301198,3.285894092,3.164794957,3.061636637,2.97274517,2.895589258,2.828253241,2.769214856,2.717232548
4/12/2001,3.950076476,3.696347735,3.510191558,3.359813378,3.233153719,3.124604799,3.030732935,2.949068385,2.877688526,2.815037664,2.759832028
4/16/2001,4.053333527,3.799133428,3.60604644,3.447773081,3.313576133,3.1981708,3.098171053,3.011067852,2.934872237,2.867957025,2.808970227
4/17/2001,3.979720312,3.728515631,3.541046738,3.388501824,3.259580719,3.148893794,3.053070448,2.969651167,2.896703907,2.832656522,2.776206995
4/18/2001,3.849592554,3.631319222,3.460754796,3.319301689,3.198650631,3.09451978,3.004071566,2.925152912,2.856029475,2.795266803,2.741663898
4/19/2001,3.852368171,3.65376497,3.487649902,3.346470786,3.224744107,3.119091343,3.02701869,2.946515524,2.875906268,2.813777417,2.758931144
4/20/2001,3.788850577,3.607316799,3.449249767,3.313250857,3.19537076,3.092774944,3.003221866,2.92484143,2.856046832,2.795485736,2.742005085
4/23/2001,3.672714139,3.49805682,3.349342328,3.222420474,3.112760003,3.017457268,2.934331312,2.861605023,2.797787427,2.741615117,2.692014151
4/24/2001,3.680061858,3.509173763,3.36112621,3.233898419,3.123625126,3.027624118,2.943799747,2.870410031,2.805977736,2.749243299,2.699131898
4/25/2001,3.804578891,3.640032524,3.485516323,3.349127188,3.229580651,3.124914098,3.033224121,2.952783,2.882062992,2.819732186,2.764639316
4/26/2001,3.757727216,3.584945798,3.431582876,3.298556213,3.182793673,3.081804325,2.993516099,2.916156973,2.848202752,2.788343678,2.73545693
4/27/2001,3.871188353,3.710083808,3.552006872,3.41064416,3.286089648,3.176758971,3.080845992,2.996626444,2.922542555,2.857221592,2.79946992
4/30/2001,3.902818563,3.751403391,3.593449816,3.449888773,3.322588948,3.210496651,3.111985906,3.025390135,2.949160855,2.881914732,2.822439803
5/1/2001,3.833640953,3.670579934,3.51426283,3.375553825,3.253739433,3.146996327,3.053448247,2.971359371,2.899182611,2.835564136,2.779331483
5/2/2001,3.895583979,3.743585608,3.585799197,3.442665101,3.315860905,3.204261706,3.106215522,3.02004686,2.944205477,2.877309422,2.818149471
5/3/2001,3.845517939,3.686917469,3.530745643,3.391174773,3.268269956,3.160427225,3.065844019,2.98280816,2.90977648,2.845390973,2.788471867
5/4/2001,3.773745387,3.635816433,3.489600124,3.356250179,3.237822054,3.133440374,3.041643695,2.960909652,2.889813591,2.827077584,2.771579048
5/7/2001,3.743185245,3.621473906,3.481304916,3.350819875,3.233989258,3.13058882,3.039434002,2.959139307,2.888354795,2.825846266,2.770518078
5/8/2001,3.70931983,3.57651298,3.435852675,3.307575843,3.193639554,3.093202421,3.004863032,2.92716099,2.858728773,2.798338986,2.744912912
5/9/2001,3.705736031,3.585790382,3.448543592,3.320960138,3.206786227,3.105757919,3.01670212,2.938259322,2.869108411,2.808042775,2.753991742
5/10/2001,3.792727464,3.685551065,3.545658941,3.411823121,3.290766239,3.183098364,3.087920563,3.003940503,2.929824979,2.864324848,2.806317017
5/11/2001,3.957528053,3.871613656,3.725966164,3.580188653,3.446211046,3.326159578,3.219600724,3.125346404,3.042030525,2.968319376,2.902989443
5/14/2001,3.880033583,3.793095301,3.652183829,3.512194004,3.383867613,3.26901655,3.167139353,3.077061168,2.997456955,2.927041889,2.864641107
5/15/2001,3.837385914,3.768744369,3.634953101,3.498655784,3.372630211,3.25937577,3.158684635,3.069529165,2.990666785,2.920862827,2.85897495
5/16/2001,3.777535215,3.701152571,3.569184485,3.437060433,3.315631611,3.206823441,3.110243921,3.024817297,2.949305968,2.882501247,2.823294072
5/17/2001,3.865124885,3.786778789,3.648422798,3.509505654,3.381735813,3.26721796,3.165563669,3.075648188,2.996170815,2.925859428,2.86354623
5/18/2001,3.913912935,3.835972469,3.694478178,3.551862042,3.42052378,3.302740964,3.198157202,3.105634277,3.023843009,2.951479116,2.887343455
5/21/2001,3.921716185,3.842545857,3.700131574,3.556814655,3.424916955,3.306674698,3.201707042,3.108859392,3.026790769,2.95418803,2.889845189
5/22/2001,3.872811988,3.785127306,3.643787445,3.503881872,3.375863648,3.261414026,3.159970396,3.070326607,2.991141192,2.921121018,2.859087555
5/23/2001,3.7830462,3.678710019,3.53910426,3.405442172,3.284597048,3.177183559,3.082287636,2.99860138,2.924779634,2.859565111,2.801829648
5/24/2001,3.862491887,3.777522536,3.637520544,3.498474326,3.371085484,3.257132304,3.156096553,3.066796107,2.987904296,2.918137998,2.856325917
5/25/2001,3.833932296,3.749946623,3.612031021,3.475159533,3.349796105,3.237667749,3.138256023,3.050394166,2.972775138,2.904135586,2.843322594
5/29/2001,3.857718591,3.783543462,3.646439506,3.508049647,3.380549531,3.26619279,3.164647782,3.074814156,2.995402615,2.925146733,2.862881747
5/30/2001,3.849370586,3.778687597,3.64286889,3.505153309,3.378084832,3.264036902,3.162728373,3.07308399,2.993828474,2.923703964,2.861551314
5/31/2001,3.730186528,3.643444067,3.511661623,3.382585175,3.264898957,3.159855236,3.066827361,2.984661109,2.91210361,2.847957759,2.791137072
6/1/2001,3.772845653,3.686455957,3.551922165,3.419607767,3.298801392,3.190904059,3.095316167,3.010871389,2.936291855,2.870352326,2.811938932
6/4/2001,3.762667236,3.663452478,3.526475246,3.394557265,3.275021483,3.168648243,3.074605019,2.991631802,2.918414808,2.853718809,2.796431907
6/5/2001,3.69805469,3.590212746,3.45546452,3.328234316,3.213779387,3.112279331,3.022716638,2.943789334,2.874196063,2.81273459,2.758332369
6/6/2001,3.702241225,3.589029025,3.452576992,3.324776657,3.210180734,3.108725345,3.019291589,2.940529665,2.871114042,2.809829906,2.75559822
6/7/2001,3.715051977,3.6125251,3.47791286,3.349510809,3.233570975,3.130572192,3.039598433,2.959380286,2.888621818,2.826115096,2.77077757
6/8/2001,3.757108651,3.6674606,3.533026564,3.401707583,3.282118574,3.175447136,3.081018026,2.997639006,2.92402667,2.858959047,2.801329224
6/11/2001,3.706312494,3.611153542,3.478809659,3.351245507,3.235621214,3.132711197,3.041719448,2.961432213,2.890581459,2.827973857,2.77253463
6/12/2001,3.681058998,3.586967269,3.456587425,3.331003885,3.217197214,3.115908851,3.026349746,2.947324267,2.877584676,2.815957044,2.761384083
6/13/2001,3.659463303,3.562263595,3.43254791,3.308506266,3.196394393,3.096741794,3.008692448,2.931033942,2.862521131,2.801990214,2.748396542
6/14/2001,3.616851748,3.514446813,3.386364036,3.265459766,3.156697279,3.06023649,2.97511096,2.900086237,2.833928289,2.775496595,2.723773232
6/15/2001,3.570233796,3.46437571,3.338634549,3.221229277,3.116034226,3.022912181,2.940817029,2.868507431,2.804768777,2.74848878,2.698679381
6/18/2001,3.527078726,3.41991081,3.29654981,3.182291685,3.080240585,2.990044376,2.910601402,2.840668789,2.77905004,2.724657512,2.676528869
6/19/2001,3.51220206,3.399538411,3.275743032,3.162403226,3.061634562,2.972775999,2.894615217,2.825869446,2.765331131,2.711914041,2.664662595
6/20/2001,3.505676529,3.3993808,3.277592911,3.164966644,3.064432809,2.975601156,2.897370568,2.828510349,2.767839214,2.71428469,2.666898449
6/21/2001,3.507806778,3.394494922,3.270833318,3.157816939,3.057404791,2.968888794,2.891042342,2.822579549,2.76229388,2.709101631,2.662050175
6/22/2001,3.44562195,3.322447762,3.200476888,3.091885988,2.996408376,2.912677032,2.839254928,2.774801315,2.718114891,2.668140657,2.623962671
6/25/2001,3.468095892,3.344579977,3.221035384,3.110714205,3.013603545,2.928394652,2.853656036,2.78803626,2.730318611,2.679432099,2.634445774
6/26/2001,3.532268159,3.421513947,3.296660094,3.181719033,3.079333888,2.988976015,2.909464747,2.839516761,2.777913022,2.723552663,2.675465363
6/27/2001,3.652725463,3.545954347,3.413955169,3.289874842,3.178493332,3.079839201,2.992856914,2.91624691,2.848725496,2.789113345,2.736361729
6/28/2001,3.742960865,3.629684873,3.490103972,3.358912593,3.241175308,3.136920484,3.045023492,2.964102358,2.892794014,2.829847692,2.774152188
6/29/2001,3.718967524,3.596454334,3.456041451,3.326270911,3.210575239,3.108472651,3.018652268,2.939662431,2.870118615,2.808769919,2.754514446
7/2/2001,3.66205477,3.526429775,3.386553049,3.260685402,3.149654914,3.052189037,2.966710023,2.891683507,2.825715129,2.767574024,2.716189778
7/3/2001,3.699404307,3.559330875,3.41597621,3.287173441,3.17362018,3.073971457,2.98659534,2.90991379,2.842496345,2.783081968,2.7305749
7/5/2001,3.696248588,3.567439748,3.427025503,3.298795969,3.18500791,3.084823544,2.996809707,2.919474863,2.851427514,2.791423504,2.738373137
7/6/2001,3.596268342,3.466334278,3.332266515,3.211673466,3.105271685,3.011843027,2.929884204,2.85793222,2.794656154,2.738879986,2.689580154
7/9/2001,3.569573963,3.427183561,3.291657317,3.172614208,3.068611101,2.977750725,2.898282486,2.828650703,2.767495237,2.71363869,2.666068372
7/10/2001,3.520344914,3.375523274,3.24259708,3.127181269,3.026841833,2.939402149,2.863037323,2.796186817,2.737510846,2.685860798,2.640254289
7/11/2001,3.483776765,3.319631017,3.184171501,3.070764711,2.973758358,2.889951983,2.817141478,2.753619928,2.697997742,2.649119496,2.606015385
7/12/2001,3.509176072,3.349307699,3.213183231,3.097955915,2.99891766,2.913140449,2.838506959,2.773333031,2.716227069,2.66602194,2.621732811
7/13/2001,3.568837605,3.415122889,3.276386304,3.156665357,3.052940397,2.962743524,2.884086055,2.815301978,2.75497756,2.701909618,2.655074151
7/16/2001,3.52614922,3.364948381,3.227195576,3.110495924,3.010192602,2.923331227,2.84776589,2.781787694,2.723984369,2.673171696,2.628350751
7/17/2001,3.518875424,3.361116638,3.224786552,3.108874613,3.009052335,2.922504466,2.847151808,2.781321772,2.723623685,2.672886929,2.628121492
7/18/2001,3.383557056,3.214967863,3.084979296,2.979092622,2.889621926,2.812813045,2.74632469,2.688450403,2.637849299,2.593429562,2.554286459
7/19/2001,3.408308264,3.240914509,3.10952834,3.001746748,2.910391601,2.83184014,2.763781672,2.704507641,2.652663864,2.607141983,2.567020637
7/20/2001,3.412418701,3.248016769,3.116926461,3.008781107,2.916913049,2.837837997,2.769289163,2.709570855,2.657330219,2.611455872,2.571021975
7/23/2001,3.392855999,3.218083147,3.085950297,2.979141559,2.889224618,2.812191494,2.745594032,2.687673962,2.637062924,2.592653656,2.553532403
7/24/2001,3.376922585,3.194551428,3.061618875,2.955802576,2.867365363,2.791897584,2.726807637,2.670285242,2.620947066,2.577686804,2.539598464
7/25/2001,3.397718318,3.215388538,3.081011948,2.973549157,2.883547638,2.80666526,2.740318188,2.682685719,2.632368933,2.588245375,2.549394
7/26/2001,3.349465484,3.161292757,3.028773258,2.924855634,2.838636368,2.765358747,2.702314756,2.647658688,2.600003919,2.558254051,2.521518028
7/27/2001,3.279630177,3.08212898,2.951980363,2.853105925,2.772365483,2.704348753,2.646145294,2.595862514,2.552126249,2.513875122,2.480260201
7/30/2001,3.282771185,3.080618704,2.948962732,2.849560099,2.768685714,2.700711829,2.642634177,2.592514612,2.548955271,2.510882069,2.47743928
7/31/2001,3.256689934,3.058386588,2.929619392,2.832454151,2.753403882,2.68695297,2.630164576,2.581147175,2.538537462,2.501287976,2.468564003
8/1/2001,3.296414628,3.107014104,2.977676957,2.877669499,2.795304603,2.725595022,2.665776,2.614005051,2.568920225,2.529456534,2.494755012
8/2/2001,3.353916691,3.165264872,3.032100409,2.927572574,2.840876381,2.767231113,2.703902453,2.649024168,2.60119422,2.559304741,2.522456168
