Mnemonic,EDE2C.D7,EDB3C.D7,EDE3C.D7,EDB4C.D7,EDE4C.D7,EDB5C.D7,EDE5C.D7,EDB6C.D7,EDE6C.D7,EDB1C.D7,EDE1C.D7
1/7/2003,98.57,98.35,98.35,98.05,98.05,97.70,97.70,97.31,97.31,98.64,98.64
1/8/2003,98.60,98.42,98.42,98.13,98.13,97.77,97.77,97.39,97.39,98.65,98.65
1/9/2003,98.54,98.31,98.31,97.98,97.98,97.58,97.58,97.16,97.16,98.63,98.63
1/10/2003,98.59,98.39,98.39,98.06,98.06,97.66,97.66,97.22,97.22,98.65,98.65
1/11/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/12/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/13/2003,98.59,98.38,98.38,98.06,98.06,97.66,97.66,97.22,97.22,98.65,98.65
1/14/2003,98.61,98.42,98.42,98.11,98.11,97.72,97.72,97.30,97.30,98.65,98.65
1/15/2003,98.62,98.45,98.45,98.15,98.15,97.76,97.76,97.34,97.34,98.66,98.66
1/16/2003,98.63,98.45,98.45,98.15,98.15,97.77,97.77,97.34,97.34,98.66,98.66
1/17/2003,98.65,98.48,98.48,98.20,98.20,97.83,97.83,97.42,97.42,98.68,98.68
1/18/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/19/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/20/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/21/2003,98.66,98.50,98.50,98.24,98.24,97.88,97.88,97.48,97.48,98.69,98.69
1/22/2003,98.69,98.52,98.52,98.27,98.27,97.93,97.93,97.53,97.53,98.71,98.71
1/23/2003,98.67,98.49,98.49,98.22,98.22,97.87,97.87,97.47,97.47,98.71,98.71
1/24/2003,98.70,98.53,98.53,98.24,98.24,97.91,97.91,97.52,97.52,98.73,98.73
1/25/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/26/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/27/2003,98.69,98.51,98.51,98.22,98.22,97.86,97.86,97.47,97.47,98.73,98.73
1/28/2003,98.69,98.50,98.50,98.21,98.21,97.86,97.86,97.46,97.46,98.72,98.72
1/29/2003,98.66,98.46,98.46,98.16,98.16,97.79,97.79,97.38,97.38,98.69,98.69
1/30/2003,98.69,98.51,98.51,98.22,98.22,97.86,97.86,97.45,97.45,98.69,98.69
1/31/2003,98.69,98.52,98.52,98.23,98.23,97.87,97.87,97.47,97.47,98.69,98.69
2/1/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/2/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/3/2003,98.68,98.51,98.51,98.22,98.22,97.86,97.86,97.45,97.45,98.69,98.69
2/4/2003,98.69,98.55,98.55,98.28,98.28,97.93,97.93,97.53,97.53,98.69,98.69
2/5/2003,98.69,98.54,98.54,98.26,98.26,97.90,97.90,97.49,97.49,98.69,98.69
2/6/2003,98.70,98.57,98.57,98.31,98.31,97.96,97.96,97.55,97.55,98.70,98.70
2/7/2003,98.73,98.63,98.63,98.39,98.39,98.05,98.05,97.65,97.65,98.70,98.70
2/8/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/9/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/10/2003,98.71,98.59,98.59,98.34,98.34,97.99,97.99,97.59,97.59,98.69,98.69
2/11/2003,98.72,98.63,98.63,98.39,98.39,98.05,98.05,97.65,97.65,98.69,98.69
2/12/2003,98.72,98.63,98.63,98.43,98.43,98.12,98.12,97.73,97.73,98.69,98.69
2/13/2003,98.74,98.65,98.65,98.45,98.45,98.16,98.16,97.82,97.82,98.69,98.69
2/14/2003,98.73,98.62,98.62,98.40,98.40,98.08,98.08,97.72,97.72,98.69,98.69
2/15/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/16/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/17/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/18/2003,98.71,98.59,98.59,98.37,98.37,98.07,98.07,97.71,97.71,98.68,98.68
2/19/2003,98.72,98.64,98.64,98.45,98.45,98.15,98.15,97.79,97.79,98.68,98.68
2/20/2003,98.72,98.64,98.64,98.46,98.46,98.18,98.18,97.84,97.84,98.68,98.68
2/21/2003,98.71,98.62,98.62,98.42,98.42,98.14,98.14,97.80,97.80,98.68,98.68
2/22/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/23/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/24/2003,98.71,98.64,98.64,98.45,98.45,98.17,98.17,97.83,97.83,98.68,98.68
2/25/2003,98.72,98.65,98.65,98.47,98.47,98.19,98.19,97.84,97.84,98.68,98.68
2/26/2003,98.73,98.67,98.67,98.49,98.49,98.22,98.22,97.86,97.86,98.68,98.68
2/27/2003,98.73,98.67,98.67,98.49,98.49,98.21,98.21,97.85,97.85,98.68,98.68
2/28/2003,98.75,98.70,98.70,98.52,98.52,98.24,98.24,97.90,97.90,98.69,98.69
3/1/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/2/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/3/2003,98.75,98.54,98.71,98.29,98.54,97.97,98.29,97.64,97.97,98.75,98.68
3/4/2003,98.75,98.57,98.72,98.33,98.57,98.03,98.33,97.70,98.03,98.75,98.69
3/5/2003,98.79,98.63,98.78,98.38,98.63,98.07,98.38,97.75,98.07,98.79,98.70
3/6/2003,98.80,98.62,98.78,98.36,98.62,98.05,98.36,97.71,98.05,98.80,98.70
3/7/2003,98.89,98.70,98.86,98.42,98.70,98.10,98.42,97.75,98.10,98.89,98.75
3/8/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/9/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/10/2003,98.94,98.74,98.91,98.49,98.74,98.17,98.49,97.84,98.17,98.94,98.80
3/11/2003,98.92,98.70,98.87,98.44,98.70,98.12,98.44,97.78,98.12,98.92,98.78
3/12/2003,98.88,98.63,98.82,98.36,98.63,98.02,98.36,97.67,98.02,98.88,98.77
3/13/2003,98.79,98.43,98.66,98.16,98.43,97.82,98.16,97.48,97.82,98.79,98.72
3/14/2003,98.82,98.49,98.71,98.19,98.49,97.86,98.19,97.51,97.86,98.82,98.73
3/15/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/16/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/17/2003,98.81,98.41,98.67,98.09,98.41,97.73,98.09,97.38,97.73,98.81,98.81
3/18/2003,98.64,98.36,98.36,98.02,98.02,97.63,97.63,97.24,97.24,98.79,98.79
3/19/2003,98.65,98.37,98.37,98.01,98.01,97.60,97.60,97.21,97.21,98.79,98.79
3/20/2003,98.65,98.38,98.38,98.02,98.02,97.61,97.61,97.21,97.21,98.77,98.77
3/21/2003,98.59,98.32,98.32,97.93,97.93,97.52,97.52,97.11,97.11,98.73,98.73
3/22/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/23/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/24/2003,98.67,98.44,98.44,98.10,98.10,97.71,97.71,97.29,97.29,98.77,98.77
3/25/2003,98.67,98.44,98.44,98.11,98.11,97.72,97.72,97.31,97.31,98.77,98.77
3/26/2003,98.68,98.47,98.47,98.17,98.17,97.80,97.80,97.40,97.40,98.78,98.78
3/27/2003,98.73,98.54,98.54,98.24,98.24,97.86,97.86,97.45,97.45,98.81,98.81
3/28/2003,98.78,98.60,98.60,98.32,98.32,97.95,97.95,97.56,97.56,98.83,98.83
3/29/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/30/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/31/2003,98.81,98.63,98.63,98.35,98.35,98.01,98.01,97.63,97.63,98.85,98.85
4/1/2003,98.83,98.64,98.64,98.35,98.35,98.01,98.01,97.63,97.63,98.88,98.88
4/2/2003,98.78,98.56,98.56,98.24,98.24,97.86,97.86,97.48,97.48,98.86,98.86
4/3/2003,98.81,98.62,98.62,98.32,98.32,97.95,97.95,97.56,97.56,98.87,98.87
4/4/2003,98.81,98.62,98.62,98.32,98.32,97.95,97.95,97.56,97.56,98.87,98.87
4/5/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/6/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/7/2003,98.74,98.51,98.51,98.20,98.20,97.84,97.84,97.45,97.45,98.81,98.81
4/8/2003,98.77,98.59,98.59,98.30,98.30,97.95,97.95,97.56,97.56,98.83,98.83
4/9/2003,98.80,98.63,98.63,98.37,98.37,98.00,98.00,97.61,97.61,98.85,98.85
4/10/2003,98.77,98.59,98.59,98.32,98.32,97.96,97.96,97.57,97.57,98.83,98.83
4/11/2003,98.71,98.54,98.54,98.26,98.26,97.91,97.91,97.52,97.52,98.77,98.77
4/12/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/13/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/14/2003,98.67,98.47,98.47,98.17,98.17,97.82,97.82,97.44,97.44,98.72,98.72
4/15/2003,98.67,98.49,98.49,98.22,98.22,97.87,97.87,97.50,97.50,98.72,98.72
4/16/2003,98.69,98.53,98.53,98.26,98.26,97.91,97.91,97.54,97.54,98.72,98.72
4/17/2003,98.69,98.51,98.51,98.22,98.22,97.87,97.87,97.51,97.51,98.72,98.72
4/18/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/19/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/20/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/21/2003,98.69,98.50,98.50,98.21,98.21,97.86,97.86,97.48,97.48,98.72,98.72
4/22/2003,98.69,98.51,98.51,98.23,98.23,97.89,97.89,97.52,97.52,98.72,98.72
4/23/2003,98.69,98.52,98.52,98.25,98.25,97.91,97.91,97.54,97.54,98.73,98.73
4/24/2003,98.75,98.62,98.62,98.38,98.38,98.04,98.04,97.66,97.66,98.76,98.76
4/25/2003,98.80,98.68,98.68,98.45,98.45,98.12,98.12,97.73,97.73,98.79,98.79
4/26/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/27/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/28/2003,98.78,98.64,98.64,98.41,98.41,98.08,98.08,97.70,97.70,98.78,98.78
4/29/2003,98.76,98.62,98.62,98.39,98.39,98.08,98.08,97.71,97.71,98.75,98.75
4/30/2003,98.83,98.73,98.73,98.53,98.53,98.24,98.24,97.89,97.89,98.80,98.80
5/1/2003,98.83,98.73,98.73,98.53,98.53,98.24,98.24,97.89,97.89,98.81,98.81
5/2/2003,98.79,98.68,98.68,98.45,98.45,98.15,98.15,97.80,97.80,98.78,98.78
5/3/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/4/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/5/2003,98.81,98.70,98.70,98.49,98.49,98.19,98.19,97.84,97.84,98.78,98.78
5/6/2003,98.88,98.82,98.82,98.66,98.66,98.40,98.40,98.05,98.05,98.81,98.81
5/7/2003,98.84,98.78,98.78,98.64,98.64,98.41,98.41,98.13,98.13,98.79,98.79
5/8/2003,98.81,98.75,98.75,98.61,98.61,98.37,98.37,98.10,98.10,98.78,98.78
5/9/2003,98.83,98.77,98.77,98.62,98.62,98.37,98.37,98.07,98.07,98.77,98.77
5/10/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/11/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/12/2003,98.83,98.77,98.77,98.62,98.62,98.38,98.38,98.08,98.08,98.77,98.77
5/13/2003,98.83,98.75,98.75,98.60,98.60,98.35,98.35,98.05,98.05,98.77,98.77
5/14/2003,98.86,98.80,98.80,98.66,98.66,98.43,98.43,98.15,98.15,98.78,98.78
5/15/2003,98.84,98.77,98.77,98.62,98.62,98.37,98.37,98.08,98.08,98.77,98.77
5/16/2003,98.90,98.85,98.85,98.71,98.71,98.49,98.49,98.22,98.22,98.79,98.79
5/17/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/18/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/19/2003,98.92,98.86,98.86,98.73,98.73,98.51,98.51,98.26,98.26,98.82,98.82
5/20/2003,98.97,98.93,98.93,98.81,98.81,98.59,98.59,98.33,98.33,98.87,98.87
5/21/2003,98.89,98.83,98.83,98.71,98.71,98.52,98.52,98.26,98.26,98.79,98.79
5/22/2003,98.91,98.86,98.86,98.74,98.74,98.54,98.54,98.29,98.29,98.79,98.79
5/23/2003,98.90,98.84,98.84,98.71,98.71,98.50,98.50,98.23,98.23,98.79,98.79
5/24/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/25/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/26/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/27/2003,98.91,98.86,98.86,98.76,98.76,98.55,98.55,98.30,98.30,98.79,98.79
5/28/2003,98.88,98.84,98.84,98.75,98.75,98.56,98.56,98.32,98.32,98.76,98.76
5/29/2003,98.91,98.87,98.87,98.78,98.78,98.60,98.60,98.37,98.37,98.79,98.79
5/30/2003,98.88,98.84,98.84,98.75,98.75,98.56,98.56,98.34,98.34,98.76,98.76
5/31/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/1/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/2/2003,98.86,98.74,98.83,98.55,98.74,98.32,98.55,98.07,98.32,98.86,98.75
6/3/2003,98.94,98.84,98.92,98.67,98.84,98.47,98.67,98.25,98.47,98.94,98.79
6/4/2003,98.96,98.84,98.92,98.67,98.84,98.48,98.67,98.26,98.48,98.96,98.82
6/5/2003,98.95,98.81,98.90,98.62,98.81,98.42,98.62,98.19,98.42,98.95,98.82
6/6/2003,98.95,98.83,98.92,98.64,98.83,98.42,98.64,98.17,98.42,98.95,98.83
6/7/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/8/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/9/2003,98.99,98.90,98.97,98.72,98.90,98.50,98.72,98.26,98.50,98.99,98.85
6/10/2003,99.03,98.95,99.01,98.80,98.95,98.59,98.80,98.35,98.59,99.03,98.88
6/11/2003,99.04,98.94,99.02,98.77,98.94,98.55,98.77,98.30,98.55,99.04,98.89
6/12/2003,99.06,98.98,99.05,98.81,98.98,98.59,98.81,98.35,98.59,99.06,98.91
6/13/2003,99.10,99.00,99.08,98.83,99.00,98.62,98.83,98.37,98.62,99.10,98.93
6/14/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/15/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/16/2003,99.08,98.96,99.04,98.76,98.96,98.51,98.76,98.25,98.51,99.08,99.08
6/17/2003,98.97,98.87,98.87,98.67,98.67,98.39,98.39,98.11,98.11,99.02,99.02
6/18/2003,98.98,98.86,98.86,98.63,98.63,98.36,98.36,98.06,98.06,99.04,99.04
6/19/2003,99.05,98.96,98.96,98.77,98.77,98.50,98.50,98.20,98.20,99.08,99.08
6/20/2003,99.00,98.90,98.90,98.70,98.70,98.45,98.45,98.15,98.15,99.04,99.04
6/21/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/22/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/23/2003,99.03,98.95,98.95,98.76,98.76,98.51,98.51,98.23,98.23,99.06,99.06
6/24/2003,99.03,98.96,98.96,98.80,98.80,98.56,98.56,98.30,98.30,99.06,99.06
6/25/2003,98.89,98.79,98.79,98.57,98.57,98.35,98.35,98.10,98.10,98.93,98.93
6/26/2003,98.82,98.68,98.68,98.44,98.44,98.20,98.20,97.94,97.94,98.91,98.91
6/27/2003,98.84,98.72,98.72,98.51,98.51,98.26,98.26,97.96,97.96,98.91,98.91
6/28/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/29/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/30/2003,98.88,98.77,98.77,98.58,98.58,98.34,98.34,98.06,98.06,98.93,98.93
7/1/2003,98.87,98.76,98.76,98.58,98.58,98.34,98.34,98.06,98.06,98.93,98.93
7/2/2003,98.88,98.78,98.78,98.60,98.60,98.37,98.37,98.10,98.10,98.93,98.93
7/3/2003,98.88,98.78,98.78,98.59,98.59,98.35,98.35,98.08,98.08,98.93,98.93
7/4/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/6/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/7/2003,98.88,98.77,98.77,98.57,98.57,98.31,98.31,98.02,98.02,98.93,98.93
7/8/2003,98.86,98.74,98.74,98.53,98.53,98.28,98.28,97.97,97.97,98.92,98.92
7/9/2003,98.86,98.75,98.75,98.55,98.55,98.30,98.30,98.01,98.01,98.92,98.92
7/10/2003,98.89,98.80,98.80,98.62,98.62,98.37,98.37,98.07,98.07,98.93,98.93
7/11/2003,98.89,98.80,98.80,98.62,98.62,98.39,98.39,98.10,98.10,98.94,98.94
7/12/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/13/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/14/2003,98.89,98.78,98.78,98.59,98.59,98.35,98.35,98.05,98.05,98.94,98.94
7/15/2003,98.86,98.72,98.72,98.49,98.49,98.19,98.19,97.85,97.85,98.92,98.92
7/16/2003,98.86,98.72,98.72,98.47,98.47,98.14,98.14,97.76,97.76,98.92,98.92
7/17/2003,98.86,98.74,98.74,98.49,98.49,98.16,98.16,97.79,97.79,98.92,98.92
7/18/2003,98.86,98.74,98.74,98.48,98.48,98.15,98.15,97.77,97.77,98.92,98.92
7/19/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/20/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/21/2003,98.84,98.66,98.66,98.39,98.39,98.02,98.02,97.60,97.60,98.91,98.91
7/22/2003,98.86,98.70,98.70,98.42,98.42,98.06,98.06,97.64,97.64,98.91,98.91
7/23/2003,98.87,98.74,98.74,98.50,98.50,98.15,98.15,97.76,97.76,98.92,98.92
7/24/2003,98.86,98.73,98.73,98.49,98.49,98.15,98.15,97.76,97.76,98.92,98.92
7/25/2003,98.86,98.74,98.74,98.50,98.50,98.17,98.17,97.78,97.78,98.92,98.92
7/26/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/27/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/28/2003,98.84,98.69,98.69,98.41,98.41,98.05,98.05,97.64,97.64,98.91,98.91
7/29/2003,98.80,98.62,98.62,98.31,98.31,97.93,97.93,97.48,97.48,98.89,98.89
7/30/2003,98.81,98.66,98.66,98.36,98.36,97.98,97.98,97.53,97.53,98.89,98.89
7/31/2003,98.72,98.46,98.46,98.10,98.10,97.70,97.70,97.24,97.24,98.85,98.85
8/1/2003,98.66,98.39,98.39,98.00,98.00,97.57,97.57,97.07,97.07,98.82,98.82
8/2/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/3/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/4/2003,98.70,98.48,98.48,98.12,98.12,97.69,97.69,97.23,97.23,98.83,98.83
8/5/2003,98.67,98.41,98.41,98.02,98.02,97.58,97.58,97.12,97.12,98.83,98.83
8/6/2003,98.70,98.47,98.47,98.11,98.11,97.70,97.70,97.29,97.29,98.84,98.84
8/7/2003,98.76,98.55,98.55,98.21,98.21,97.82,97.82,97.41,97.41,98.86,98.86
8/8/2003,98.76,98.56,98.56,98.24,98.24,97.85,97.85,97.44,97.44,98.86,98.86
8/9/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/10/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/11/2003,98.74,98.51,98.51,98.15,98.15,97.73,97.73,97.29,97.29,98.86,98.86
8/12/2003,98.77,98.57,98.57,98.25,98.25,97.86,97.86,97.44,97.44,98.86,98.86
8/13/2003,98.75,98.52,98.52,98.15,98.15,97.70,97.70,97.21,97.21,98.85,98.85
8/14/2003,98.74,98.47,98.47,98.08,98.08,97.62,97.62,97.11,97.11,98.85,98.85
8/15/2003,98.76,98.52,98.52,98.15,98.15,97.70,97.70,97.21,97.21,98.85,98.85
8/16/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/17/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/18/2003,98.76,98.51,98.51,98.15,98.15,97.72,97.72,97.24,97.24,98.85,98.85
8/19/2003,98.77,98.56,98.56,98.22,98.22,97.83,97.83,97.36,97.36,98.85,98.85
8/20/2003,98.76,98.53,98.53,98.18,98.18,97.77,97.77,97.28,97.28,98.85,98.85
8/21/2003,98.71,98.42,98.42,97.99,97.99,97.52,97.52,97.02,97.02,98.84,98.84
8/22/2003,98.73,98.45,98.45,98.04,98.04,97.58,97.58,97.12,97.12,98.85,98.85
8/23/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/24/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/25/2003,98.72,98.43,98.43,98.00,98.00,97.50,97.50,97.01,97.01,98.85,98.85
8/26/2003,98.74,98.47,98.47,98.05,98.05,97.57,97.57,97.08,97.08,98.85,98.85
8/27/2003,98.74,98.44,98.44,98.00,98.00,97.49,97.49,96.99,96.99,98.85,98.85
8/28/2003,98.77,98.53,98.53,98.13,98.13,97.67,97.67,97.17,97.17,98.85,98.85
8/29/2003,98.76,98.50,98.50,98.08,98.08,97.61,97.61,97.12,97.12,98.85,98.85
8/30/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/31/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/1/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/2/2003,98.73,97.97,98.43,97.47,97.97,96.96,97.47,96.50,96.96,98.73,98.84
9/3/2003,98.73,98.01,98.45,97.51,98.01,97.01,97.51,96.55,97.01,98.73,98.84
9/4/2003,98.76,98.12,98.52,97.67,98.12,97.17,97.67,96.71,97.17,98.76,98.84
9/5/2003,98.81,98.39,98.68,97.99,98.39,97.53,97.99,97.06,97.53,98.81,98.86
9/6/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/7/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/8/2003,98.81,98.34,98.66,97.93,98.34,97.47,97.93,97.03,97.47,98.81,98.86
9/9/2003,98.81,98.38,98.68,97.99,98.38,97.52,97.99,97.07,97.52,98.81,98.86
9/10/2003,98.82,98.46,98.71,98.11,98.46,97.66,98.11,97.22,97.66,98.82,98.86
9/11/2003,98.80,98.40,98.67,98.03,98.40,97.58,98.03,97.14,97.58,98.80,98.86
9/12/2003,98.81,98.45,98.70,98.13,98.45,97.71,98.13,97.27,97.71,98.81,98.86
9/13/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/14/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/15/2003,98.81,98.49,98.73,98.17,98.49,97.76,98.17,97.33,97.76,98.81,98.86
9/16/2003,98.74,98.49,98.49,98.14,98.14,97.71,97.71,97.29,97.29,98.82,98.82
9/17/2003,98.74,98.49,98.49,98.15,98.15,97.74,97.74,97.32,97.32,98.82,98.82
9/18/2003,98.72,98.45,98.45,98.09,98.09,97.66,97.66,97.25,97.25,98.82,98.82
