Mnemonic,FFB2C.D7,FFE2C.D7,FFB3C.D7,FFE3C.D7,FFB4C.D7,FFE4C.D7,FFB5C.D7,FFE5C.D7,FFB6C.D7,FFE6C.D7,FFB7C.D7,FFE7C.D7,FFB1C.D7,FFE1C.D7
6/21/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/22/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/23/2008,97.91,97.98,97.81,97.91,97.68,97.81,97.50,97.68,97.42,97.50,97.30,97.42,97.98,97.99
6/24/2008,97.92,97.98,97.82,97.92,97.70,97.82,97.54,97.70,97.48,97.54,97.38,97.48,97.98,98.00
6/25/2008,97.92,97.99,97.84,97.92,97.74,97.84,97.58,97.74,97.52,97.58,97.42,97.52,97.99,98.00
6/26/2008,97.95,97.99,97.87,97.95,97.78,97.87,97.66,97.78,97.62,97.66,97.55,97.62,97.99,98.00
6/27/2008,97.95,97.99,97.88,97.95,97.81,97.88,97.69,97.81,97.65,97.69,97.59,97.65,97.99,98.00
6/28/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/29/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/30/2008,97.94,97.99,97.87,97.94,97.79,97.87,97.67,97.79,97.63,97.67,97.56,97.63,97.99,98.01
7/1/2008,97.89,97.95,97.81,97.89,97.69,97.81,97.65,97.69,97.59,97.65,97.43,97.59,97.95,97.99
7/2/2008,97.89,97.95,97.82,97.89,97.70,97.82,97.67,97.70,97.62,97.67,97.48,97.62,97.95,97.99
7/3/2008,97.91,97.96,97.83,97.91,97.72,97.83,97.70,97.72,97.65,97.70,97.52,97.65,97.96,97.99
7/4/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/6/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/7/2008,97.93,97.97,97.87,97.93,97.77,97.87,97.75,97.77,97.72,97.75,97.61,97.72,97.97,98.00
7/8/2008,97.93,97.97,97.87,97.93,97.77,97.87,97.74,97.77,97.71,97.74,97.62,97.71,97.97,98.00
7/9/2008,97.93,97.97,97.88,97.93,97.80,97.88,97.78,97.80,97.75,97.78,97.66,97.75,97.97,98.00
7/10/2008,97.93,97.97,97.87,97.93,97.79,97.87,97.76,97.79,97.72,97.76,97.62,97.72,97.97,98.00
7/11/2008,97.93,97.98,97.87,97.93,97.77,97.87,97.74,97.77,97.69,97.74,97.58,97.69,97.98,98.00
7/12/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/13/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/14/2008,97.94,97.98,97.90,97.94,97.82,97.90,97.79,97.82,97.75,97.79,97.66,97.75,97.98,98.01
7/15/2008,97.97,97.99,97.94,97.97,97.89,97.94,97.87,97.89,97.83,97.87,97.75,97.83,97.99,98.01
7/16/2008,97.97,97.99,97.94,97.97,97.87,97.94,97.84,97.87,97.81,97.84,97.71,97.81,97.99,98.01
7/17/2008,97.95,97.99,97.91,97.95,97.83,97.91,97.79,97.83,97.71,97.79,97.56,97.71,97.99,98.01
7/18/2008,97.94,97.99,97.89,97.94,97.81,97.89,97.75,97.81,97.67,97.75,97.52,97.67,97.99,98.01
7/19/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/20/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/21/2008,97.94,97.99,97.89,97.94,97.80,97.89,97.75,97.80,97.67,97.75,97.53,97.67,97.99,98.01
7/22/2008,97.94,97.99,97.87,97.94,97.77,97.87,97.72,97.77,97.64,97.72,97.50,97.64,97.99,98.01
7/23/2008,97.92,97.99,97.84,97.92,97.71,97.84,97.65,97.71,97.56,97.65,97.41,97.56,97.99,98.01
7/24/2008,97.94,97.99,97.89,97.94,97.81,97.89,97.77,97.81,97.72,97.77,97.60,97.72,97.99,98.01
7/25/2008,97.94,97.99,97.89,97.94,97.80,97.89,97.76,97.80,97.70,97.76,97.56,97.70,97.99,98.00
7/26/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/27/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/28/2008,97.95,97.99,97.90,97.95,97.82,97.90,97.80,97.82,97.74,97.80,97.63,97.74,97.99,97.99
7/29/2008,97.94,97.99,97.88,97.94,97.80,97.88,97.77,97.80,97.71,97.77,97.59,97.71,97.99,97.99
7/30/2008,97.95,97.99,97.90,97.95,97.81,97.90,97.78,97.81,97.72,97.78,97.60,97.72,97.99,97.99
7/31/2008,97.96,97.99,97.92,97.96,97.85,97.92,97.82,97.85,97.77,97.82,97.65,97.77,97.99,97.99
8/1/2008,97.92,97.96,97.84,97.92,97.81,97.84,97.75,97.81,97.63,97.75,97.57,97.63,97.96,97.99
8/2/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/3/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/4/2008,97.92,97.96,97.84,97.92,97.81,97.84,97.74,97.81,97.61,97.74,97.55,97.61,97.96,97.99
8/5/2008,97.93,97.97,97.87,97.93,97.83,97.87,97.77,97.83,97.65,97.77,97.59,97.65,97.97,97.99
8/6/2008,97.94,97.97,97.88,97.94,97.85,97.88,97.79,97.85,97.66,97.79,97.59,97.66,97.97,97.99
8/7/2008,97.96,97.98,97.92,97.96,97.91,97.92,97.86,97.91,97.75,97.86,97.69,97.75,97.98,97.99
8/8/2008,97.96,97.98,97.92,97.96,97.91,97.92,97.86,97.91,97.72,97.86,97.66,97.72,97.98,97.99
8/9/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/10/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/11/2008,97.96,97.98,97.91,97.96,97.88,97.91,97.83,97.88,97.68,97.83,97.62,97.68,97.98,97.99
8/12/2008,97.96,97.98,97.92,97.96,97.91,97.92,97.88,97.91,97.77,97.88,97.71,97.77,97.98,97.99
8/13/2008,97.96,97.98,97.93,97.96,97.92,97.93,97.89,97.92,97.78,97.89,97.72,97.78,97.98,97.99
8/14/2008,97.97,97.98,97.93,97.97,97.92,97.93,97.89,97.92,97.78,97.89,97.72,97.78,97.98,97.99
8/15/2008,97.97,97.99,97.94,97.97,97.94,97.94,97.92,97.94,97.83,97.92,97.78,97.83,97.99,97.99
8/16/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/17/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/18/2008,97.97,97.99,97.94,97.97,97.94,97.94,97.91,97.94,97.82,97.91,97.77,97.82,97.99,97.99
8/19/2008,97.97,97.99,97.95,97.97,97.95,97.95,97.93,97.95,97.84,97.93,97.80,97.84,97.99,98.00
8/20/2008,97.98,97.99,97.95,97.98,97.96,97.95,97.94,97.96,97.86,97.94,97.82,97.86,97.99,98.00
8/21/2008,97.98,97.99,97.94,97.98,97.95,97.94,97.92,97.95,97.85,97.92,97.81,97.85,97.99,98.00
8/22/2008,97.98,97.99,97.94,97.98,97.93,97.94,97.89,97.93,97.78,97.89,97.73,97.78,97.99,97.99
8/23/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/24/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/25/2008,97.98,97.99,97.95,97.98,97.95,97.95,97.92,97.95,97.83,97.92,97.78,97.83,97.99,97.99
8/26/2008,97.98,97.99,97.95,97.98,97.95,97.95,97.92,97.95,97.84,97.92,97.79,97.84,97.99,97.99
8/27/2008,97.98,97.99,97.95,97.98,97.95,97.95,97.93,97.95,97.86,97.93,97.82,97.86,97.99,97.99
8/28/2008,97.98,97.99,97.95,97.98,97.95,97.95,97.93,97.95,97.86,97.93,97.82,97.86,97.99,97.99
8/29/2008,97.98,97.99,97.95,97.98,97.95,97.95,97.93,97.95,97.85,97.93,97.81,97.85,97.99,97.99
8/30/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/31/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/1/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/2/2008,97.97,97.98,97.97,97.97,97.95,97.97,97.89,97.95,97.85,97.89,97.82,97.85,97.98,97.99
9/3/2008,97.97,97.98,97.98,97.97,97.96,97.98,97.90,97.96,97.87,97.90,97.84,97.87,97.98,97.99
9/4/2008,97.98,97.98,98.00,97.98,98.00,98.00,97.96,98.00,97.93,97.96,97.91,97.93,97.98,97.99
9/5/2008,98.00,98.00,98.01,98.00,98.01,98.01,97.99,98.01,97.95,97.99,97.90,97.95,98.00,97.99
9/6/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/7/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/8/2008,97.99,98.00,98.00,97.99,97.98,98.00,97.95,97.98,97.92,97.95,97.89,97.92,98.00,98.00
9/9/2008,98.02,98.01,98.03,98.02,98.01,98.03,97.99,98.01,97.97,97.99,97.93,97.97,98.01,98.01
9/10/2008,98.02,98.01,98.03,98.02,98.03,98.03,98.02,98.03,98.01,98.02,97.97,98.01,98.01,98.01
9/11/2008,98.06,98.03,98.08,98.06,98.07,98.08,98.06,98.07,98.05,98.06,98.01,98.05,98.03,98.02
9/12/2008,98.07,98.03,98.09,98.07,98.08,98.09,98.07,98.08,98.05,98.07,98.01,98.05,98.03,98.02
9/13/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/14/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/15/2008,98.22,98.17,98.29,98.22,98.33,98.29,98.38,98.33,98.39,98.38,98.39,98.39,98.17,98.08
9/16/2008,98.16,98.08,98.19,98.16,98.21,98.19,98.23,98.21,98.23,98.23,98.25,98.23,98.08,98.05
9/17/2008,98.35,98.28,98.38,98.35,98.39,98.38,98.39,98.39,98.41,98.39,98.42,98.41,98.28,98.11
9/18/2008,98.30,98.22,98.32,98.30,98.32,98.32,98.31,98.32,98.32,98.31,98.33,98.32,98.22,98.06
9/19/2008,98.08,98.06,98.11,98.08,98.09,98.11,98.08,98.09,98.06,98.08,98.02,98.06,98.06,98.00
9/20/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/21/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/22/2008,98.09,98.06,98.12,98.09,98.11,98.12,98.10,98.11,98.06,98.10,98.02,98.06,98.06,98.02
9/23/2008,98.15,98.10,98.18,98.15,98.17,98.18,98.16,98.17,98.11,98.16,98.06,98.11,98.10,98.07
9/24/2008,98.20,98.15,98.24,98.20,98.23,98.24,98.23,98.23,98.19,98.23,98.12,98.19,98.15,98.10
9/25/2008,98.22,98.15,98.26,98.22,98.25,98.26,98.25,98.25,98.20,98.25,98.12,98.20,98.15,98.12
9/26/2008,98.33,98.29,98.37,98.33,98.35,98.37,98.37,98.35,98.32,98.37,98.25,98.32,98.29,98.19
9/27/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/28/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/29/2008,98.42,98.39,98.46,98.42,98.45,98.46,98.48,98.45,98.47,98.48,98.45,98.47,98.39,98.19
9/30/2008,98.31,98.27,98.33,98.31,98.31,98.33,98.33,98.31,98.29,98.33,98.24,98.29,98.27,98.19
10/1/2008,98.38,98.34,98.37,98.38,98.40,98.37,98.36,98.40,98.32,98.36,98.25,98.32,98.34,98.27
10/2/2008,98.53,98.49,98.53,98.53,98.51,98.53,98.48,98.51,98.46,98.48,98.39,98.46,98.49,98.45
10/3/2008,98.58,98.54,98.60,98.58,98.57,98.60,98.55,98.57,98.52,98.55,98.47,98.52,98.54,98.59
10/4/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/5/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/6/2008,98.68,98.65,98.71,98.68,98.72,98.71,98.70,98.72,98.68,98.70,98.65,98.68,98.65,98.62
10/7/2008,98.64,98.58,98.67,98.64,98.70,98.67,98.67,98.70,98.64,98.67,98.58,98.64,98.58,98.40
10/8/2008,98.76,98.71,98.81,98.76,98.81,98.81,98.80,98.81,98.76,98.80,98.67,98.76,98.71,98.50
10/9/2008,98.77,98.73,98.81,98.77,98.79,98.81,98.76,98.79,98.71,98.76,98.59,98.71,98.73,98.54
10/10/2008,98.87,98.82,98.88,98.87,98.84,98.88,98.81,98.84,98.76,98.81,98.63,98.76,98.82,98.68
10/11/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/12/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/13/2008,98.82,98.79,98.84,98.82,98.83,98.84,98.80,98.83,98.76,98.80,98.64,98.76,98.79,98.71
10/14/2008,98.82,98.77,98.84,98.82,98.81,98.84,98.77,98.81,98.71,98.77,98.60,98.71,98.77,98.71
10/15/2008,98.90,98.85,98.92,98.90,98.88,98.92,98.86,98.88,98.80,98.86,98.69,98.80,98.85,98.77
10/16/2008,98.90,98.87,98.91,98.90,98.88,98.91,98.84,98.88,98.79,98.84,98.70,98.79,98.87,98.79
10/17/2008,98.87,98.85,98.87,98.87,98.84,98.87,98.80,98.84,98.75,98.80,98.66,98.75,98.85,98.80
10/18/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/19/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/20/2008,98.86,98.86,98.85,98.86,98.82,98.85,98.78,98.82,98.73,98.78,98.66,98.73,98.86,98.87
10/21/2008,98.93,98.91,98.93,98.93,98.91,98.93,98.87,98.91,98.81,98.87,98.74,98.81,98.91,98.93
10/22/2008,99.00,98.95,99.00,99.00,99.00,99.00,98.96,99.00,98.90,98.96,98.83,98.90,98.95,98.90
10/23/2008,99.04,98.98,99.06,99.04,99.04,99.06,99.01,99.04,98.95,99.01,98.86,98.95,98.98,98.91
10/24/2008,99.11,99.07,99.11,99.11,99.08,99.11,99.04,99.08,98.98,99.04,98.91,98.98,99.07,98.95
10/25/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/26/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/27/2008,99.13,99.09,99.14,99.13,99.13,99.14,99.09,99.13,99.03,99.09,98.95,99.03,99.09,98.96
10/28/2008,99.17,99.12,99.17,99.17,99.16,99.17,99.12,99.16,99.06,99.12,98.98,99.06,99.12,98.97
10/29/2008,99.26,99.18,99.28,99.26,99.26,99.28,99.21,99.26,99.15,99.21,99.07,99.15,99.18,98.99
10/30/2008,99.36,99.33,99.34,99.36,99.31,99.34,99.25,99.31,99.17,99.25,99.08,99.17,99.33,99.02
10/31/2008,99.36,99.33,99.33,99.36,99.28,99.33,99.21,99.28,99.13,99.21,99.05,99.13,99.33,99.03
11/1/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/2/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/3/2008,99.33,99.40,99.27,99.33,99.19,99.27,99.12,99.19,99.03,99.12,99.00,99.03,99.40,99.42
11/4/2008,99.38,99.47,99.28,99.38,99.21,99.28,99.13,99.21,99.05,99.13,99.02,99.05,99.47,99.49
11/5/2008,99.38,99.49,99.30,99.38,99.25,99.30,99.21,99.25,99.14,99.21,99.13,99.14,99.49,99.46
11/6/2008,99.40,99.53,99.32,99.40,99.26,99.32,99.21,99.26,99.14,99.21,99.13,99.14,99.53,99.53
11/7/2008,99.41,99.53,99.34,99.41,99.27,99.34,99.22,99.27,99.16,99.22,99.14,99.16,99.53,99.57
11/8/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/9/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/10/2008,99.46,99.56,99.39,99.46,99.33,99.39,99.29,99.33,99.22,99.29,99.20,99.22,99.56,99.61
11/11/2008,99.49,99.59,99.42,99.49,99.36,99.42,99.31,99.36,99.24,99.31,99.23,99.24,99.59,99.65
11/12/2008,99.49,99.57,99.42,99.49,99.36,99.42,99.30,99.36,99.24,99.30,99.23,99.24,99.57,99.62
11/13/2008,99.46,99.54,99.39,99.46,99.32,99.39,99.27,99.32,99.21,99.27,99.19,99.21,99.54,99.58
11/14/2008,99.46,99.54,99.39,99.46,99.33,99.39,99.27,99.33,99.21,99.27,99.20,99.21,99.54,99.62
11/15/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/16/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/17/2008,99.50,99.57,99.44,99.50,99.37,99.44,99.31,99.37,99.25,99.31,99.23,99.25,99.57,99.63
11/18/2008,99.53,99.60,99.47,99.53,99.40,99.47,99.34,99.40,99.28,99.34,99.26,99.28,99.60,99.63
11/19/2008,99.55,99.60,99.50,99.55,99.45,99.50,99.40,99.45,99.34,99.40,99.32,99.34,99.60,99.62
11/20/2008,99.58,99.61,99.57,99.58,99.53,99.57,99.50,99.53,99.45,99.50,99.43,99.45,99.61,99.60
11/21/2008,99.55,99.56,99.55,99.55,99.51,99.55,99.46,99.51,99.41,99.46,99.38,99.41,99.56,99.59
11/22/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/23/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/24/2008,99.53,99.53,99.56,99.53,99.51,99.56,99.46,99.51,99.40,99.46,99.38,99.40,99.53,99.55
11/25/2008,99.60,99.58,99.61,99.60,99.57,99.61,99.52,99.57,99.46,99.52,99.44,99.46,99.58,99.56
11/26/2008,99.59,99.59,99.60,99.59,99.56,99.60,99.51,99.56,99.45,99.51,99.42,99.45,99.59,99.58
11/27/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/28/2008,99.58,99.60,99.59,99.58,99.54,99.59,99.49,99.54,99.43,99.49,99.41,99.43,99.60,99.60
11/29/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/30/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/1/2008,99.60,99.57,99.57,99.60,99.53,99.57,99.48,99.53,99.45,99.48,99.39,99.45,99.57,99.59
12/2/2008,99.64,99.60,99.61,99.64,99.56,99.61,99.51,99.56,99.49,99.51,99.42,99.49,99.60,99.60
12/3/2008,99.65,99.63,99.61,99.65,99.56,99.61,99.51,99.56,99.49,99.51,99.43,99.49,99.63,99.65
12/4/2008,99.66,99.66,99.62,99.66,99.56,99.62,99.50,99.56,99.47,99.50,99.40,99.47,99.66,99.68
12/5/2008,99.67,99.70,99.62,99.67,99.55,99.62,99.48,99.55,99.45,99.48,99.36,99.45,99.70,99.73
12/6/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/7/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/8/2008,99.66,99.70,99.61,99.66,99.54,99.61,99.46,99.54,99.43,99.46,99.36,99.43,99.70,99.76
12/9/2008,99.72,99.75,99.68,99.72,99.62,99.68,99.55,99.62,99.53,99.55,99.46,99.53,99.75,99.79
12/10/2008,99.72,99.74,99.68,99.72,99.62,99.68,99.55,99.62,99.53,99.55,99.45,99.53,99.74,99.79
12/11/2008,99.72,99.71,99.68,99.72,99.64,99.68,99.58,99.64,99.56,99.58,99.49,99.56,99.71,99.80
12/12/2008,99.68,99.68,99.66,99.68,99.62,99.66,99.57,99.62,99.55,99.57,99.48,99.55,99.68,99.80
12/13/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/14/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/15/2008,99.67,99.67,99.64,99.67,99.60,99.64,99.56,99.60,99.54,99.56,99.48,99.54,99.67,99.78
12/16/2008,99.82,99.84,99.80,99.82,99.77,99.80,99.73,99.77,99.70,99.73,99.63,99.70,99.84,99.83
12/17/2008,99.80,99.82,99.77,99.80,99.75,99.77,99.71,99.75,99.68,99.71,99.60,99.68,99.82,99.82
12/18/2008,99.80,99.82,99.77,99.80,99.74,99.77,99.70,99.74,99.67,99.70,99.59,99.67,99.82,99.83
12/19/2008,99.80,99.82,99.77,99.80,99.74,99.77,99.70,99.74,99.67,99.70,99.58,99.67,99.82,99.83
12/20/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/21/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2008,99.79,99.81,99.76,99.79,99.74,99.76,99.70,99.74,99.67,99.70,99.58,99.67,99.81,99.83
12/23/2008,99.79,99.80,99.75,99.79,99.74,99.75,99.70,99.74,99.67,99.70,99.58,99.67,99.80,99.83
12/24/2008,99.79,99.80,99.75,99.79,99.74,99.75,99.71,99.74,99.67,99.71,99.59,99.67,99.80,99.83
12/25/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2008,99.79,99.81,99.75,99.79,99.73,99.75,99.70,99.73,99.67,99.70,99.58,99.67,99.81,99.84
12/27/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/28/2008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/29/2008,99.82,99.84,99.78,99.82,99.76,99.78,99.73,99.76,99.71,99.73,99.63,99.71,99.84,99.84
12/30/2008,99.83,99.85,99.80,99.83,99.77,99.80,99.74,99.77,99.71,99.74,99.64,99.71,99.85,99.85
12/31/2008,99.79,99.81,99.78,99.79,99.76,99.78,99.73,99.76,99.70,99.73,99.63,99.70,99.81,99.85
1/1/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2009,99.79,99.82,99.77,99.79,99.74,99.77,99.70,99.74,99.62,99.70,99.55,99.62,99.82,99.83
1/3/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/4/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/5/2009,99.78,99.80,99.77,99.78,99.75,99.77,99.72,99.75,99.65,99.72,99.58,99.65,99.80,99.84
1/6/2009,99.79,99.82,99.78,99.79,99.76,99.78,99.73,99.76,99.66,99.73,99.59,99.66,99.82,99.85
1/7/2009,99.80,99.82,99.79,99.80,99.77,99.79,99.74,99.77,99.68,99.74,99.63,99.68,99.82,99.86
1/8/2009,99.80,99.82,99.79,99.80,99.77,99.79,99.74,99.77,99.68,99.74,99.63,99.68,99.82,99.86
1/9/2009,99.80,99.82,99.78,99.80,99.76,99.78,99.73,99.76,99.67,99.73,99.61,99.67,99.82,99.87
1/10/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/11/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
