year,month,day,FOMCused,DNY3M,DNY6M,DNY1,DNY2,DNY3,DNY5,DNY10,DNF1,DNF2,DNF3,DNF5,DNF10,DRY2,DRY3,DRY5,DRY10,DRF2,DRF3,DRF5,DRF10,stratRF3,Dlsp500,Dbkeveny2,Dbkeveny3,Dbkeveny5,Dbkeveny10,dffr1,dffr2,dedfutbeg2_m,dedfutbeg3,dedfutbeg4
2006,4,26,0,0,.02,.0465999,.0503998,.0476003,.0395999,.0338001,.0569,.0489998,.0355,.0235,.0318003,.0227001,.0265999,.0249,.0177,.0372,.0304,.0155001,.0104001,2,.2815552,.0276999,.0210001,.0146999,.0161002,.01,.01,.0499954,.05,.05
2006,5,2,0,-.01,0,-.0029001,-.0053,-.0077004,-.0123,-.0204,-.0053,-.0103002,-.0149999,-.0230002,-.0313997,.0008999,-.0007999,.0002999,.0063999,-.0051999,-.0026,.0068002,.0138998,2,.6125488,-.0061998,-.0069001,-.0125999,-.0267999,0,0,.0100021,.01,0
2006,5,3,0,.01,.02,.0264001,.0235,.0264001,.0342002,.0376,.0181003,.0258002,.0383,.0495,.0299997,.0671,.0530999,.0442002,.052,.0293,.0237999,.0404,.0681002,2,-.3883057,-.0436001,-.0267,-.01,-.0144,0,.0272727,.0299988,.03,.03
2006,5,9,0,.01,0,.0005002,-.0001998,.0014,.0044999,.0058999,-.0025001,.0016999,.007,.0100999,.0061002,-.0325,-.0288,-.0235999,-.0181,-.0242002,-.0188999,-.0135,-.0139999,2,.0362549,.0323,.0302,.0281,.0239999,0,0,0,0,0
2006,5,10,1,0,0,.0246997,.0216999,.0166001,.0064001,-.0079002,.0237002,.0127001,.0004001,-.0162001,-.0238004,-.0156,-.0097001,-.0031002,-.0019,-.0015998,.0049,.0068998,-.0095999,1,-.1729736,.0373001,.0263,.0095,-.006,-.0147619,.01,.0100021,.01,.02
2006,5,16,0,-.03,-.03,-.0318999,-.0333996,-.0391998,-.0493002,-.0521998,-.0279999,-.0430999,-.0581999,-.0658998,-.0455003,-.0379,-.0392001,-.0407,-.0403998,-.0409999,-.0425,-.0427999,-.0369999,2,-.1870728,.0044999,0,-.0086,-.0118001,0,-.01,-.0199966,-.04,-.05
2006,5,17,0,0,.01,.0246,.0283999,.0360999,.0499001,.0620999,.0239,.0420003,.0602999,.0764999,.0698004,-.0040002,.0035,.0153,.0311999,.0121,.0242,.0401001,.0489001,2,-1.698486,.0324001,.0326002,.0346,.0309,0,.0332143,.0499954,.06,.06
2006,5,23,0,.01,0,.0132999,.0285997,.0321002,.0293002,.0255003,.0390997,.0437999,.0334997,.02,.0246997,.0048001,.0080001,.0132,.0199001,.0114999,.017,.0246,.0237999,2,-.4359131,.0237999,.0241001,.0160999,.0056,0,.0147619,0,.01,.01
2006,5,24,0,-.02,-.03,-.0398002,-.0439997,-.0444999,-.0408001,-.0302,-.0465999,-.0481,-.0425997,-.0282998,-.0166998,.0050999,.0028,-.0005999,-.0049,0,-.0035,-.0074999,-.0102,2,.1582031,-.0490999,-.0472999,-.0402,-.0253,0,-.0155,-.0100021,-.02,-.03
2006,5,30,0,0,.02,.0349998,.0381999,.0398002,.0388002,.0307002,.039,.0431004,.0419998,.0320001,.0191998,-.0067,.0004001,.0096002,.0092001,.0088999,.0191998,.0244,-.0113001,2,-1.597656,.0449002,.0394001,.0292001,.0215001,0,0,.0200043,.03,.04
2006,5,31,0,.02,.04,.0577998,.0626001,.0563002,.0411997,.0303001,.0738997,.0565,.0318003,.0122004,.0244999,.0237999,.0211999,.0159998,.0051999,.0189002,.0133002,.0030999,-.0114,2,.8079224,.0388,.0351,.0252001,.0251,0,.0885714,.0599976,.06,.07
2006,6,6,0,.01,.01,.0222998,.0198998,.0110002,-.0064998,-.0233002,.0268998,.0056,-.0184002,-.0411997,-.0362,.0609,.0565,.0472,.0307,.0527999,.0425999,.0246,.0108001,2,-.1138916,-.0410001,-.0455,-.0537002,-.0540001,0,.062,.0300064,.02,.02
2006,6,7,0,0,.01,.0187001,.0228,.0251002,.026,.0202003,.0237999,.0293002,.0299001,.0236998,.0070004,.0829999,.0674999,.0515001,.0470002,.0450001,.0303001,.029,.0539999,2,-.611084,-.0602,-.0423999,-.0254998,-.0267999,0,.01,.0199966,.03,.03
2006,6,13,0,-.04,0,.0034003,-.0134001,-.02,-.0228,-.0218997,-.0216999,-.0341997,-.0316,-.0233002,-.0195999,.0507998,.0333002,.0118999,-.0059001,.0093,-.0109,-.0253,-.0191,2,-1.117432,-.0641999,-.0532999,-.0346999,-.016,.0176471,.01,-.0100021,-.02,-.03
2006,6,14,0,.01,.04,.079,.0944004,.0996003,.0967999,.0801997,.1020002,.1127996,.1052999,.0806003,.0548997,.0159001,.0265999,.0396001,.0443001,.0409,.0539,.0606999,.0325999,2,.5176392,.0784998,.073,.0572,.0358999,0,.06,.1100006,.12,.11
2006,6,20,0,-.01,-.01,.0071001,.0110002,.0121002,.0106001,.0061998,.0127997,.0155001,.0126996,.0040002,.0049,.0341001,.0257001,.0159001,.0109,.0144,.0046999,0,.0132999,2,-.0007935,-.0230999,-.0135999,-.0053,-.0046999,0,.0114815,.0100021,.02,.02
2006,6,21,0,0,-.01,-.0014,.0026999,.0050998,.0061002,.0014,.0036001,.0092001,.0100002,.0046,-.0096002,.0016,.003,.0035999,.0028,.0051,.0055001,.0038002,.0009999,2,.9694214,.0011001,.0021,.0025001,-.0014,-.0333333,.0097222,.0100021,0,0
2006,6,27,0,.02,-.01,-.0043998,-.0230999,-.0297999,-.0340004,-.0408998,-.0339999,-.0444999,-.0414,-.0415001,-.0498004,.0153,.0059001,-.0070999,-.0212002,-.0057001,-.0188,-.0323,-.0343001,2,-.9125977,-.0384002,-.0357001,-.0269001,-.0197001,0,0,-.0199966,-.02,-.03
2006,6,28,0,-.04,0,.0310998,.0416999,.0405998,.0346003,.0383,.0534,.0464001,.0311999,.0258999,.0545001,.0647001,.0542998,.0404999,.0304,.0409,.027,.0158999,.0293,2,.5472412,-.023,-.0137,-.0058999,.0079,0,0,.0199966,.03,.04
2006,6,29,1,0,-.05,-.0709,-.0662999,-.0605001,-.0493002,-.0340004,-.0674,-.0552001,-.0425,-.0249,-.0177999,-.1303,-.1257999,-.1097,-.0713,-.1253998,-.1069,-.0651,-.0158,1,2.133606,.0640001,.0653,.0604,.0373001,-.02,-.0469565,-.0799942,-.09,-.09
2006,7,5,0,-.07,.01,.0731001,.0759997,.0764999,.0762,.0741,.0781999,.0786996,.0767999,.0748,.0669999,.0443001,.0534999,.0655999,.0684001,.0644,.0779998,.0853999,.0537,2,-.7275391,.0317001,.023,.0106001,.0057001,0,.0476923,.0799942,.09,.09
2006,7,11,0,-.01,-.02,-.0105,-.0094995,-.0132003,-.0224996,-.0286002,-.0053,-.0137,-.0274,-.0421,-.0223002,-.0007,-.0052001,-.0107,-.0158,-.0113001,-.0166001,-.0202999,-.0216999,2,.4008789,-.0087998,-.0079999,-.0118001,-.0128,-.0155,0,-.0299988,-.03,-.03
2006,7,12,0,.01,0,.0237999,-.0036001,.0018001,.0141997,-.0036001,-.0408001,-.0096998,.0300999,.02,-.0324998,.0407002,.0363002,.0297999,.0208001,.0306001,.0243001,.0167999,.0081999,2,-1.092896,-.0443001,-.0345001,-.0156,-.0244,0,0,0,.01,.01
2006,7,18,0,.02,.03,.0513,.0648003,.0679998,.0649004,.0610003,.0734,.0785999,.0690999,.0545001,.0630002,.0843,.079,.0721002,.0651,.0718,.0653,.0597,.0567,2,.1918335,-.0195,-.0109999,-.0072,-.0040998,0,.03,.0699997,.08,.08
2006,7,19,0,-.02,-.05,-.0679002,-.0742998,-.0783997,-.0810003,-.0736003,-.0752001,-.0847998,-.0875998,-.0805998,-.0536003,-.0556002,-.0676,-.0781,-.0744998,-.086,-.0952001,-.0892,-.0553,2,1.838501,-.0186999,-.0108001,-.0028999,.0009,0,-.0206897,-.0599976,-.09,-.1
2006,7,25,0,.03,-.02,.0134997,.0221,.0247998,.0235,.0186,.0265999,.0320997,.0276999,.0161996,.0166001,.0318999,.0184,-.0002,-.0211999,.0014,-.017,-.0360999,-.0436001,2,.6300659,-.0098,.0063999,.0237,.0398002,.02,.0063636,.0100021,.02,.02
2006,7,26,0,-.02,-.04,-.0437999,-.0415001,-.0391002,-.0345998,-.0261002,-.0414,-.0368996,-.0321999,-.0237999,-.0144,-.0439,-.0409999,-.0367,-.0314,-.0376,-.0332,-.0279,-.0261998,2,-.0378418,.0023999,.0019,.0021,.0052998,-.02,-.02,-.0400009,-.05,-.04
2006,8,1,0,.02,0,-.0044999,-.0074997,-.0078001,-.0072999,-.0094004,-.0098,-.0099001,-.0072999,-.0074,-.0127001,-.0481,-.0444999,-.0369999,-.0207,-.0410001,-.0331001,-.0182998,.0065,2,-.4506226,.0405998,.0367,.0297,.0112998,.0103333,.0096667,.0100021,0,0
2006,8,2,0,-.02,0,-.0008001,-.0134001,-.0188003,-.0214,-.0238996,-.0191002,-.0296998,-.0283999,-.0229001,-.0320001,-.0409,-.0381,-.0344999,-.0293,-.0344,-.0311999,-.0278001,-.0201001,2,.5093384,.0275002,.0193,.0130999,.0053999,0,.025,0,.01,0
2006,8,8,1,-.02,-.04,-.0379,-.0307999,-.0233002,-.0093999,.0142002,-.0310001,-.0159998,-.0013003,.0227003,.0450001,-.0529001,-.0462,-.0353,-.0191,-.0385001,-.0274,-.0120001,.0021999,1,-.336792,.0221,.0229001,.0258999,.0332999,-.0404348,-.0391304,-.0199966,-.02,-.04
2006,8,9,0,-.03,-.01,.0075002,.0016999,.0002003,.0037999,.0169997,-.0016003,-.0048003,.0008001,.0176001,.0359001,-.0288999,-.0232,-.0132999,.0000999,-.0172,-.0067,.0080001,.0139,2,-.4359131,.0306001,.0234001,.0171001,.0169001,-.0140909,-.01,0,.01,.02
2006,8,15,0,-.02,-.05,-.0587001,-.0644002,-.0665998,-.0664001,-.0627999,-.0667,-.0716996,-.0699997,-.0618,-.0633001,-.0360999,-.0368998,-.0415001,-.0510001,-.036,-.0416999,-.0542998,-.0604999,2,1.360352,-.0282998,-.0297,-.0249002,-.0118001,0,-.03,-.0499954,-.08,-.09
2006,8,16,0,-.03,-.03,-.0502,-.0632997,-.0699,-.0721998,-.0595002,-.0676999,-.0822001,-.0825,-.0668001,-.0328999,.0104001,-.0019002,-.0198998,-.0371001,-.0165,-.0353,-.0552001,-.0445001,2,.7632446,-.0737002,-.0680001,-.0523,-.0224001,0,-.0213793,-.0500031,-.06,-.08
2006,8,22,0,-.01,-.01,.0067997,.0011001,-.0012999,-.0021996,-.0036998,-.0014,-.0061998,-.0053,-.0021,-.0113001,-.0032001,-.0020001,-.0038998,-.0158,.0009999,-.0014,-.0129001,-.0399001,2,.1001587,.0043001,.0007,.0016999,.0121,0,0,0,0,0
2006,8,23,0,-.01,0,.0039001,.0103002,.0112,.0072999,.0009999,.0144997,.0162001,.0089998,-.0048003,.0001001,.0808001,.0714002,.0544999,.0268998,.062,.0441999,.0163,-.0088,2,-.4498901,-.0705001,-.0602002,-.0472,-.0258999,0,0,-.0200043,0,.01
2006,8,29,0,-.03,-.02,-.0163999,-.0177002,-.0133996,-.0039001,-.0047998,-.0228,-.0127001,.0021,.0135999,-.0293999,.0081999,-.0102,-.0169001,.0085001,-.0442998,-.0453,-.0048001,.0483999,2,.1918335,-.0258999,-.0031998,.013,-.0132999,0,0,-.0099945,-.01,-.01
2006,8,30,0,-.02,-.02,-.0248003,-.0328002,-.0327001,-.0262003,-.0197001,-.0397,-.0383,-.0260997,-.0099001,-.0209002,.0091002,.0033002,-.0039999,-.0095,-.0039999,-.0113001,-.0170999,-.0106001,2,.0835571,-.0419002,-.036,-.0221999,-.0102,0,-.0221429,-.0300064,-.04,-.04
2006,9,5,0,-.02,.03,.0199003,.0388002,.0417004,.0406003,.0560999,.0544004,.0544,.0413003,.0430002,.0936003,.0495,.0432,.0515001,.0641,.0220001,.0418999,.0809,.0556002,2,.1707153,-.0107,-.0015001,-.0109,-.0079999,0,0,.0200043,.04,.03
2006,9,6,0,-.03,-.01,.0002999,.0057998,.0100999,.0161996,.0212998,.0064998,.0156999,.0217996,.0274,.0225,.0139999,.0160999,.0164001,.0139,.0204999,.0195,.0141001,.0109,2,-.9940186,-.0082002,-.0059998,-.0002,.0074,0,0,.0199966,.02,.03
2006,9,12,0,-.03,-.01,-.0098,-.0151997,-.0192003,-.0247002,-.0313001,-.0160999,-.0244999,-.0296998,-.0351996,-.0398998,-.0106001,-.0166998,-.0235,-.0283,-.0253999,-.0314999,-.0344,-.0316999,2,1.030396,-.0046,-.0025001,-.0012,-.003,0,-.01,-.0100021,-.01,-.02
2006,9,13,0,.01,-.04,-.0173998,-.0164003,-.0149999,-.0124998,-.0114002,-.0170002,-.0137,-.0105004,-.0079002,-.0131001,-.0402999,-.0297,-.0202,-.0195,-.0133002,-.0054002,-.0093,-.0229001,2,.385437,.0239,.0147002,.0077,.0081,0,0,-.0199966,-.02,-.02
2006,9,19,0,0,-.03,-.0492001,-.0750999,-.0854001,-.0859003,-.0748997,-.0861998,-.1082997,-.1013999,-.0726004,-.0697999,.0039001,-.0095999,-.0236001,-.0323999,-.03,-.0414999,-.0453,-.0362999,2,-.2683105,-.079,-.0757999,-.0623,-.0424998,0,-.0222222,-.0599976,-.09,-.1
2006,9,20,1,-.01,0,.0184999,.0116,.0077,.0037003,-.0037003,.0092998,.0014997,-.0009999,-.0037999,-.0192003,.063,.0502,.0369999,.0249,.0309,.0202999,.0156,.0086,1,.5706177,-.0513999,-.0425,-.0332999,-.0286002,0,0,.0100021,.01,-.01
2006,9,26,0,0,.01,.0311999,.0437002,.0457001,.0391998,.0252995,.0524998,.0553999,.0426002,.0190001,.0101004,.0221,.0158999,.0181999,.0279999,0,.0087,.0328002,.0318999,2,.7495728,.0216,.0297999,.0209999,-.0026999,0,0,.0299988,.04,.05
2006,9,27,0,0,-.01,-.0137997,-.0061002,-.0008998,.0058002,.0136003,-.0046,.0064001,.0124002,.0180001,.0243998,-.027,-.0242999,-.0136001,.0107,-.0250001,-.0122,.0163,.0414002,2,.0179443,.0209,.0234001,.0194001,.0028999,0,0,0,-.01,-.01
2006,10,3,0,.02,0,.0030003,.0035,.0040002,.0028996,-.0043001,.0032997,.0048003,.0042,-.0025001,-.0177999,.0783,.059,.0447001,.0209999,.0217998,.0214,.0217998,-.0266001,2,.2093506,-.0748,-.0550001,-.0418,-.0253,0,0,0,0,0
2006,10,4,0,.03,-.02,-.0522003,-.0632,-.0640001,-.0572,-.0420003,-.0721998,-.0718002,-.0587997,-.0373998,-.0209999,-.0080998,-.0188999,-.0289001,-.0273001,-.0349,-.0443001,-.0403998,-.0142999,2,1.198792,-.0551,-.0451,-.0283,-.0147002,0,0,-.0500031,-.08,-.1
2006,10,10,0,.05,.05,.0458002,.0717001,.0728998,.0579,.0513,.0932002,.0911999,.0585999,.0221996,.0746999,.0483,.0502,.0423,.052,.0667999,.0417001,.0293,.0871999,2,.2833862,.0234001,.0226998,.0156,-.0007,0,0,.0599976,.09,.1
2006,10,11,0,.02,.01,.0321999,.0348001,.0346999,.0316,.0258999,.0367999,.0366001,.0320001,.0229001,.0215998,.0414,.0479,.0458,.0371001,.0647001,.0553,.0325,.0332999,2,-.2567139,-.0066,-.0132,-.0142,-.0112,0,.01,.0400009,.05,.06
2006,10,17,0,0,0,-.0069003,-.0152998,-.0198002,-.0219002,-.0159998,-.0179,-.0276999,-.0288,-.0204997,-.0035,.0350001,.0224001,.0159001,.0101001,-.0038002,0,.0102,-.0024998,2,-.3666382,-.0503,-.0422001,-.0378001,-.0260999,0,0,0,-.01,-.02
2006,10,18,0,0,-.01,0,-.0002999,-.0012999,-.0043998,-.0114999,.0003004,-.0016999,-.0050001,-.0126004,-.0218,.0474999,.0371001,.0235999,.0044999,.0229001,.0111001,-.0037,-.0223,2,.1282349,-.0478001,-.0383999,-.0280001,-.016,0,0,-.0099945,-.01,0
2006,10,24,0,.01,.01,.0155001,.0079999,.0036998,.0005002,.0005999,.006,-.0032997,-.0057001,-.0023003,-.0002999,-.0134001,-.0177,-.023,-.0159998,-.0128999,-.0347998,-.0216,-.0079999,2,.026123,.0214,.0214,.0235,.0165999,0,0,.0100021,.01,0
2006,10,25,1,-.01,-.01,-.0426002,-.0465002,-.0493999,-.0527,-.0531001,-.0473003,-.0532002,-.0563998,-.0576997,-.0476999,-.0824001,-.0720999,-.0648999,-.0611,-.0521002,-.0518,-.056,-.0580001,1,.350769,.0359,.0227001,.0121999,.0080001,0,0,-.0300064,-.04,-.04
2006,10,31,0,-.02,-.03,-.0458999,-.0524001,-.0602999,-.0699,-.0657001,-.0495005,-.0685,-.0819001,-.0816998,-.0458002,-.0393,-.0593998,-.0727999,-.063,-.0857,-.1057999,-.0748,-.0499001,2,.0007324,-.0130999,-.0009,.0028999,-.0026999,0,0,-.0400009,-.06,-.08
2006,11,1,0,-.01,-.03,-.0424004,-.0654998,-.0665002,-.0539999,-.0434003,-.0855999,-.0823002,-.0545001,-.0236001,-.0475998,-.0218999,-.0326002,-.0432999,-.0347002,-.0394,-.0633001,-.0479,-.0188999,2,-.737854,-.0436001,-.0338999,-.0107,-.0087001,0,0,-.0599976,-.08,-.07
2006,11,7,0,-.01,-.02,-.0373998,-.0511999,-.0558004,-.0545001,-.0471001,-.0584998,-.0672998,-.0611,-.0450001,-.0384002,-.0472,-.0426002,-.0307,-.0453,-.0610001,-.0136001,-.0267999,-.0681999,2,.2214966,-.0039999,-.0131998,-.0238001,-.0017998,0,0,-.0400009,-.05,-.07
2006,11,8,0,.02,0,-.0101004,-.0160999,-.0202999,-.0249,-.0260997,-.0169001,-.0262003,-.0307999,-.0316,-.0237999,-.0371001,-.0368998,-.0386,-.0293,-.0264999,-.0432,-.0338001,-.0167,2,.2080688,.021,.0165999,.0137,.0032001,0,0,-.0099945,-.03,-.03
2006,11,14,0,0,-.01,-.0281,-.0268002,-.0278997,-.0325003,-.0425,-.0250001,-.027,-.0331001,-.0455999,-.0539999,-.0025001,-.0084,-.0146999,-.0164001,-.0128,-.0249,-.0208001,-.0221999,2,.633667,-.0243,-.0194999,-.0177999,-.0260999,0,0,-.0199966,-.03,-.04
2006,11,15,0,0,.01,.0521002,.0667,.0676999,.0559001,.0391998,.0774999,.0788999,.0588002,.0223999,.0383,.0616,.0613999,.0493,.0434,.0812001,.0439,.029,.0369,2,.2401123,.0051,.0063001,.0065999,-.0042,0,0,.0500031,.07,.08
2006,11,21,0,-.01,0,-.0057998,-.0103998,-.0139003,-.0181999,-.02,-.0109,-.0182996,-.0229001,-.0254002,-.0169001,-.0942001,-.0651999,-.0332,-.0098,-.0239,.0053999,.0184,.0089998,2,.164856,.0838,.0513,.0150001,-.0102,0,0,0,0,0
2006,11,22,0,-.02,0,.0012999,-.006,-.0102997,-.0137,-.0114002,-.0078998,-.0173001,-.02,-.0166001,-.0026999,-.0109999,-.0128,-.0163999,-.0139,-.0113001,-.0203998,-.0204999,-.0053999,2,.2335205,.005,.0024999,.0026999,.0024998,0,0,0,-.01,-.01
2006,11,28,0,-.01,-.01,-.0268998,-.0405002,-.0418997,-.0331998,-.0223999,-.0502,-.0523,-.0359001,-.0084996,-.0256996,-.0856001,-.0743999,-.0488999,-.0304,-.0764,-.0307001,-.0026002,-.0139,2,.3438721,.0451001,.0325,.0157001,.0079999,0,0,-.0200043,-.03,-.04
2006,11,29,0,0,0,.0054998,.0165,.0186,.0146999,.0136995,.0236998,.0272002,.0174999,.0035,.0281997,-.0716,-.0353,-.0012,.0086999,.0179,.0500001,.0411,.0097001,2,.9159546,.0881,.0539,.0158999,.0050001,0,0,0,.01,.01
2006,12,5,0,-.02,-.01,.0054998,.0068002,.0061002,.0067,.0144,.0100999,.0058002,.0044999,.0120001,.0285997,-.0333002,-.0228999,-.0124002,-.0007,-.0057,.0005001,.0056,.0161002,2,.3994141,.0401001,.029,.0191,.0151,0,0,.0099945,0,0
2006,12,6,0,0,.02,.0629001,.0566998,.0535998,.0470996,.0314999,.0524001,.0492001,.0450001,.0295997,.0086002,.0471001,.0533998,.0487001,.0367,.0719999,.0577999,.0293999,.0286,2,-.1315308,.0095999,.0002,-.0016,-.0052001,0,.02,.0800018,.08,.07
2006,12,12,1,0,-.01,-.0404,-.0489001,-.0502,-.046,-.0338998,-.0549002,-.0566001,-.0483003,-.0318999,-.0152001,-.0360999,-.0335002,-.0275002,-.0177,-.0321,-.0244,-.0135,-.0047002,1,-.1047974,-.0128,-.0167,-.0184999,-.0162001,0,0,-.0400009,-.06,-.07
2006,12,13,0,.01,.01,.0707002,.0872002,.0900998,.0872002,.0899997,.0995002,.1020002,.0897002,.0806999,.1023002,.0483,.0615001,.0750999,.0725,.0770001,.0956001,.0897999,.0558,2,.1168213,.0388999,.0286002,.0121,.0175002,0,.01,.090004,.11,.12
2006,12,19,0,0,-.01,-.0107002,-.0082002,-.0058002,-.0015001,.0061998,-.0081,-.0031996,.0012002,.0083003,.0179996,-.0325999,-.0174999,-.0035999,.0107999,.0085001,.0151,.0195,.0288,2,.2156372,.0244,.0117002,.0021,-.0046,0,0,0,-.01,0
2006,12,20,0,0,0,-.0044999,.0008001,.0030003,.0033002,-.0005999,.0029001,.0077996,.0067,.0000997,-.0058999,.0033998,.0056999,.0095,.0041001,.0035999,.0153,.0108001,-.0042,2,-.1418457,-.0026,-.0027001,-.0062001,-.0046999,0,0,.0100021,.01,.01
2006,12,26,0,0,.03,.0016999,-.0074,-.0112,-.0134997,-.0205002,-.0115004,-.0190001,-.0181003,-.0170999,-.0400004,.0414002,.0276,.0098,-.007,.0097001,-.0077999,-.0227001,-.0218999,2,.4342651,-.0488,-.0388,-.0232999,-.0135,0,0,0,0,-.01
2006,12,27,0,-.02,-.01,.0370998,.0579,.0629001,.0559998,.0458002,.0701003,.0800004,.0637002,.0314999,.0542002,.0613999,.0637,.0629001,.0532,.0685999,.0669999,.056,.0346999,2,.6990356,-.0035,-.0008001,-.0069001,-.0074,0,0,.0400009,.07,.08
2007,1,2,0,.05,.02,-.0215001,-.0222001,-.0222001,-.0218997,-.0251002,-.0229001,-.0227003,-.0216999,-.0220003,-.0365,-.0721002,-.0565999,-.0399001,-.0322001,-.0344,-.0190001,-.0148001,-.0332,2,,.0498998,.0344,.0180001,.0071001,0,0,-.0300064,-.03,-.03
2007,1,3,0,-.02,-.02,-.0268002,-.0257998,-.0246,-.0226998,-.0196996,-.0257998,-.0235,-.0214,-.0183001,-.0157003,-.0170999,-.0204999,-.0228,-.0193,-.0260999,-.0277998,-.0235999,-.0098,2,,-.0086999,-.0041001,.0000999,-.0004001,0,0,-.0499954,-.05,-.04
2007,1,9,0,0,0,.0128002,.0112,.0064001,-.0029998,-.0049996,.0142999,.0035,-.0093999,-.0207,.0116,.0129001,.0044,-.0005,.0085001,-.0099001,-.0132999,-.0005,.0286999,2,-.0516357,-.0016999,.0020001,-.0024998,-.0135002,0,0,.0100021,.02,.02
2007,1,10,0,.01,0,.0256996,.027,.0271001,.0268998,.0314999,.0279999,.0278997,.0265999,.0276003,.0453,.0681999,.0439,.0247998,.0316,.0049,-.0098002,.0081,.0556002,2,.1938477,-.0412002,-.0167999,.0021,-.0000999,0,0,.0100021,.03,.03
2007,1,16,0,.02,.01,-.0138001,-.0169001,-.0188003,-.0204,-.0193996,-.0176001,-.0216999,-.0230999,-.0220003,-.0149002,-.0481,-.0128,.0008001,-.0402999,.0529001,.0544,-.0184,-.1006,2,.0817871,.0311999,-.006,-.0211999,.0208998,0,0,0,0,-.01
2007,1,17,0,.01,0,.0405998,.0422001,.0426002,.0412998,.0367999,.0430999,.0440001,.0422001,.0365,.0304003,.0064001,.0115001,.0186999,.0244,.0177,.0251,.0322001,.0243001,2,-.0894775,.0358,.0311,.0225999,.0124002,0,.0119231,.0299988,.05,.06
2007,1,23,0,.01,0,.0244999,.0352998,.0418,.0475998,.0497999,.0380998,.052,.0566001,.0549002,.0524998,-.0716,-.0422001,-.0097001,.0067,-.0004001,.0299001,.0404,.0070999,2,.3535767,.1069,.0840001,.0573001,.0431001,0,0,.0199966,.03,.03
2007,1,24,0,-.01,-.01,-.02,-.0102997,-.0043998,.0005002,.0014,-.0077996,.0047002,.0086999,.0061998,.0020003,-.0137,-.0152998,-.0177,-.0174,-.0170999,-.0198002,-.0220001,-.0087998,2,.8464966,.0034001,.0109,.0181999,.0188,0,0,0,-.01,0
2007,1,30,0,-.01,-.01,-.0155997,-.0176997,-.0186,-.0185003,-.0153999,-.0183997,-.0205002,-.0201001,-.0162997,-.0102,-.0839999,-.0683,-.0493999,-.0346999,-.0471001,-.0288999,-.0168998,-.0247998,2,.5755005,.0663002,.0497,.0309,.0193,0,0,0,-.02,-.03
2007,1,31,1,-.01,-.02,-.0380001,-.0423002,-.0454001,-.0489998,-.052,-.0430999,-.0495,-.053,-.0553999,-.0541,-.0458002,-.0617001,-.0749002,-.0668001,-.0864999,-.0978,-.0866001,-.0368001,1,.6571655,.0035,.0163,.0259001,.0148001,0,0,-.0100021,-.03,-.05
2007,2,6,0,-.01,0,-.0081997,-.0225,-.0325999,-.0437999,-.0478001,-.0251999,-.0464997,-.0574002,-.0615001,-.0398002,-.0033,-.0059001,-.0084002,-.0074999,-.0097001,-.0120001,-.0113001,-.0017998,2,.0698242,-.0192001,-.0267,-.0353999,-.0402999,0,0,-.0100021,-.01,-.02
2007,2,7,0,.01,0,-.0146003,-.0224996,-.0259004,-.0255003,-.0160999,-.0255003,-.0331001,-.0310998,-.0177002,-.0036998,.0116999,.003,-.0093,-.0216,-.0077999,-.0202,-.033,-.0297,2,.1394043,-.0342,-.0288999,-.0162001,.0055001,0,0,0,-.01,-.02
2007,2,13,0,-.01,-.01,.0098996,.0118999,.0123997,.0118003,.0120997,.0131001,.0139999,.0124998,.0099998,.0165997,-.0112,-.0081,-.0037,.0010002,-.0042,.0002,.0051,.0045998,2,.7568359,.0231001,.0205002,.0155001,.0111001,0,0,.0100021,.01,.01
2007,2,14,0,-.01,-.01,-.0516996,-.0727,-.0844998,-.0917001,-.0812001,-.0788002,-.1043,-.1092,-.0931001,-.0562997,-.0555999,-.0609999,-.0683999,-.0746,-.0676,-.0753,-.0827,-.0746999,2,.7615356,-.0171001,-.0235002,-.0232999,-.0066001,0,0,-.0299988,-.06,-.09
2007,2,20,0,.02,.01,-.0031004,-.0106001,-.0131001,-.0118999,-.0096998,-.0144,-.0195999,-.0156999,-.006,-.0139003,.0161002,.0086,.0013001,-.0028,-.0028,-.0088,-.0093999,-.0053,2,.2839966,-.0267,-.0217001,-.0132,-.0068998,.035,-.007,-.0100021,-.01,-.01
2007,2,21,0,-.01,0,.0127001,.0151,.0156002,.0138001,.0099998,.0166001,.0176001,.0147996,.0082998,.0073004,-.0911,-.0692,-.0408001,-.0149,-.0404,-.0126002,.0109,.0052001,2,-.1405029,.1062,.0848,.0546,.0249,0,0,.0100021,.03,.03
2007,2,27,0,-.05,-.08,-.1511002,-.1652002,-.1647,-.1489997,-.1185999,-.1766,-.1752,-.1507001,-.1040001,-.0882001,-.1523001,-.1445999,-.1285002,-.0991001,-.138,-.1208,-.0895,-.0618,2,-3.534241,-.0128999,-.0201001,-.0204999,-.0194998,-.01,-.0266667,-.1200027,-.2,-.21
2007,2,28,0,.02,.02,.0664001,.0521002,.0500002,.0555,.0566001,.0418997,.0391998,.0529003,.0703001,.0379,.0004001,.0149,.0309,.0381999,.0353,.0506001,.0558,.0344,2,.5545044,.0516999,.0351002,.0246,.0184,0,.0176471,.0200043,.03,.05
