year,month,day,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,DNY1
2003,4,22,0,0,.0124931,-.0050049,.0049973,.0049973,-.0075001
2003,4,23,0,0,-.0071389,-.0049973,-.0100021,-.0049973,-.0064
2003,4,24,0,-.0049973,.0099945,0,-.0049973,-.0199966,-.0467
2003,4,25,0,-.0050049,.0028976,.0100021,.0049973,.0050049,-.0294
2003,4,28,0,.0049973,.013326,.0050049,.0050049,.0049973,.0135
2003,4,29,0,0,0,-.0050049,-.0099945,-.0050049,.0150001
2003,4,30,0,-.0049973,-.015722,0,-.0049973,-.0049973,-.0697
2003,5,1,0,0,.0115321,.0149994,.0200043,.0200043,-.0040001
2003,5,2,0,0,.0124931,-.0100021,-.0100021,-.0199966,.0487
2003,5,5,0,-.0059583,.0102915,-.0049973,-.0200043,-.0149994,-.0138999
2003,5,6,1,.0496011,-.015007,-.0750046,-.1199951,-.1399994,-.0746
2003,5,7,0,-.0064548,-.0049973,.0100021,.015007,.0049973,.0340999
2003,5,8,0,.0067354,-.0049973,.0100021,.0149994,.0149994,.0368
2003,5,9,0,0,-.0049973,-.0149994,-.0200043,-.0250015,-.0114
2003,5,12,0,-.0081534,-.0049973,0,-.0049973,-.0099945,-.0104001
2003,5,13,0,.0086064,0,-.0049973,0,0,.0246
2003,5,14,0,-.0091126,.0049973,-.0149994,-.0099945,-.0200043,-.0551
2003,5,15,0,-.0096822,.0054945,.0099945,.0099945,0,.0369999
2003,5,16,0,-.0103277,-.0099715,-.0250015,-.0250015,-.0250015,-.0583
2003,5,19,0,.0129096,-.0013832,.0049973,.0149994,.0250015,-.0239999
2003,5,20,0,-.0140832,.0041076,0,0,.0049973,-.0259
2003,5,21,0,.0154915,.0080928,.0200043,.0250015,.0199966,.0584999
2003,5,22,0,0,0,0,-.0100021,-.0149994,-.0142
2003,5,23,0,0,-.0073882,-.0149994,-.0200043,-.0250015,.0173
2003,5,27,0,.0050049,-.0027527,0,-.0050049,-.0149994,-.0135
2003,5,28,0,0,0,-.0050049,-.0099945,-.0100021,.0232999
2003,5,29,0,-.0049973,.0046849,-.0049973,-.0050049,-.0050049,-.0422
2003,5,30,0,0,.0516698,-.0050049,-.0100021,-.0100021,.0376
2003,6,2,0,0,-.0110653,-.0100021,-.0149994,-.0100021,.0008
2003,6,3,0,0,0,.0049973,.0099945,.0250015,-.0888001
2003,6,4,0,.0057661,-.0121087,0,-.0050049,.0050049,-.0098
2003,6,5,0,0,0,.0049973,0,.0049973,.022
2003,6,6,0,.0062561,.0013781,-.0049973,.0049973,0,.0040001
2003,6,9,0,-.0142888,-.0049973,0,0,0,-.057
2003,6,10,0,-.0074959,-.0049973,0,.0099945,.0100021,-.0454
2003,6,11,0,.0079024,.0049973,0,.0050049,0,.0139
2003,6,12,0,.0083415,.0050049,0,0,-.0050049,-.0379
2003,6,13,0,.0088187,0,0,-.0049973,.0050049,-.0273
2003,6,16,0,.0107084,0,-.0099945,0,0,.0433
2003,6,17,0,-.0115497,.000385,.0199966,.0100021,.0199966,.0378
2003,6,18,0,0,.0057463,-.0149994,-.0049973,0,-.0041
2003,6,19,0,.0136289,-.0085792,.0049973,.0050049,0,-.0798
2003,6,20,0,.0149918,-.0098041,0,.0100021,-.0050049,.0329
2003,6,23,0,-.0050049,-.004995,.0050049,0,0,-.0336
2003,6,24,0,.0049973,-.0084736,-.0100021,-.0049973,-.0200043,-.0088
2003,6,25,1,.125,.1168466,.1049957,.1399994,.125,.1394
2003,6,26,0,.0049973,-.0031562,.034996,.0449982,.0599976,.0757999
2003,6,27,0,.0049973,-.0036091,.0049973,-.0049973,-.0049973,-.0432
2003,6,30,0,.0049973,-.0041154,-.0199966,-.0149994,-.0250015,-.0349
2003,7,1,0,-.0051638,.014538,.0049973,0,.0049973,.0064
2003,7,2,0,0,-.0119347,.0049973,0,-.0049973,-.0095
2003,7,3,0,.0055327,.0170788,.0099945,.0200043,.0199966,.0135
2003,7,7,0,-.0064548,-.0023472,0,.0049973,.0050049,.0185001
2003,7,8,0,-.0067354,.0296359,.0050049,.0099945,.0050049,.0139999
2003,7,9,0,-.0070416,.0344255,-.0049973,-.0049973,.0050049,-.0161999
2003,7,10,0,-.0073769,0,0,-.0050049,-.0099945,-.0252
2003,7,11,0,-.0077457,0,-.0099945,-.0049973,-.0149994,-.0189
2003,7,14,0,.0091126,0,.0100021,.0099945,.0149994,.0388
2003,7,15,0,0,.0049973,.0100021,.0050049,-.0050049,.0402
2003,7,16,0,.0103277,-.0049973,.0049973,-.0050049,-.0100021,.0059
2003,7,17,0,0,-.0053542,0,0,0,-.0195
2003,7,18,0,0,0,-.0049973,-.0049973,0,.0305001
2003,7,21,0,0,.0057661,.0100021,.0199966,.0199966,.0065
2003,7,22,0,0,.0059967,-.0049973,-.0100021,-.0049973,-.0085001
2003,7,23,0,0,-.0068248,-.0050049,.0050049,.0149994,-.0139999
2003,7,24,0,-.0050049,-.004994,-.0049973,0,-.015007,.0079
2003,7,25,0,.0100021,-.0050011,.0099945,.0100021,.0100021,.0023
2003,7,28,0,-.0050049,.0186904,0,0,-.0049973,.0349
2003,7,29,0,-.0049973,.0033315,0,0,.0100021,.0297
2003,7,30,0,.0049973,.0049973,0,-.0050049,-.0100021,-.0293
2003,7,31,0,.0100021,-.0221394,.0100021,.034996,.0449982,.1206
2003,8,1,0,.0051638,-.0182848,-.0100021,-.0199966,-.0400009,.0439999
2003,8,4,0,-.0057463,-.0038736,.0050049,.0049973,.0149994,-.0806999
2003,8,5,0,-.0059674,.0103073,.0049973,-.0050049,.0049973,.0969
2003,8,6,0,.0061966,-.0170406,-.0049973,-.0099945,0,-.0717
2003,8,7,0,.0064548,-.0099945,-.0049973,-.015007,-.0149994,-.0192001
2003,8,8,0,.0067354,0,.0049973,.0099945,.0100021,0
2003,8,11,0,0,-.0049973,0,-.0050049,-.0050049,.0480001
2003,8,12,1,-.0081534,.0200266,-.0200043,-.0550003,-.0849991,-.0726
2003,8,13,0,.0086064,0,0,.0049973,.0200043,.0763999
2003,8,14,0,0,-.0049973,0,-.0100021,-.0149994,-.0151
2003,8,15,0,.0290613,-.0009687,.0049973,.0149994,.0199966,-.0343
2003,8,18,0,.0119347,-.0008231,0,-.0149994,-.0099945,.0237
2003,8,19,0,.0129293,-.0013853,0,-.0100021,-.0299988,-.0187
2003,8,20,0,0,0,-.0050049,-.0049973,.0049973,.0228
2003,8,21,0,.0155151,.0019394,0,-.0100021,-.0100021,.0747
2003,8,22,0,.0172128,.0007484,0,-.0100021,-.0149994,-.0201
2003,8,25,0,-.0050049,.009089,0,.0050049,0,.0293001
2003,8,26,0,0,.0073769,0,-.0049973,-.0050049,-.0362
2003,8,27,0,-.0049973,.0041154,-.0050049,0,0,.04
2003,8,28,0,.0049973,.005012,0,0,0,-.0849999
2003,8,29,0,0,0,.0299988,.0599976,.0950012,.0376999
2003,9,2,0,0,.0110653,0,.0099945,.0099945,.0363001
2003,9,3,0,0,0,0,.0050049,.0200043,-.0132
2003,9,4,0,0,0,.0099945,.0149994,.0100021,-.0675
2003,9,5,0,0,-.017239,0,-.0149994,-.0199966,-.0997
2003,9,8,0,0,.0193939,.0049973,.0100021,.0149994,.0253
2003,9,9,0,0,.0050049,-.0099945,-.0049973,0,-.026
2003,9,10,0,-.0075073,-.0049973,-.0049973,-.0099945,-.0100021,-.0255001
2003,9,11,0,0,.0050049,.0050049,.0050049,.0049973,.0398
2003,9,12,0,0,.0049973,.0049973,.0149994,.0100021,-.013
2003,9,15,0,0,.0050049,0,0,.0050049,-.0199
2003,9,16,1,0,.0050049,-.0100021,-.0049973,-.0049973,-.0037
2003,9,17,0,0,0,.0050049,.0149994,.0200043,.0089999
2003,9,18,0,0,0,0,.0200043,.0149994,.0267
2003,9,19,0,0,0,-.0050049,.0099945,0,.0223
2003,9,22,0,0,0,-.0050049,-.0149994,-.0250015,-.0057
2003,9,23,0,0,0,.0049973,0,0,-.0073
2003,9,24,0,0,0,.0100021,.0099945,.0199966,-.0143
2003,9,25,0,0,-.0083288,.0049973,.0099945,.0099945,-.007
2003,9,26,0,0,-.0088187,-.0049973,0,-.0149994,-.0183001
2003,9,29,0,0,0,0,.0100021,.0100021,.008
2003,9,30,0,.0100021,-.0246118,-.0199966,-.0250015,-.0250015,-.0678999
2003,10,1,0,0,0,.0100021,.0149994,.0250015,-.0126001
2003,10,2,0,0,-.0136497,-.0049973,-.0200043,-.0299988,.001
2003,10,3,0,.0055327,-.0260571,.0049973,.0149994,.0200043,.0856999
2003,10,6,0,0,0,-.0050049,-.0049973,-.015007,-.03
2003,10,7,0,0,0,0,.015007,.0100021,.0352
2003,10,8,0,0,0,.0100021,.0100021,.015007,-.0069
2003,10,9,0,0,0,-.0100021,-.0200043,-.0350037,.0095
2003,10,10,0,0,.0049973,.0499954,.0899963,.0999985,.0036999
2003,10,14,0,0,.0051638,.0100021,.0100021,.0099945,.0373001
2003,10,15,0,0,.00535,0,-.0149994,-.0149994,.0238999
2003,10,16,0,0,0,.0299988,.0450058,.0499954,.1066
2003,10,17,0,0,0,-.0050049,0,-.0049973,-.0482
2003,10,20,0,0,-.0119256,.0099945,0,0,.0103
2003,10,21,0,0,.0067354,.0149994,.015007,.0299988,.0033
2003,10,22,0,0,-.0070523,-.0100021,.0100021,0,-.0383999
2003,10,23,0,0,.0073882,-.0149994,-.0149994,-.0100021,.0185
2003,10,24,0,0,0,.0049973,.0049973,0,-.0522001
2003,10,27,0,0,.0081534,.0149994,.0099945,.0250015,.0598
2003,10,28,1,0,0,-.0950012,-.1199951,-.1300049,-.0786999
2003,10,29,0,0,.0103277,.0149994,.0099945,.0149994,.0404999
2003,10,30,0,0,.0110653,-.0049973,.0049973,.0149994,.0352
2003,10,31,0,0,0,-.0050049,-.0050049,-.0100021,-.0085
2003,11,3,0,0,-.0129096,-.0049973,.0049973,-.0100021,.0296
2003,11,4,0,0,.0172128,.0049973,0,-.0049973,-.022
2003,11,5,0,0,.0193644,.0049973,.0200043,.0149994,.0451
2003,11,6,0,0,.0050049,0,0,0,.0473
2003,11,7,0,0,0,0,-.0100021,-.0149994,.0194
2003,11,10,0,0,-.0049973,-.0050049,.0100021,.0050049,.012
2003,11,12,0,0,-.0049973,-.0050049,0,.0049973,-.0202
2003,11,13,0,0,-.0049973,.0149994,0,-.0100021,-.0824
2003,11,14,0,.0093842,-.0006472,-.0049973,-.0250015,-.0250015,-.0438
2003,11,17,0,0,0,0,.0149994,.0100021,-.0254
2003,11,18,0,0,.0061966,0,-.0049973,-.0050049,.0169001
2003,11,19,0,0,.0064548,.0049973,.0099945,.0199966,.0638
2003,11,20,0,0,0,0,-.0100021,-.0149994,-.0567
2003,11,21,0,0,0,-.0049973,0,.0100021,.0046
2003,11,24,0,0,0,.0049973,.0149994,.0149994,.0709
2003,11,25,0,.0050049,.0049917,.0050049,0,.0049973,-.0333
2003,11,26,0,.0100021,-.0082371,.0299988,.034996,.0500031,.0487
2003,11,28,0,0,.0193644,.0149994,.0249939,.0400009,.0859001
2003,12,1,0,0,-.0103277,.0049973,0,0,.0208
2003,12,2,0,0,-.0140832,.0100021,.0099945,.0050049,-.0292
2003,12,3,0,.0055411,.0038551,.0050049,.0049973,0,.0075999
2003,12,4,0,0,.0172128,-.015007,-.0100021,-.0100021,-.0311
2003,12,5,0,0,-.0193939,-.0050049,-.0099945,-.0100021,-.1291
2003,12,8,0,0,.0050049,-.0049973,.0050049,0,.0563
2003,12,9,1,0,-.0050049,.0100021,.0500031,.0899963,.0091
2003,12,10,0,0,-.0049973,-.0049973,-.0149994,-.0199966,-.023
2003,12,11,0,-.0077457,.0049973,-.0200043,-.034996,-.0449982,-.0852
2003,12,12,0,-.0081534,0,.0100021,.0199966,.0250015,.0267999
2003,12,15,0,0,-.0053674,0,.0149994,.0200043,.0203
2003,12,16,0,0,-.0055739,.0049973,.0049973,.0049973,-.0405
2003,12,17,0,0,0,.0100021,.0250015,.0250015,.0029
2003,12,18,0,0,0,-.0099945,-.0049973,0,.0066
2003,12,19,0,0,-.0063009,.0049973,0,.0049973,-.0201
2003,12,22,0,0,0,.0049973,.0049973,-.0049973,.0261
2003,12,23,0,.0193939,-.0102073,0,-.0100021,-.0049973,.066
2003,12,24,0,0,0,.0049973,-.0099945,-.0100021,-.0895
2003,12,26,0,0,0,.0100021,.015007,.0199966,-.0090001
2003,12,29,0,-.0049973,.0040603,.0100021,.0249939,.0250015,.0328
2003,12,30,0,0,.0120951,.0049973,.0049973,.0100021,-.0065
2003,12,31,0,0,0,.0049973,.0199966,.0250015,-.0048
2004,1,2,0,0,0,-.0049973,-.0100021,0,.0588
2004,1,5,0,0,0,-.0050049,-.0049973,-.0100021,.0058
2004,1,6,0,-.0061966,.0049973,.0049973,.0100021,.0050049,-.0713999
2004,1,7,0,0,.0049973,0,0,.0050049,.0063
2004,1,8,0,-.0067457,-.0099945,-.0049973,-.0050049,0,.0069
2004,1,9,0,-.0070523,-.0049973,-.0100021,-.0099945,-.0100021,-.1030999
2004,1,12,0,0,.0049973,.0049973,.0099945,.0149994,.0028
2004,1,13,0,-.0086064,.0002869,-.0050049,-.0099945,-.0199966,-.0345
2004,1,14,0,0,.00535,0,.0050049,0,.0286
2004,1,15,0,0,0,0,0,-.0100021,.0227
2004,1,16,0,0,0,0,.0049973,0,.0208001
2004,1,20,0,0,.0059674,0,.0100021,.0149994,-.0125
2004,1,21,0,0,0,0,-.0049973,-.0049973,-.0139
2004,1,22,0,0,-.0070416,-.0049973,-.0050049,-.0049973,-.0146999
2004,1,23,0,-.0193644,.0092211,0,.0100021,.0199966,.0378
2004,1,26,0,0,0,0,-.0049973,-.0049973,.0154001
2004,1,27,0,0,.0081659,.0050049,0,-.0049973,-.0287
2004,1,28,1,0,0,.1050034,.1800003,.2450027,.1251999
2004,1,29,0,-.0049973,-.0049973,0,-.0099945,-.0200043,-.0136
2004,1,30,0,0,0,-.0049973,-.0049973,0,-.0161999
2004,2,2,0,0,.0119165,.0050049,.0049973,.0250015,-.0041
2004,2,3,0,.0055739,.004104,-.0049973,-.0050049,-.0050049,-.0422001
2004,2,4,0,0,0,0,-.0100021,-.0100021,.0143
2004,2,5,0,0,0,.0049973,.0049973,.0049973,.0345
2004,2,6,0,.0063009,.0050049,.0049973,0,-.0099945,-.0444
2004,2,9,0,0,0,0,-.0049973,-.0050049,-.0066
2004,2,10,0,-.0076274,0,0,0,-.0050049,.0447
2004,2,11,0,0,0,0,-.0049973,-.0049973,-.0754
2004,2,12,0,0,0,0,.0049973,.0099945,.0224
2004,2,13,0,0,.0049973,0,-.0050049,-.0049973,-.0454
2004,2,17,0,0,.0051696,-.0049973,0,.0049973,.0073
2004,2,18,0,0,0,.0049973,.0049973,.0050049,.0123
2004,2,19,0,0,-.0059967,0,0,-.0049973,-.0214
2004,2,20,0,.0161023,-.0102721,-.0049973,-.0049973,-.0049973,.0489999
2004,2,23,0,0,0,0,-.0050049,-.0049973,-.0285
2004,2,24,0,0,-.0068144,0,.0050049,0,-.0060999
2004,2,25,0,0,-.0083288,0,-.0100021,-.0149994,-.0184001
2004,2,26,0,-.0049973,.0038214,-.0049973,0,-.0100021,.0164
2004,2,27,0,0,0,0,-.0050049,0,-.015
2004,3,1,0,0,0,0,-.0050049,-.0050049,.0113
2004,3,2,0,0,0,.0050049,.0049973,.0049973,.0411
2004,3,3,0,0,0,-.0049973,-.0149994,-.0199966,.0266
2004,3,4,0,0,.0149918,.0049973,.0049973,.0100021,-.012
2004,3,5,0,0,0,0,.0049973,.0049973,-.1002001
2004,3,8,0,0,.0187397,0,0,.0049973,-.0236
2004,3,9,0,0,0,.0049973,.0049973,.0100021,-.0017999
2004,3,10,0,0,0,.0050049,.0049973,.0049973,.017
2004,3,11,0,0,0,-.0050049,-.0149994,-.0149994,-.0016
2004,3,12,0,0,0,0,.0049973,.0100021,.0225
2004,3,15,0,0,.0049973,.0049973,0,0,.0123
2004,3,16,1,0,0,-.0550003,-.0849991,-.0950012,-.0286
2004,3,17,0,0,0,-.0049973,0,0,.0096999
2004,3,18,0,0,0,-.0049973,-.0100021,-.0149994,.0029
2004,3,19,0,.0129096,-.0024826,0,0,.0050049,.002
2004,3,22,0,0,0,0,.0049973,.0049973,-.0187
2004,3,23,0,0,0,0,-.0049973,-.0100021,-.0081999
2004,3,24,0,0,.0073769,0,.0050049,0,-.0111001
2004,3,25,0,-.0049973,.0027485,.0050049,.0049973,.0050049,-.0006
2004,3,26,0,0,0,0,.0050049,.0100021,.0503
2004,3,29,0,0,.0086195,.0049973,-.0049973,-.0049973,.0189
2004,3,30,0,0,.0182392,0,0,0,.0143
2004,3,31,0,.0049973,-.0171334,0,-.0050049,-.0100021,-.0201
2004,4,1,0,0,0,.0049973,0,0,.0453
2004,4,2,0,0,0,-.0050049,0,0,.1272
2004,4,5,0,0,-.0141047,0,.0050049,0,.0186
2004,4,6,0,0,0,-.0049973,-.0100021,-.0100021,-.0384001
2004,4,7,0,.0065281,0,.0100021,.0250015,.0299988,.0034001
2004,4,8,0,.0136393,0,.0050049,.0049973,.0050049,-.0028001
2004,4,12,0,-.0083415,.0050049,-.0049973,0,-.0049973,.0075001
2004,4,13,0,0,-.0050049,0,0,0,.0577
2004,4,14,0,0,0,.0049973,-.0049973,-.0049973,.1004
2004,4,15,0,0,-.0051696,-.0050049,-.0100021,-.0149994,-.0256
2004,4,16,0,0,0,.0049973,-.0099945,-.0100021,-.0524
2004,4,19,0,0,0,.0050049,.0050049,.0050049,.0245999
2004,4,20,0,0,-.0057661,.0149994,.0200043,.0199966,.0199001
2004,4,21,0,0,0,-.0149994,-.0250015,-.0400009,.0870999
2004,4,22,0,0,0,-.0049973,-.0100021,-.0100021,-.0365
2004,4,23,0,-.0049973,.0021417,-.0049973,-.0099945,-.0050049,.1033
2004,4,26,0,0,0,.0049973,0,.0049973,-.0035
2004,4,27,0,0,0,0,-.0049973,-.0099945,-.041
2004,4,28,0,.0050049,.0050049,.0050049,.0199966,.0250015,.0461
2004,4,29,0,.0050049,-.0057199,.0049973,.0050049,0,.0257
2004,4,30,0,0,0,.0099945,.0049973,.0100021,-.0082999
2004,5,3,0,0,-.0124931,0,0,0,.0072
2004,5,4,1,-.0057376,0,.0049973,.0100021,.0149994,-.0142
2004,5,5,0,0,.0187397,0,-.0050049,-.0099945,.003
2004,5,6,0,-.0062061,.0100021,.0099945,.0149994,.0149994,.0444
2004,5,7,0,0,.0100021,.0049973,0,-.0049973,.1969999
2004,5,10,0,0,-.0050049,-.0050049,-.0050049,-.0100021,-.0252999
2004,5,11,0,-.0077576,0,0,-.0050049,0,.0038999
2004,5,12,0,0,0,-.0050049,0,.0050049,-.0002999
2004,5,13,0,0,.0050049,.0049973,.0099945,.0050049,.0374
2004,5,14,0,0,0,-.0049973,-.0100021,0,-.0523001
2004,5,17,0,0,0,.0049973,.0100021,.0050049,-.0549999
2004,5,18,0,.0119347,.0095383,.0049973,.0049973,.0049973,.046
2004,5,19,0,0,.0064646,-.0049973,-.0049973,-.0049973,.0304
2004,5,20,0,.0141047,-.0116414,0,-.0049973,-.0100021,-.0370001
2004,5,21,0,0,-.0070416,.0099945,.0100021,.0149994,.041
2004,5,24,0,0,-.0081534,0,-.0050049,-.0049973,-.0067999
2004,5,25,0,0,0,0,0,0,.0080999
2004,5,26,0,0,-.0091126,-.0049973,-.0050049,-.0049973,-.0462999
2004,5,27,0,0,.0096822,0,-.0049973,0,-.0326
2004,5,28,0,0,0,.0049973,.0050049,0,.0876
2004,6,1,0,.0051696,-.0210947,-.0200043,-.0250015,-.0250015,.0268
2004,6,2,0,0,.0281663,.0100021,.0100021,.0149994,.0543
2004,6,3,0,0,-.0154915,0,-.0049973,-.0049973,-.0228
2004,6,4,0,0,0,.0049973,.0099945,.0100021,.0601
2004,6,7,0,.0065182,-.0187397,-.0100021,-.0049973,-.0149994,-.0208
2004,6,8,0,0,.0049973,0,0,.0049973,.0403
2004,6,9,0,0,-.0100021,-.0199966,-.0250015,-.0299988,.0666
2004,6,10,0,-.0074959,.0049973,0,-.0049973,-.0050049,.0348001
2004,6,14,0,0,.0050049,.0100021,.0149994,.015007,.1454999
2004,6,15,0,-.0099945,.0050049,-.0049973,-.0049973,-.0100021,-.1378999
2004,6,16,0,0,.0053419,.0049973,.0050049,.0050049,.0548
2004,6,17,0,-.0115321,.0012356,-.0149994,-.0149994,-.0199966,-.0235002
2004,6,18,0,0,-.0057463,.0199966,.0249939,.0250015,.0096002
2004,6,21,0,0,0,.015007,.0249939,.0200043,-.0172
2004,6,22,0,0,.0062061,0,0,0,.0026999
2004,6,23,0,.0049973,-.0090859,0,.0049973,.0100021,-.0231998
2004,6,24,0,-.0049973,.0097565,-.0100021,-.0099945,-.0049973,-.0062001
2004,6,25,0,0,0,0,0,-.0050049,.0083001
2004,6,28,0,0,0,0,0,0,.1011999
2004,6,29,0,0,0,-.0100021,-.0099945,-.0149994,-.0144
2004,6,30,1,0,0,-.0299988,-.0200043,-.0199966,-.1203001
2004,7,1,0,0,0,.0100021,.0100021,.0049973,-.0383999
2004,7,2,0,.0053448,.0045225,-.0050049,-.0050049,-.0149994,-.0565
2004,7,6,0,.0062,-.0098167,-.0100021,-.0049973,.0049973,.0135
2004,7,7,0,.0064583,-.0117424,0,-.0050049,0,-.0121
2004,7,8,0,.0067391,-.0387504,-.0049973,0,-.0050049,-.011
2004,7,9,0,0,-.005,0,0,0,.0069001
2004,7,12,0,.0081579,.005,.0100021,.0049973,.0050049,-.0027001
2004,7,13,0,0,0,0,-.0049973,-.0050049,.0371
2004,7,14,0,0,0,-.0049973,-.0049973,-.0049973,.0190001
2004,7,15,0,0,-.005,-.0049973,0,-.0050049,-.0246
2004,7,16,0,0,-.005,-.0049973,-.0049973,-.0050049,-.045
2004,7,19,0,0,.0051724,0,.0050049,0,.0323
2004,7,20,0,0,.0107143,.0350037,.0500031,.0500031,.0928
2004,7,21,0,0,-.0055556,0,-.0050049,-.0099945,.0211999
2004,7,22,0,0,0,0,0,-.0049973,-.0149
2004,7,23,0,0,-.0068183,-.0050049,-.0050049,-.0049973,-.0005999
2004,7,26,0,0,0,.0049973,.0100021,.0050049,.0407
2004,7,27,0,.005,-.01,0,0,0,.0614998
2004,7,28,0,0,0,-.0050049,0,.0049973,-.03
2004,7,29,0,-.005,-.005,-.0050049,-.0050049,-.0100021,-.0279
2004,7,30,0,-.005,-.005,0,-.0049973,-.0049973,-.0386
2004,8,2,0,0,-.0107145,-.0050049,-.0100021,-.0049973,-.0234001
2004,8,3,0,.0055357,.0042997,-.0100021,-.0100021,-.0099945,.0021
2004,8,4,0,0,.015,.0050049,.0100021,.0099945,.0102
2004,8,5,0,0,0,0,0,0,-.0144
2004,8,6,0,.0062,-.01705,0,0,.0050049,-.1409999
2004,8,9,0,-.0070454,0,0,-.0049973,0,.013
2004,8,10,1,.0147619,.0155555,.0449982,.0449982,.0400009,.0879999
2004,8,11,0,.0077502,-.01,0,-.0049973,-.0050049,-.0321
2004,8,12,0,0,0,.0049973,0,-.0049973,-.0024
2004,8,13,0,.0086113,0,0,0,0,-.0278
2004,8,16,0,0,-.0050001,0,0,0,.0288
2004,8,17,0,-.0110714,-.0047976,-.0050049,-.0100021,-.0099945,-.0389
2004,8,18,0,0,0,-.0049973,-.0099945,0,-.021
2004,8,19,0,0,0,0,-.0049973,-.0099945,.0097001
2004,8,20,0,-.0140909,.0095818,.0149994,.0249939,.0299988,.0427999
2004,8,23,0,0,0,.0099945,.0099945,.0100021,.0178001
2004,8,24,0,0,-.0067391,-.0100021,-.0149994,-.0200043,.0172999
2004,8,25,0,0,0,.0100021,.0149994,.0199966,.0144
2004,8,26,0,-.005,-.005,.0049973,0,.0049973,-.0198998
2004,8,27,0,0,0,.0049973,.0049973,.0049973,.0029998
2004,8,30,0,0,0,-.0049973,0,-.0100021,-.0125999
2004,8,31,0,0,0,.0049973,.0100021,.0099945,-.0345999
2004,9,1,0,0,0,-.0050049,.0050049,.0050049,-.0005001
2004,9,2,0,.0053571,.0043506,.0049973,.0049973,.0050049,.0459001
2004,9,3,0,0,0,0,0,.0100021,.1317999
2004,9,7,0,0,0,0,.0050049,-.0050049,-.0130999
2004,9,8,0,.0068182,-.005,-.0199966,-.0250015,-.0300064,-.0630002
2004,9,9,0,.0071429,0,-.0149994,-.0149994,-.0200043,.0148001
2004,9,10,0,.0075,.005,.0049973,.0100021,.0049973,.0044999
2004,9,13,0,0,0,-.0049973,0,.0049973,-.0067999
2004,9,14,0,.009375,0,-.0049973,-.0100021,-.0100021,-.0183001
2004,9,15,0,-.01,.0055172,0,.0049973,.0100021,.0267
2004,9,16,0,0,0,-.0100021,-.0200043,-.0250015,-.0523
2004,9,17,0,0,0,.0199966,.0300064,.034996,.0666001
2004,9,20,0,-.015,.0023077,0,-.0050049,-.0049973,-.0383
2004,9,21,1,0,0,-.0149994,-.0100021,-.0149994,.0317001
2004,9,22,0,0,.0068182,.0100021,.0099945,.0149994,.0047998
2004,9,23,0,.005,.0121428,.0350037,.0550003,.0699997,.063
2004,9,24,0,0,0,0,-.0049973,-.0050049,.0452001
2004,9,27,0,-.005,.0033333,.0049973,.0049973,.0100021,-.0155001
2004,9,28,0,0,-.01,0,0,.0049973,-.0267
2004,9,29,0,0,-.0107143,-.0100021,-.0100021,-.0100021,.0566001
2004,9,30,0,.005,-.0180769,-.0100021,-.0149994,-.0200043,-.0053999
2004,10,1,0,0,0,0,0,0,.0037999
2004,10,4,0,0,0,-.0100021,-.0099945,-.0149994,.0076001
2004,10,5,0,0,0,0,0,.0050049,.0114999
2004,10,6,0,.0062,0,.0200043,.0250015,.0299988,.0366001
2004,10,7,0,0,0,-.0100021,-.0149994,-.0100021,.006
2004,10,8,0,0,0,-.0099945,-.0149994,-.0149994,-.0776
2004,10,12,0,0,.0050001,.0100021,.0100021,.0100021,-.0317001
2004,10,13,0,0,.0050001,.0100021,.0100021,.0050049,-.0253999
2004,10,14,0,.0091176,-.0003039,0,0,-.0049973,-.0220001
2004,10,15,0,0,0,-.0100021,-.0149994,-.0149994,.0379
2004,10,18,0,0,0,-.0050049,-.0050049,-.0100021,.0032001
2004,10,19,0,0,0,0,0,0,.0251999
2004,10,20,0,0,.0064582,0,-.0100021,-.0100021,-.0182998
2004,10,21,0,0,0,.0200043,.0200043,.0199966,.0427999
2004,10,22,0,0,0,.0050049,.0050049,.0050049,-.0174
2004,10,25,0,0,0,.0050049,.0049973,.0050049,.0006001
2004,10,26,0,0,0,-.0050049,0,-.0049973,.0072999
2004,10,27,0,-.005,.0132355,.0200043,.0250015,.0250015,.0653999
2004,10,28,0,-.005,.0046875,0,0,0,-.0207999
2004,10,29,0,0,0,-.0050049,-.0049973,-.0049973,-.0105
2004,11,1,0,.0051724,.0047904,.0050049,0,.0049973,.0488999
2004,11,2,0,0,-.0140912,0,-.0049973,-.0050049,-.0123999
2004,11,3,0,0,-.0155004,-.0200043,-.0250015,-.0299988,.0042
2004,11,4,0,.0057692,-.0141026,0,0,0,.0332
2004,11,5,0,-.006,.0366254,.0049973,0,0,.1238
2004,11,8,0,-.0068182,-.0050001,.0049973,.0100021,.0049973,.0107
2004,11,9,0,.0071429,0,0,0,0,-.0016
2004,11,10,1,0,.0091179,-.0200043,-.0400009,-.0499954,.0204
2004,11,12,0,0,0,0,0,.0049973,.0319998
2004,11,15,0,0,0,0,.0050049,0,.0316
2004,11,16,0,0,-.0055356,.0049973,0,-.0049973,.0387001
2004,11,17,0,0,0,-.0050049,-.0049973,0,-.0567
2004,11,18,0,0,0,.0050049,.0050049,.0050049,.0267
2004,11,19,0,0,0,0,.0050049,0,.0667999
