year,month,day,FOMCused,dffr1,dffr2,dedfutbeg2_m,dedfutbeg3,dedfutbeg4,DNY1
2003,9,24,0,0,0,-.0199966,-.04,-.06,-.0143
2003,9,25,0,0,0,0,0,-.01,-.007
2003,9,26,0,0,0,-.0199966,-.03,-.05,-.0183001
2003,9,29,0,0,0,.0099945,.01,.03,.008
2003,9,30,0,-.01,-.01,-.0799942,-.13,-.17,-.0678999
2003,10,1,0,0,0,-.0100021,-.01,0,-.0126001
2003,10,2,0,0,0,.0199966,.05,.07,.001
2003,10,3,0,0,.03,.090004,.18,.23,.0856999
2003,10,6,0,0,0,-.0200043,-.06,-.09,-.03
2003,10,7,0,0,0,.0100021,.04,.06,.0352
2003,10,8,0,0,0,-.0100021,-.03,-.03,-.0069
2003,10,9,0,0,0,.0200043,.04,.04,.0095
2003,10,10,0,0,0,-.0200043,-.04,-.05,.0036999
2003,10,14,0,0,.0103333,.0600052,.08,.1,.0373001
2003,10,15,0,.019375,-.0013362,.0299988,.07,.09,.0238999
2003,10,16,0,0,.0221429,.1100006,.15,.19,.1066
2003,10,17,0,0,0,-.0200043,-.04,-.07,-.0482
2003,10,20,0,0,0,.0100021,.01,.01,.0103
2003,10,21,0,0,0,0,.02,.03,.0033
2003,10,22,0,0,-.0140909,-.0400009,-.08,-.09,-.0383999
2003,10,23,0,0,0,.0100021,.02,.01,.0185
2003,10,24,0,0,-.0155,-.0600052,-.1,-.13,-.0522001
2003,10,27,0,0,0,.0400009,.08,.11,.0598
2003,10,28,1,0,0,-.0699997,-.12,-.15,-.0786999
2003,10,29,0,0,0,.0299988,.05,.06,.0404999
2003,10,30,0,0,0,.0200043,.05,.08,.0352
2003,10,31,0,0,0,-.0200043,-.04,-.04,-.0085
2003,11,3,0,0,0,.0400009,.06,.07,.0296
2003,11,4,0,0,0,-.0199966,-.05,-.07,-.022
2003,11,5,0,0,0,.0100021,.05,.07,.0451
2003,11,6,0,0,.01,.0299988,.05,.08,.0473
2003,11,7,0,0,0,.0199966,.04,.04,.0194
2003,11,10,0,0,-.01,.0100021,.03,.03,.012
2003,11,12,0,0,0,-.0199966,-.05,-.06,-.0202
2003,11,13,0,0,0,-.0800018,-.14,-.2,-.0824
2003,11,14,0,0,0,-.0200043,-.06,-.07,-.0438
2003,11,17,0,0,0,-.0099945,-.03,-.05,-.0254
2003,11,18,0,0,0,0,.01,.02,.0169001
2003,11,19,0,0,0,.0399933,.07,.1,.0638
2003,11,20,0,0,0,-.0399933,-.06,-.09,-.0567
2003,11,21,0,-.0333333,.0136364,-.0200043,-.02,-.02,.0046
2003,11,24,0,0,0,.0400009,.07,.11,.0709
2003,11,25,0,0,0,-.0100021,-.02,-.04,-.0333
2003,11,26,0,0,0,.0299988,.07,.1,.0487
2003,11,28,0,0,0,.0400009,.07,.09,.0859001
2003,12,1,0,0,0,.0399988,.06,.08,.0208
2003,12,2,0,0,0,-.0199966,-.05,-.06,-.0292
2003,12,3,0,0,0,.0199966,.04,.05,.0075999
2003,12,4,0,0,0,-.0699997,-.06,-.07,-.0311
2003,12,5,0,0,0,-.159996,-.23,-.27,-.1291
2003,12,8,0,-.0134783,0,.0199966,.03,.04,.0563
2003,12,9,1,0,0,.0400009,.06,.08,.0091
2003,12,10,0,0,0,-.0500031,-.07,-.08,-.023
2003,12,11,0,0,-.01,-.1100006,-.14,-.17,-.0852
2003,12,12,0,0,0,.0200043,.01,0,.0267999
2003,12,15,0,0,0,-.0100021,0,.03,.0203
2003,12,16,0,0,0,-.0100021,-.02,-.04,-.0405
2003,12,17,0,0,0,-.0099945,-.01,-.02,.0029
2003,12,18,0,0,0,.0199966,.02,.03,.0066
2003,12,19,0,0,0,0,-.01,-.02,-.0201
2003,12,22,0,0,0,0,0,0,.0261
2003,12,23,0,-.03875,.0203947,.0400009,.08,.11,.066
2003,12,24,0,0,0,-.0699997,-.1,-.13,-.0895
2003,12,26,0,0,0,-.0299988,-.06,-.07,-.0090001
2003,12,29,0,0,0,.0299988,.04,.04,.0328
2003,12,30,0,0,0,0,0,.01,-.0065
2003,12,31,0,0,0,0,0,0,-.0048
2004,1,2,0,0,0,.0599976,.12,.16,.0588
2004,1,5,0,0,0,-.0199966,-.02,-.02,.0058
2004,1,6,0,0,0,-.0500031,-.12,-.16,-.0713999
2004,1,7,0,0,0,-.0099945,0,-.01,.0063
2004,1,8,0,-.0134783,-.01,0,0,0,.0069
2004,1,9,0,0,-.01,-.1300049,-.21,-.25,-.1030999
2004,1,12,0,0,0,-.0100021,0,0,.0028
2004,1,13,0,0,0,-.0199966,-.04,-.06,-.0345
2004,1,14,0,0,0,.0100021,.02,.02,.0286
2004,1,15,0,0,0,.0199966,.03,.05,.0227
2004,1,16,0,0,0,0,0,.01,.0208001
2004,1,20,0,0,0,0,.01,.01,-.0125
2004,1,21,0,0,0,0,0,-.01,-.0139
2004,1,22,0,0,0,-.0199966,-.06,-.08,-.0146999
2004,1,23,0,0,0,.0199966,.04,.06,.0378
2004,1,26,0,0,0,.0100021,.04,.05,.0154001
2004,1,27,0,0,0,-.0100021,-.05,-.07,-.0287
2004,1,28,1,0,.0206667,.0800018,.16,.2,.1251999
2004,1,29,0,0,0,.0199966,.02,.04,-.0136
2004,1,30,0,0,0,-.0199966,-.04,-.05,-.0161999
2004,2,2,0,0,0,-.0100021,-.01,-.01,-.0041
2004,2,3,0,0,0,-.0400009,-.05,-.08,-.0422001
2004,2,4,0,0,0,0,0,0,.0143
2004,2,5,0,0,0,.0400009,.07,.09,.0345
2004,2,6,0,0,0,-.0400009,-.1,-.13,-.0444
2004,2,9,0,0,0,-.0099945,-.01,-.01,-.0066
2004,2,10,0,0,0,.0199966,.05,.06,.0447
2004,2,11,0,0,-.01,-.0699997,-.12,-.15,-.0754
2004,2,12,0,0,0,0,0,.01,.0224
2004,2,13,0,0,0,-.0199966,-.03,-.05,-.0454
2004,2,17,0,0,0,0,0,0,.0073
2004,2,18,0,0,0,0,0,0,.0123
2004,2,19,0,0,0,0,0,0,-.0214
2004,2,20,0,0,0,.0299988,.04,.06,.0489999
2004,2,23,0,0,0,-.0299988,-.04,-.06,-.0285
2004,2,24,0,0,0,0,-.02,-.03,-.0060999
2004,2,25,0,0,0,-.0100021,-.01,-.02,-.0184001
2004,2,26,0,0,0,.0100021,.01,.02,.0164
2004,2,27,0,0,0,0,-.01,-.02,-.015
2004,3,1,0,0,0,.0100003,.03,.03,.0113
2004,3,2,0,0,0,.0500031,.05,.06,.0411
2004,3,3,0,0,0,.0099945,.01,.01,.0266
2004,3,4,0,0,0,-.0199966,-.03,-.03,-.012
2004,3,5,0,0,0,-.1500015,-.22,-.27,-.1002001
2004,3,8,0,0,0,-.0199966,-.04,-.06,-.0236
2004,3,9,0,0,0,.0099945,.01,0,-.0017999
2004,3,10,0,0,0,.0200043,.03,.03,.017
2004,3,11,0,0,0,0,-.01,-.01,-.0016
2004,3,12,0,0,0,-.0100021,0,0,.0225
2004,3,15,0,0,0,0,0,.02,.0123
2004,3,16,1,0,0,-.0400009,-.06,-.08,-.0286
2004,3,17,0,0,0,0,.01,.01,.0096999
2004,3,18,0,0,0,.0200043,.03,.05,.0029
2004,3,19,0,0,0,0,0,0,.002
2004,3,22,0,0,0,-.0200043,-.05,-.07,-.0187
2004,3,23,0,0,0,0,0,0,-.0081999
2004,3,24,0,0,0,0,0,-.01,-.0111001
2004,3,25,0,0,0,0,.01,0,-.0006
2004,3,26,0,0,0,.0299988,.07,.11,.0503
2004,3,29,0,0,0,.0200043,.03,.05,.0189
2004,3,30,0,0,0,.0099945,.02,.01,.0143
2004,3,31,0,0,0,-.0199966,-.05,-.07,-.0201
2004,4,1,0,0,0,.0400009,.05,.08,.0453
2004,4,2,0,0,.0258333,.1500015,.25,.31,.1272
2004,4,5,0,0,0,.0099945,0,.02,.0186
2004,4,6,0,0,0,-.0399933,-.05,-.07,-.0384001
2004,4,7,0,0,0,0,-.01,-.01,.0034001
2004,4,8,0,0,0,-.0100021,-.01,-.01,-.0028001
2004,4,12,0,0,0,.0100021,.02,.02,.0075001
2004,4,13,0,0,0,.0499954,.09,.11,.0577
2004,4,14,0,0,.01,.0999985,.11,.13,.1004
2004,4,15,0,0,0,-.0099945,-.01,-.01,-.0256
2004,4,16,0,0,-.0107143,-.0600052,-.08,-.1,-.0524
2004,4,19,0,0,0,.0200043,.04,.06,.0245999
2004,4,20,0,0,0,.0199966,.04,.06,.0199001
2004,4,21,0,0,0,.0699997,.09,.09,.0870999
2004,4,22,0,0,0,-.0299988,-.05,-.05,-.0365
2004,4,23,0,0,0,.0800018,.13,.15,.1033
2004,4,26,0,0,0,0,0,0,-.0035
2004,4,27,0,0,0,-.0299988,-.05,-.07,-.041
2004,4,28,0,.01,.01,.0400009,.06,.09,.0461
2004,4,29,0,0,0,.0299988,.04,.05,.0257
2004,4,30,0,0,0,-.0299988,-.03,-.04,-.0082999
2004,5,3,0,0,0,.0099945,0,.01,.0072
2004,5,4,1,-.0114815,.01,-.0099945,-.01,-.01,-.0142
2004,5,5,0,0,0,.0199966,.01,.01,.003
2004,5,6,0,0,.02,.0500031,.08,.07,.0444
2004,5,7,0,0,.09,.1999969,.26,.29,.1969999
2004,5,10,0,0,-.01,-.0299988,-.04,-.04,-.0252999
2004,5,11,0,0,0,-.0200043,-.03,-.03,.0038999
2004,5,12,0,0,0,0,-.01,-.01,-.0002999
2004,5,13,0,0,0,.0300064,.05,.06,.0374
2004,5,14,0,0,0,-.0400009,-.07,-.1,-.0523001
2004,5,17,0,0,0,-.0400009,-.06,-.08,-.0549999
2004,5,18,0,0,.0124,.0299988,.05,.06,.046
2004,5,19,0,0,.0129167,.0400009,.07,.09,.0304
2004,5,20,0,0,-.0134783,-.0299988,-.06,-.08,-.0370001
2004,5,21,0,0,0,.0299988,.06,.08,.041
2004,5,24,0,0,0,-.0200043,-.03,-.03,-.0067999
2004,5,25,0,0,0,0,-.01,-.02,.0080999
2004,5,26,0,0,-.0182353,-.0399933,-.08,-.1,-.0462999
2004,5,27,0,0,-.019375,-.0500031,-.07,-.1,-.0326
2004,5,28,0,0,.0413333,.0599976,.1,.13,.0876
2004,6,1,0,0,0,.0399969,.05,.05,.0268
2004,6,2,0,0,.0563636,.0500031,.05,.06,.0543
2004,6,3,0,0,0,0,-.01,-.02,-.0228
2004,6,4,0,0,.0688889,.0599976,.08,.08,.0601
2004,6,7,0,0,0,-.0499954,-.07,-.07,-.0208
2004,6,8,0,0,.01,.0400009,.05,.05,.0403
2004,6,9,0,-.0142857,.04,.0799942,.09,.08,.0666
2004,6,10,0,0,.02,.0300064,.02,.02,.0348001
2004,6,14,0,0,.07,.1299973,.14,.15,.1454999
2004,6,15,0,0,-.07,-.1500015,-.2,-.22,-.1378999
2004,6,16,0,0,-.0213793,.0299988,.07,.07,.0548
2004,6,17,0,0,-.0221429,-.0499954,-.06,-.05,-.0235002
2004,6,18,0,0,0,0,.01,0,.0096002
2004,6,21,0,0,-.0119231,-.0200043,-.03,-.02,-.0172
2004,6,22,0,0,0,.0100021,.02,.01,.0026999
2004,6,23,0,0,0,-.0100021,-.01,-.01,-.0231998
2004,6,24,0,-.01,-.01,-.0400009,-.05,-.06,-.0062001
2004,6,25,0,0,0,0,-.01,0,.0083001
2004,6,28,0,.01,.01,.1000061,.13,.15,.1011999
2004,6,29,0,0,0,-.0300064,-.04,-.04,-.0144
2004,6,30,1,-.01,-.0395238,-.1199951,-.13,-.15,-.1203001
2004,7,1,0,0,-.0221429,-.0600052,-.1,-.12,-.0383999
2004,7,2,0,0,-.0476923,-.1100006,-.15,-.17,-.0565
2004,7,6,0,0,0,0,.02,.02,.0135
2004,7,7,0,0,0,0,-.01,-.01,-.0121
2004,7,8,0,0,0,-.0099945,-.02,-.03,-.011
2004,7,9,0,0,0,-.0100021,-.01,-.01,.0069001
2004,7,12,0,0,-.01,0,0,0,-.0027001
2004,7,13,0,0,.01,.0299988,.05,.06,.0371
2004,7,14,0,0,0,.0100021,.02,.03,.0190001
2004,7,15,0,0,0,.0100021,.01,.03,-.0246
2004,7,16,0,0,-.02,-.0699997,-.1,-.13,-.045
2004,7,19,0,0,-.0103448,0,.01,.01,.0323
2004,7,20,0,0,.0107143,.0899963,.12,.15,.0928
2004,7,21,0,0,.0111111,.0400009,.06,.06,.0211999
2004,7,22,0,0,0,-.0199966,-.03,-.02,-.0149
2004,7,23,0,0,-.0136364,-.0200043,-.01,-.02,-.0005999
2004,7,26,0,0,.0142857,.0500031,.05,.05,.0407
2004,7,27,0,0,.015,.0499954,.07,.09,.0614998
2004,7,28,0,0,-.0176471,-.0299988,-.05,-.06,-.03
2004,7,29,0,0,0,-.0400009,-.05,-.07,-.0279
2004,7,30,0,0,0,-.0599976,-.09,-.1,-.0386
2004,8,2,0,0,-.0214286,-.0299988,-.04,-.04,-.0234001
2004,8,3,0,0,0,-.0100021,-.02,-.02,.0021
2004,8,4,0,0,0,0,.02,.01,.0102
2004,8,5,0,0,0,-.0199966,-.03,-.02,-.0144
2004,8,6,0,0,-.1125,-.1900024,-.27,-.32,-.1409999
2004,8,9,0,0,.01,.0299988,.04,.04,.013
2004,8,10,1,.0147619,.0322222,.0699997,.09,.1,.0879999
2004,8,11,0,0,0,-.0199966,-.03,-.04,-.0321
2004,8,12,0,0,.01,0,-.01,-.01,-.0024
2004,8,13,0,0,-.01,-.0200043,-.05,-.07,-.0278
2004,8,16,0,0,.01,.0200043,.03,.03,.0288
2004,8,17,0,0,-.0103333,-.0299988,-.05,-.06,-.0389
2004,8,18,0,-.0238462,.0035328,0,0,0,-.021
2004,8,19,0,0,.0119231,0,-.02,-.02,.0097001
2004,8,20,0,0,.0124,.0099945,.03,.02,.0427999
2004,8,23,0,0,.0258333,.0400009,.04,.05,.0178001
2004,8,24,0,0,0,.0100021,0,0,.0172999
2004,8,25,0,0,0,0,.01,0,.0144
2004,8,26,0,0,0,0,-.01,-.02,-.0198998
2004,8,27,0,0,0,-.0100021,0,0,.0029998
2004,8,30,0,.01,-.009375,-.0100021,-.03,-.04,-.0125999
2004,8,31,0,0,-.0238462,-.0299988,-.04,-.06,-.0345999
2004,9,1,0,-.0103448,.0163793,-.0300006,-.03,-.02,-.0005001
2004,9,2,0,0,0,.0599976,.06,.06,.0459001
2004,9,3,0,.0111111,.0696667,.1600037,.2,.21,.1317999
2004,9,7,0,.0130435,-.0318841,-.0100021,-.02,-.03,-.0130999
2004,9,8,0,0,-.01,-.0899963,-.12,-.14,-.0630002
2004,9,9,0,0,0,0,-.01,0,.0148001
2004,9,10,0,0,-.01,-.0500031,-.03,-.01,.0044999
2004,9,13,0,0,0,-.0199966,-.03,-.03,-.0067999
2004,9,14,0,0,0,-.0400009,-.05,-.05,-.0183001
2004,9,15,0,0,.0103448,.0299988,.04,.05,.0267
2004,9,16,0,0,0,-.0800018,-.11,-.13,-.0523
2004,9,17,0,0,0,.090004,.1,.12,.0666001
2004,9,20,0,0,.0115385,-.0500031,-.08,-.1,-.0383
2004,9,21,1,.0333333,-.0016667,.0400009,.05,.03,.0317001
2004,9,22,0,0,0,.0100021,0,0,.0047998
2004,9,23,0,0,.0142857,.0599976,.09,.09,.063
2004,9,24,0,0,0,.0500031,.05,.05,.0452001
2004,9,27,0,0,0,-.0200043,-.02,-.04,-.0155001
2004,9,28,0,0,0,-.0100021,-.02,-.02,-.0267
2004,9,29,0,0,0,.0400009,.06,.07,.0566001
2004,9,30,0,0,0,0,-.01,-.01,-.0053999
2004,10,1,0,.0103333,-.0155,0,.01,.02,.0037999
2004,10,4,0,0,.0272727,.0200043,.03,.04,.0076001
2004,10,5,0,0,0,-.0100021,-.03,-.04,.0114999
2004,10,6,0,0,0,.0299988,.06,.07,.0366001
2004,10,7,0,0,0,.0100021,0,0,.006
2004,10,8,0,0,-.02,-.0999985,-.14,-.17,-.0776
2004,10,12,0,0,0,-.0299988,-.05,-.05,-.0317001
2004,10,13,0,0,-.01,-.0400009,-.03,-.04,-.0253999
2004,10,14,0,0,0,-.0400009,-.06,-.06,-.0220001
2004,10,15,0,0,0,.0299988,.05,.06,.0379
2004,10,18,0,.0238462,-.0025549,0,.01,0,.0032001
2004,10,19,0,0,.0248,.0100021,0,.01,.0251999
2004,10,20,0,0,-.0129167,-.0200043,-.03,-.04,-.0182998
2004,10,21,0,0,0,.0299988,.04,.03,.0427999
2004,10,22,0,0,0,0,-.02,-.01,-.0174
2004,10,25,0,0,0,-.0099945,-.01,-.02,.0006001
2004,10,26,0,0,0,.0099945,.01,.01,.0072999
2004,10,27,0,0,.0364706,.0800018,.1,.11,.0653999
2004,10,28,0,0,0,0,-.01,-.02,-.0207999
2004,10,29,0,0,0,0,-.01,-.03,-.0105
2004,11,1,0,.0103448,.0095813,.0500031,.07,.07,.0488999
2004,11,2,0,0,.0281818,0,-.01,-.01,-.0123999
2004,11,3,0,0,0,-.0299988,-.03,-.03,.0042
2004,11,4,0,0,0,.0299988,.04,.05,.0332
2004,11,5,0,.012,.1205,.159996,.21,.24,.1238
2004,11,8,0,0,0,.0100021,.01,0,.0107
2004,11,9,0,0,0,0,0,0,-.0016
2004,11,10,1,0,0,.0400009,.05,.04,.0204
2004,11,12,0,0,0,-.0100021,-.01,-.01,.0319998
2004,11,15,0,0,.01,.0299988,.05,.06,.0316
2004,11,16,0,0,.0110714,.0299988,.03,.03,.0387001
2004,11,17,0,0,0,-.0399933,-.07,-.08,-.0567
2004,11,18,0,0,0,.0199966,.03,.02,.0267
2004,11,19,0,0,.0124,.0400009,.06,.08,.0667999
2004,11,22,0,0,0,.0100021,.01,.01,.0086
2004,11,23,0,0,0,.0099945,.01,.01,.0197001
2004,11,24,0,0,0,0,.01,.03,.0245001
2004,11,26,0,0,.0163158,0,.01,.01,.0152998
2004,11,29,0,0,0,.0200043,.02,.03,.0150001
2004,11,30,0,0,0,-.0100021,-.03,-.04,-.0381
2004,12,1,0,0,0,-.0099985,0,0,-.0058
2004,12,2,0,0,0,.0299988,.02,.02,.0190001
2004,12,3,0,0,0,-.0999985,-.13,-.14,-.0606999
2004,12,6,0,0,0,-.0200043,-.02,-.03,-.0033002
2004,12,7,0,.0129167,0,0,0,.01,.0161002
2004,12,8,0,0,.01,-.0099945,-.02,-.04,-.0173001
2004,12,9,0,0,0,.0099945,.01,.01,.0178001
2004,12,10,0,0,.01,.0200043,.02,.02,.0202999
2004,12,13,0,0,.01,.0299988,.04,.04,.0268002
2004,12,14,1,0,0,0,.01,0,.0142
2004,12,15,0,.019375,-.0007176,0,-.02,-.01,-.0190001
2004,12,16,0,0,0,.0500031,.07,.07,.0335
2004,12,17,0,0,0,.0399933,.04,.04,.0165999
2004,12,20,0,0,0,.0300064,.04,.04,.0262001
2004,12,21,0,0,0,-.0100021,-.01,0,-.0084999
2004,12,22,0,0,0,-.0100021,-.02,-.03,-.0051
2004,12,23,0,0,0,-.0199966,-.01,-.01,-.0034001
2004,12,27,0,0,0,.0299988,.04,.04,.0481
2004,12,28,0,0,0,-.0100021,-.01,0,.0088
2004,12,29,0,0,0,.0200043,.03,.04,.0174
2004,12,30,0,0,0,-.0300064,-.05,-.06,-.0320001
2004,12,31,0,.23,-.12,-.0299988,-.03,-.03,-.0037
2005,1,3,0,-.2657143,.207013,.0200043,.03,.03,.0308001
2005,1,4,0,0,.028,.0799942,.09,.1,.0729001
2005,1,5,0,0,.01,0,0,.01,.0077999
2005,1,6,0,0,.01,-.0399933,-.04,-.04,-.0241001
2005,1,7,0,0,0,.0299988,.04,.05,.0292001
2005,1,10,0,0,0,.0099945,.02,.02,.0153999
2005,1,11,0,0,0,.0100021,.01,0,.0049
2005,1,12,0,0,0,0,-.01,-.01,-.0068998
2005,1,13,0,0,0,-.0199966,-.04,-.05,-.0144
2005,1,14,0,0,.0110714,.0299988,.05,.06,.0481
2005,1,18,0,0,0,.0100021,.01,.01,.0098999
2005,1,19,0,0,0,0,0,-.01,-.0132999
2005,1,20,0,0,-.0134783,-.0400009,-.06,-.07,-.0216999
2005,1,21,0,0,0,-.0400009,-.06,-.06,-.0365
2005,1,24,0,0,0,.0100021,.02,.03,.0311999
2005,1,25,0,0,0,.0099945,.03,.03,.0206001
2005,1,26,0,0,0,.0200043,.03,.04,.0311999
2005,1,27,0,0,0,.0099945,0,.01,.0139999
2005,1,28,0,0,0,-.0299988,-.05,-.07,-.0214
2005,1,31,0,0,0,.0299988,.05,.05,.0259001
2005,2,1,0,0,0,0,0,0,.0084999
2005,2,2,1,0,0,.0300064,.04,.06,.0187001
2005,2,3,0,-.0112,.0273778,.0099945,.03,.03,.0209
2005,2,4,0,0,0,-.0299988,-.06,-.08,-.0278001
2005,2,7,0,0,0,.0200043,.03,.04,.02
2005,2,8,0,0,0,0,.01,0,.0085001
2005,2,9,0,0,0,-.0400009,-.09,-.1,-.0507002
2005,2,10,0,0,0,.0199966,.04,.03,.0404
2005,2,11,0,0,0,.0299988,.05,.07,.0394001
2005,2,14,0,0,0,.0200043,.03,.03,.0253
2005,2,15,0,0,0,0,0,.01,-.0113001
2005,2,16,0,0,0,.0499954,.06,.06,.0432999
2005,2,17,0,0,0,-.0199966,-.02,-.03,-.0246999
2005,2,18,0,0,.0130435,.0400009,.06,.06,.0604999
2005,2,22,0,0,0,0,.01,.02,.0001001
2005,2,23,0,0,0,0,.01,.02,.0151
2005,2,24,0,0,0,.0199966,.03,.04,.0358
2005,2,25,0,0,0,.0100021,.02,.01,.0134001
2005,2,28,0,.01,-.00875,.0199966,.05,.06,.0458999
2005,3,1,0,0,0,-2.44e-06,0,0,.0010002
2005,3,2,0,-.0106897,.0160345,-.0299988,-.03,-.02,-.0234001
2005,3,3,0,0,0,.0100021,.02,.02,.0112
2005,3,4,0,0,0,-.0200043,-.03,-.03,-.0033
2005,3,7,0,0,0,.0200043,.03,.03,.0246
2005,3,8,0,0,0,.0100021,.02,.02,.0049999
2005,3,9,0,0,.01,.0399933,.04,.05,.036
2005,3,10,0,0,.01,0,.01,.01,.007
2005,3,11,0,0,0,.0400009,.05,.07,.0433002
2005,3,14,0,.0182353,0,.0200043,.02,.02,.0107
2005,3,15,0,0,.01,.0100021,.02,.02,.0067999
2005,3,16,0,0,0,0,-.01,-.01,-.0228
2005,3,17,0,0,-.0110714,-.0400009,-.03,-.05,-.0095
2005,3,18,0,.0238462,-.0035328,.0099945,.01,.01,.0241001
2005,3,21,0,0,0,.0200043,.01,.02,.01
2005,3,22,1,0,.0110714,.0899963,.11,.12,.1004999
2005,3,23,0,0,.0140909,.0299988,.04,.05,-.0144999
2005,3,24,0,0,0,0,.01,0,.0325
2005,3,28,0,0,0,.0200043,.02,.03,.0088999
2005,3,29,0,0,0,-.0100021,-.02,-.02,-.0176001
2005,3,30,0,0,-.0172222,-.0100021,-.01,-.01,.0017002
2005,3,31,0,0,-.0413333,-.0499954,-.07,-.09,-.0575001
2005,4,1,0,0,-.0221429,-.0500031,-.07,-.08,-.0176001
2005,4,4,0,0,0,.0200043,.01,0,-.003
2005,4,5,0,0,0,0,.01,.01,.0115001
2005,4,6,0,0,0,-.0299988,-.06,-.07,-.0376999
2005,4,7,0,0,0,.0099945,.01,.02,.0251
2005,4,8,0,0,0,.0200043,.04,.05,.0388999
2005,4,11,0,.0157895,0,0,-.01,-.02,-.0139999
2005,4,12,0,0,0,-.0200043,-.04,-.05,-.0195
2005,4,13,0,0,0,-.0699997,-.07,-.07,-.0322001
2005,4,14,0,0,-.01,-.0599976,-.07,-.07,-.0402
2005,4,15,0,0,0,-.090004,-.09,-.09,-.0409
2005,4,18,0,0,-.0107143,-.0299988,-.02,-.02,.0067
2005,4,19,0,0,0,-.0499954,-.07,-.07,-.0302999
2005,4,20,0,0,0,.0199966,.02,.02,.0100999
2005,4,21,0,0,.0130435,.1100006,.13,.14,.0882001
2005,4,22,0,0,0,-.0100021,-.02,-.02,-.0153999
2005,4,25,0,0,0,.0200043,.03,.03,.0126998
2005,4,26,0,0,0,.0099945,.01,.01,.0166001
2005,4,27,0,0,0,-.0299988,-.04,-.04,-.0213001
2005,4,28,0,0,0,-.0499954,-.06,-.08,-.0374
2005,4,29,0,.01,-.01,.0499954,.06,.08,.0565
2005,5,2,0,0,0,-.0099945,-.01,-.02,-.0125999
2005,5,3,1,0,.01,.0399933,.03,.04,.0258
2005,5,4,0,0,0,-.0499954,-.06,-.08,-.0330999
2005,5,5,0,0,0,-.0599976,-.08,-.07,-.0459001
2005,5,6,0,0,.0375,.1399994,.2,.2,.1266999
2005,5,9,0,0,0,.0199966,.03,.04,.0301001
2005,5,10,0,0,0,-.0400009,-.06,-.07,-.0502
2005,5,11,0,0,-.01,-.0100021,-.01,-.01,-.0056
2005,5,12,0,0,0,-.0099945,-.03,-.04,-.0188
2005,5,13,0,0,-.01,-.0400009,-.06,-.07,-.0429001
2005,5,16,0,0,0,0,0,-.01,.0136001
2005,5,17,0,0,0,.0100021,.01,.01,.0037999
2005,5,18,0,0,0,-.0200043,-.03,-.04,-.0244999
2005,5,19,0,0,0,.0400009,.06,.07,.0568998
2005,5,20,0,0,.0129167,.0400009,.05,.06,.0325
2005,5,23,0,0,0,-.0299988,-.05,-.06,-.0207999
2005,5,24,0,0,0,-.0200043,-.03,-.04,-.0325
2005,5,25,0,0,0,-.0099945,-.01,-.01,.0021999
2005,5,26,0,0,0,.0299988,.04,.04,.0267
2005,5,27,0,0,0,0,.01,0,.0157001
2005,5,31,0,0,0,-.0299988,-.05,-.06,-.0481
2005,6,1,0,0,0,-.1199979,-.14,-.15,-.0617001
2005,6,2,0,0,0,.0099945,.02,.01,.0215001
2005,6,3,0,0,0,.0400009,.05,.07,.0430999
2005,6,6,0,0,0,.0100021,.01,.01,.0092001
2005,6,7,0,0,0,-.0299988,-.03,-.03,-.0123999
2005,6,8,0,0,0,.0499954,.06,.05,.0432999
2005,6,9,0,0,.01,.0400009,.04,.05,.0171001
2005,6,10,0,0,.02,.0800018,.1,.1,.0626998
2005,6,13,0,0,0,-.0100021,-.02,-.01,0
2005,6,14,0,0,0,0,0,0,-.0039999
2005,6,15,0,0,0,.0100021,.02,.02,.0111001
2005,6,16,0,0,0,-.0199966,-.04,-.04,-.0218
2005,6,17,0,0,0,.0099945,.01,.01,.0222001
2005,6,20,0,0,0,.0100021,.02,.02,.0012
2005,6,21,0,0,.0119231,0,-.02,-.04,-.0032001
2005,6,22,0,0,-.0134783,-.0800018,-.1,-.11,-.0687001
2005,6,23,0,0,0,.0100021,.01,.01,.0183001
2005,6,24,0,0,0,-.0400009,-.06,-.07,-.0214999
2005,6,27,0,0,0,.0100021,.02,.01,.0033
2005,6,28,0,0,.0163158,.0599976,.07,.07,.0574999
2005,6,29,0,0,0,.0200043,.02,.03,.0042
2005,6,30,1,0,0,.0299988,.01,-.01,-.0026
2005,7,1,0,0,.0221429,.0999985,.11,.12,.1036
2005,7,5,0,0,0,.0299988,.05,.06,.0299001
2005,7,6,0,0,0,-.0199966,-.03,-.03,-.0063
2005,7,7,0,0,-.0344444,-.0600052,-.06,-.06,-.0500002
2005,7,8,0,0,.03875,.0699997,.08,.07,.0615001
2005,7,11,0,0,0,.0100021,.01,.02,.0187001
2005,7,12,0,0,0,.0200043,.02,.02,.0186999
2005,7,13,0,0,.01,.0199966,.02,.02,.0095
2005,7,14,0,0,0,-.0100021,0,.01,.0056
2005,7,15,0,0,0,.0100021,.02,.02,.0164001
2005,7,18,0,0,0,.0200043,.02,.02,.0153
2005,7,19,0,0,0,-.0100021,-.01,-.01,-.0181
2005,7,20,0,-.0281818,.002013,.0100021,.02,.02,.0114999
2005,7,21,0,0,0,.0299988,.05,.07,.0486
2005,7,22,0,0,0,-.0200043,-.04,-.04,-.016
2005,7,25,0,0,0,.0200043,.03,.03,.0261002
2005,7,26,0,0,0,0,0,0,.0156999
