NAME,Industrial Production,Capacity Utilization,Housing Starts,House Price Index,Unemployment Rate,CPI All,PCE Deflator,BIS Real EER,Total Nonrevolving Credit,S&P 500,1Y Treasury Rate,Term Spread 10Y-1Y,GZ Excess Bond Premium,GZ Credit Spread,Mortgage Spread,Global Factor,Global Mkt Volatility,Global Risk Aversion,Global Risk Aversion (w\ Controls),Risk Aversion Index BEX,Risk Aversion Index BHD,Risk Appetite Index CBC,CBOE VIX Index,Leverage US Brokers & Dealers,Leverage EU Global Banks ,Leverage EU G-Sifi,Leverage US Banks ,Leverage EU Banks ,Global Private Liquidity,Global Cross Border Flows,Global Domestic Credit,Global Credit Ex US,Floaters Domestic Credit,EU Domestic Credit,EA Domestic Credit,UK Domestic Credit,Global Inflows All Sectors,Global Inflows  Banks,Global Inflows Non-Banks,EU Inflows All Sectors,EU Inflows  Banks,EU Inflows Non-Banks,EA Inflows All Sectors,EA Inflows Banks,EA Inflows Non-Banks,UK Inflows All Sectors,UK Inflows Banks,UK Inflows Non-Banks,Floaters Inflows All Sectors,Floaters Inflows  Banks,Floaters Inflows Non-Banks,Global Real Economic Activity,Global Real Economic Activity Ex US,OECD + 6 IP (Baumeister & Hamilton),Index of Global Real Activity (Kilian),"World GDP (WB, interpolated from annual)",World Production (CPB-NBEPA),EA Industrial Production,UK Industrial Production,UK Corporate Spread,GER Corporate Spread,EA Policy Rate,UK Policy Rate,EUR to 1 USD,GBP to 1 USD,DAX Stock Market,FTSE All Share 
LABEL,INDPRO,CAPUTIL,HOUST,CSHPI,UNRATE,CPIAUCSL,PCEPI,BISREER,NONREVSL,SP500,DGS1,YCSLOPE,EBP,GZSPREAD,MTGSPR,GLOBALF,GLOBALV,GLOBALRA,GLOBALRA2,RAI,RAV,RAPP,VIX,USBDLEV,EUBDLEV,EUGSIFLEV,USBANKSL,EUBANKSL,GLBPLIQ,GLBCBLIQ,GLBCREDIT,GLBCREXUS,FLTCREDIT,EUCREDIT,EACREDIT,UKCREDIT,GLBINFLALL,GLBINFLB,GLBINFLNB,EUINFLALL,EUINFLB,EUINFLNB,EAINFLALL,EAINFLB,EAINFLNB,UKINFLALL,UKINFLB,UKINFLNB,FLTINFLALL,FLTINFLB,FLTINFLNB,GREA,GREAEXUS,BHWORLDIP,KGLOBALREA,WBWORLDGPD,CPBWORLDIP,EAIP,UKIP,UKCORPSP,GERCORPSP,EARATE,UKRATE,EURUSD,GBPUSD,DAX,FTSEAS
1987-02-01,403.7377306580848,79.9024,748.6613313139956,416.58897293851965,6.6,471.67115607209985,407.4787904672882,472.0193862556873,623.4623252152636,563.7998734110198,5.95894736842105,1.29157894736842,0.4663,1.8372,1.83,55.334530957818856,78.51550631264129,3.799953,,103.32421738382173,,17.3,,213.85698765645134,335.1517237687946,318.5538943210718,-25.096682247807482,-5.829000985812069,1638.5612005204393,1338.9920290552072,943.288498948235,911.0938440397215,905.2261304915902,820.8261699283369,805.2662922716006,627.2307225273757,791.5619031857245,763.5297730507212,650.6279196094284,697.3946661962937,676.3142257402062,531.6295534918016,653.9609915051404,623.9116735522717,519.1743079782938,593.180434518141,586.66950151368,316.7692923245583,749.9370022067947,722.6601038042687,606.6310883049792,402.49051624848187,-0.0512308662541132,402.49051624848187,-41.973038,3.3631978571414756,,427.28742943688565,448.75121425198586,0.589999999999999,0.41000000000000014,3.0,10.875,-6.9837357822325625,-42.395969074432884,712.6408765023482,689.0731187976342
1987-03-01,403.890584532596,79.7608,745.3561871643374,417.0688128809434,6.6,472.02829930885963,407.74865951553164,471.3037556857098,623.0670209289428,567.8464666671912,6.03318181818182,1.21545454545455,0.3911,1.7993,1.79,57.043343152851754,106.6026031252985,-5.933167,,102.44873351895968,,19.2,,209.94892369836143,338.99818214070586,320.77416574369477,-24.721534487135237,-6.11757793633548,1641.0459845150942,1341.2700422295616,945.2628615374008,913.6236147434778,907.7953326736065,822.8493045534256,806.8476913342885,631.7070991022237,793.4448275511129,765.388857030715,652.6477289870325,698.7758908969074,677.5423166933097,533.3882367258243,655.5820511207362,625.3665336675718,521.1729536213494,594.0079143215323,587.5309872451916,317.09452911106507,751.9372396303448,724.6878997316842,608.6076756114624,402.257820532058,-0.80499685707122,402.257820532058,-35.27018,3.371207670315002,,427.85229850947843,448.1871969643598,0.359999999999999,0.8199999999999994,3.0,9.875,-6.349749945538879,-46.517951188024334,717.1426381472415,690.7795278182158
1987-04-01,404.51000448498826,80.0233,738.6470848829895,417.6845783733844,6.3,472.47294210457306,408.10735573620497,468.978703170797,623.6192666530151,566.746421198209,6.50428571428571,1.51857142857143,-0.4205,1.6475,1.809999,61.45903529541707,140.25940797137957,-19.9644,,120.49629264134147,,16.1,,208.286938060736,338.94809360429184,320.76010836786753,-24.46634760877569,-6.591397928425859,1642.9374540714105,1344.9144520995917,945.9529342007341,914.2704265333584,908.4066418501818,823.4213126914918,807.0864911677846,634.0560861806194,795.287757190753,767.4572465762155,653.6665787266194,700.2087554000864,679.2008330720927,533.3683492137787,656.9267082026486,627.0720237285393,521.0754008305696,595.4879228037189,589.0866476219184,317.6482599394959,753.9059519923856,726.9536623120678,609.5051377373877,402.82375227136066,-0.45096963896578,402.82375227136066,-25.379365,3.38348721603301,,429.0272026543537,448.5259889315534,0.849999999999999,0.8700000000000001,3.0,9.375,-7.64935971570901,-48.93772429601198,717.6330981694181,693.0983405101344
1987-05-01,405.1671897935148,80.3797,739.5107546562485,418.34232453056444,6.3,472.7387818712341,408.35532111438806,468.0184889793537,623.6689499888201,566.67726490223,7.0035,1.6095,0.1389,1.6838,1.990001,67.37845019128719,118.92292034308034,-19.78811,,104.72896496688612,,18.7,,206.99425674922537,338.8404196650817,320.7258084662993,-24.23528851341146,-7.204207195668114,1642.2949171600294,1347.1157952639269,946.427963855079,914.6857368616468,908.7925841795678,823.7896261983774,807.2220466488457,635.922698771091,797.1671636189861,769.6977725684458,654.4763420332368,701.617083234996,681.0178083403085,533.3299354083088,658.1248216051184,628.8188372411333,520.8867575252999,597.343936127432,591.0267020576422,318.4428578316248,755.8807730618202,729.3467782446897,610.1949769798453,403.25560341628386,-1.26175120256322,403.25560341628386,-19.637113,3.4007474767374646,,428.4625240657366,447.96069630127454,0.859999999999999,0.6900000000000004,3.0,8.875,-8.966081981112035,-51.07856229659694,718.2656017069185,700.0598782677181
1987-06-01,405.6481726735516,80.4586,737.4001859350161,419.1017449482361,6.2,473.18028369214574,408.72528084083444,469.2631461758086,624.0400009002083,570.8438286192395,6.79545454545455,1.60681818181818,0.093,1.5892,2.14,74.87710181539272,107.42819261423247,-24.00279,,102.86408438659254,,27.0,,206.12775710521646,338.7534515001616,320.687577298742,-23.953638638994796,-7.494081764249548,1643.0367769765126,1348.9971535344928,946.9631007420469,915.1772912950207,909.2681831156757,824.215310309416,807.4179808476732,637.5391532819169,798.9973923163813,771.8762381131555,655.2574931862642,702.4641023304141,682.1011502547921,533.3100362970466,658.8487591691137,629.8899613271275,520.7889250055305,598.47168324006,592.1414867395881,319.3393900853509,757.5863587010656,731.3625638298271,610.9105350427603,403.54712081241246,-1.155697602424,403.54712081241246,-30.930983,3.421772791206945,,428.4485862861449,449.423862528081,0.539999999999999,0.5800000000000001,3.0,8.875,-7.258250064648289,-48.784354737406666,723.1721063511164,705.0226591176131
1987-07-01,406.30654310629603,80.8616,736.2010551259733,419.7502654324727,6.1,473.44425216922303,408.9549752137167,470.40195500302605,624.4676285468372,573.6894826106403,6.68318181818182,1.76363636363636,0.2039,1.5567,1.83,87.27798906189282,129.92447274942924,-42.83073,,91.61251700538669,,40.0,,205.6384281975301,338.6997939153912,320.63152865634,-23.379630559685875,-7.243211286367993,1642.8832263384475,1350.736043687263,947.6180478069011,915.8224641904237,909.9349574774104,824.7523851741088,807.7762808375528,638.9067945274699,800.7906623717108,773.9972979092853,656.0272267853923,702.7734925919444,682.4473733051054,533.3662397431103,659.143465838355,630.2866418429948,520.7904804927125,598.810263869645,592.4105778203782,320.4021761929051,758.918988293326,732.8565734616024,611.6874892247666,403.7845460399974,-1.87796471517703,403.7845460399974,-33.881029,3.4478586809050027,,428.0490625606845,450.75573571210913,-0.00999999999999978,0.34999999999999964,3.0,8.875,-5.660223093833748,-47.56128680102461,732.0196000826727,709.1900172486953
1987-08-01,407.1069111649776,81.1578,738.0879035564117,420.3946072137182,6.0,473.8826570800765,409.3477519782749,470.1207374185033,625.0658213614647,579.727281774354,7.0252380952381,1.7352380952381,0.2262,1.488,1.57,88.28154439956798,108.36939440607792,-37.67613,,101.51447436843091,,44.7,,205.29549808099125,338.65546900897846,320.56692179813973,-22.689723579520894,-6.623038947553615,1645.5646377229011,1352.2711415613014,948.393702544478,916.629454924078,910.8072284736405,825.4071009485285,808.3459795399248,640.1397366681692,802.6044606331125,776.139777136164,656.798565357071,702.9651170002243,682.6570245089518,533.5298395949175,659.3292432804644,630.5355157302731,520.7951428828068,599.0163138612112,592.5652031808988,321.6923403989665,760.1107327770984,734.1593317362135,612.5284074206612,404.1656787226325,-1.89907199394216,404.1656787226325,-19.00373,3.47826788696024,,427.4406061949953,450.8659285607248,0.429999999999999,0.16999999999999993,3.0,9.875,-5.276801535944557,-46.975359799052626,733.810810259808,704.4634810329509
1987-09-01,407.36944759339667,81.4544,743.5438019814551,420.99029028563734,5.9,474.23200241353254,409.68580673863994,468.37965064432814,625.3348503938532,576.4250221423291,7.66809523809524,1.75380952380952,0.2435,1.4889,1.47,94.75736426518807,109.74316461757346,-44.54443,,103.87705616778773,,54.5,,204.67892094045865,338.6259407948493,320.5373222450571,-22.370541037745557,-5.858020057044224,1645.6633680929822,1354.8625389593478,949.5326247914657,917.8437284054754,912.1033320900765,826.4087760745085,809.2119734542582,641.8888938916305,804.7147641291834,778.5440308545067,657.8617678036493,703.3098111673328,683.0308199748627,533.7831305937073,659.6681747072985,630.9785542144746,520.8026071047143,599.3654647087247,592.8388955367193,323.1910503138656,761.6928356117542,735.8577363020277,613.7096185584105,404.86799583959606,-1.24860877556321,404.86799583959606,-22.557164,3.5117093931486876,,428.6749610977232,451.085950651685,0.9,-0.009999999999999787,3.0,9.875,-7.561088718032191,-49.74971935546581,731.3353711535535,709.7457862190938
1987-10-01,408.8249357478582,82.5889,732.3170717943469,421.5972050343799,6.0,474.49321283632503,410.01278069778283,467.9720917252387,625.9791958161876,563.5503633902907,7.59333333333333,1.92666666666667,-0.9138,1.521,1.74,38.75861212661477,288.5364003369239,-39.62579,,132.46610020042763,,9.6,,197.6957036176728,338.6110379276359,320.6025069067906,-22.5911562201687,-4.444428514999737,1649.9021656359535,1357.8344144286498,954.0457503603069,923.5927432724967,917.9040063932753,831.623204700613,814.3618870299301,646.7395542869258,808.4085381691176,782.454456547236,660.7602486787408,706.4404347963757,686.0345786534722,537.3800338329589,663.4233363354925,634.7191648771739,524.5009550717518,601.3380676331705,594.7531462278109,325.72849461761956,765.499232159234,739.6552169296476,617.4112013327488,406.0719351671038,-1.43159879522545,406.0719351671038,-17.561606,3.550305222514316,,428.8766762342471,452.3960130562548,1.61,0.6299999999999999,3.0,9.375,-8.269448071790105,-50.802169643325634,707.1063896594161,671.8203648079462
1987-11-01,409.36843443262217,82.9764,741.2160334945205,422.12708557944876,5.8,474.8404354073999,410.2064685237239,464.7846460268528,626.6614228681872,550.1258210544728,6.96473684210526,1.89578947368421,0.1042,1.5078,1.79,31.05213450140344,181.32848681760575,-1.290678,,179.96635615061075,,-8.9,,184.99757820506642,338.6012589748515,320.71884704410746,-23.05185973102759,-2.618102302362262,1653.7453342025724,1361.2635211822553,960.3267834258398,931.7510477266305,926.0681984247846,839.166585115438,821.9918166322303,653.308034177629,812.5408194483249,786.6866258646403,664.5899310610021,711.3134091897055,690.6548975935007,543.2891370893519,669.3287708766181,640.4590387919584,530.8411157389605,604.2646736456737,597.6805429846855,328.6175287312803,770.2560987940694,744.3383904268723,622.3257321311078,406.6175513825161,-1.60933256905199,406.6175513825161,-12.555571,3.5914613386281546,,429.81072397135927,452.5044141508807,0.969999999999998,0.5300000000000002,3.0,8.875,-15.077141059454116,-57.40257496520819,693.0299243417031,667.9988557265673
1987-12-01,409.85573426550775,83.3733,724.422751560335,422.71256734559194,5.7,475.0135956238277,410.3898775026912,462.6344421219498,626.4283394556247,548.4796933490654,7.17318181818182,1.81454545454545,-0.1381,1.4919,1.66,44.13993513507474,141.03797163018598,-2.867731,,147.33281000138422,,1.6,,177.240674071224,338.58149947135274,320.7839135252977,-23.511889031309575,-1.280062655933439,1658.5845304408053,1363.975261346189,963.5477783732449,935.9094991631345,930.2222765655332,843.0402582262338,825.9272502268047,658.072616401119,814.9033694593085,789.0719875524248,666.9075411709568,713.8924141170075,693.0979496935427,546.6269509374689,672.4416404896377,643.4729487601411,534.411257411847,605.815543773557,599.2419091385602,330.33640213133924,773.094734385386,747.3404259128816,624.8369706972958,406.9054275226626,-0.783307717506785,406.9054275226626,-5.3718582,3.6378112795324435,,429.76595026253125,453.0446639792155,1.27999999999999,0.2999999999999998,2.57,8.375,-18.008947135115267,-60.366001405840905,690.7755278982137,676.8746053244718
1988-01-01,409.9053457949835,83.1444,714.7559271189455,423.2365860119475,5.7,475.35901911063644,410.7672022432963,461.6307930398547,626.8317761039149,552.3458920524919,6.98894736842105,1.67684210526316,-0.3813,1.6004,1.76,41.860370502934245,150.5562787848478,-3.307484,,135.41331356914515,,11.0,,177.6376755171802,337.8761346893091,317.9277433450391,-23.933893614360112,-0.5849125077193601,1656.3748568533904,1365.720977837373,963.5013485987772,935.7656871613165,930.1032970447652,842.6707993187387,825.2837267849435,660.5637815009236,815.4460578104773,789.6068169489802,667.4760208437145,713.8127456122701,692.9734261160244,546.9351349913443,672.3965430706136,643.3849538511352,534.6972042583346,605.5589005666371,598.9681538946967,330.6864140682215,773.8094240459113,748.420294946396,624.6106521074213,407.7426081772984,-0.251354221870061,407.7426081772984,2.637835,3.697928929160854,,428.9546306184845,454.7541073151455,1.29999999999999,0.33999999999999986,2.5,8.375,-16.77992217361269,-58.828653994377014,684.1155969210895,681.9841676928031
1988-02-01,410.31159806091864,83.2466,729.505641646263,423.8156264254179,5.7,475.5312844417811,410.9118225580717,461.9861734731081,627.3687998358108,555.3347106724568,6.64,1.572,0.0485,1.5682,1.68,51.316972702322374,102.71549643948934,0.9037237,,121.7938050553782,,16.2,,178.31542211708106,336.6410432227517,312.8058110738714,-24.31548624714363,-0.08984835625654106,1656.3183570854453,1366.2449118033128,963.386139835636,935.4269895799572,929.8183228143693,841.8352474666973,823.8881543967099,662.3406361031482,815.7809811879046,789.9356019821018,667.8321811254874,713.6212513911047,692.6854304190098,547.116479524986,672.2804684792893,643.167124194106,534.8646258124626,605.1168659416794,598.483571491393,330.8711468505344,774.2571028670823,749.1296245270438,624.1417891121085,408.1798522095246,-0.211334886925018,408.1798522095246,13.88034,3.782341077495066,,431.1286531634074,454.11648560121785,1.42,0.4399999999999995,2.5,8.875,-14.22471181679928,-56.429055843494105,698.4299566621922,681.1332480447084
1988-03-01,410.53982445551355,83.4329,733.4329350300536,424.36262649378546,5.7,475.78912730057556,411.2560964808526,460.3669059861824,627.885026315054,558.2367852765768,6.70652173913043,1.66695652173913,-0.208,1.4656,1.56,53.43601465669737,86.02004721678695,3.554467,,114.71068856545314,,18.0,,178.7081879676944,335.78454889520447,309.6268103561293,-24.501403763291115,0.12398980086733094,1658.8911013159698,1367.3041053448646,963.2061288576996,934.9377164106035,929.3955614091071,840.7097800488898,822.1596613466941,663.1086576909214,815.9124991632893,790.0643282132484,667.9736111143053,713.3356607486032,692.2817275458794,547.1850417308912,672.0899056113581,642.827811719685,534.9276605145164,604.858421019713,598.1588438500274,331.2147564828644,774.4348910120464,749.4209389761583,623.6148430720394,408.4240857941163,-0.365135339436335,408.4240857941163,18.968373,3.8771493748098074,,432.317252600885,455.597994179732,1.35,0.37999999999999984,2.5,8.375,-15.380794056906877,-60.595396885756806,696.9010290296648,679.8777116412392
1988-04-01,411.06754838414963,84.1077,736.0739903058278,424.8352374701448,5.4,476.38818771429123,411.7426121665422,459.2692664476979,628.5583297132922,557.0631961868695,7.008,1.7105,-0.1312,1.3713,1.48,57.589058520980856,77.92767650349211,1.713365,,110.0243877929671,,18.2,,176.014175714773,335.57885921205843,309.5255763114645,-24.172378572406615,-0.3062381621578519,1659.0349995443194,1368.5102283325728,962.5383933646156,933.7839075041911,928.2612476404482,838.7423393776506,819.9435693623766,662.3149309299174,815.7994237861761,789.9367234128782,667.909778582492,712.5451731347198,691.4412889289043,546.6263385547379,670.9677119816787,641.6037041299323,534.1425205502593,604.8928226072871,598.0958097487331,332.6205719144188,774.1773376918134,749.1956473636258,623.0452379501236,408.5885215965441,-1.09715083196153,408.5885215965441,11.421091,3.9789556423100336,,430.55504703703934,454.64811896394116,1.08,0.1299999999999999,2.5,7.875,-15.73921737968839,-63.03138713883762,696.0784066529856,683.3236453208855
1988-05-01,410.95286975471413,83.9381,725.91161280971,425.4619308757319,5.6,476.6438333584214,412.03371424963547,459.3198814206872,629.0265141574235,554.556799320548,7.39714285714286,1.69190476190476,-0.0423,1.3518,1.37,55.231603040579614,109.74914958588255,-5.020377,,102.4662086826014,,18.9,,170.59725409582228,335.43486049383625,309.4619398715205,-23.47562923449064,-1.1422793086741185,1658.4747544408017,1369.89205603549,961.4551950342511,932.0907809761891,926.5378933852718,836.0773117508282,817.2192209946815,660.764190763002,815.5807137443805,789.6898579343416,667.7864031049979,711.3393444126234,690.2572865916324,545.4574828344304,669.0061513510503,639.6151405800533,532.4736285410333,604.9911643832809,598.0527543903007,335.0395637787552,773.6781194921265,748.7591696600366,622.4248216644476,408.67976558290974,-0.178582887310844,408.67976558290974,4.9660349,4.089681486629093,,432.54298631138204,455.8078578454241,1.03999999999999,0.13999999999999968,2.5,7.375,-14.401703013445122,-62.56710154350312,698.7822601737334,682.8192456145451
1988-06-01,411.2127176809467,84.0464,729.8445101508147,426.1129379866926,5.4,477.0684624465665,412.45665749116813,460.7766811835357,629.1987570522392,560.1011196620256,7.48954545454546,1.43181818181818,0.0567,1.4449,1.54,57.043210154790664,117.49418718465787,-9.044692,,107.92630041356534,,32.1,,167.67226592396966,335.3840347571062,309.44134882120863,-22.933176009404992,-1.5780017151857177,1658.0903641076318,1370.2000256165995,960.9102084874286,931.2566069494655,925.6811571616147,834.697990039861,815.5558902197647,659.9515587803859,815.4672623633386,789.5617740893899,667.7224509233909,710.740991297407,689.681768094106,544.6129428285486,667.9978510876471,638.6091130035152,531.2072331780373,605.1333589428463,598.0378321370416,337.0360095841987,773.4186071471504,748.5323804951483,622.1478443460168,409.2426390372863,-0.508355369066836,409.2426390372863,-5.3513164,4.1975742622553325,,432.3086064562303,455.91262474866846,0.74,0.11999999999999922,2.5,8.875,-10.669450858643241,-57.48139935980806,703.9213273601829,687.0063795960202
1988-07-01,411.26149705184156,83.9873,729.0974778142981,426.7737488271754,5.4,477.49129605751864,412.94220888347974,463.38548198480004,629.5439049196647,559.508305773286,7.754,1.302,-0.297,1.2952,1.37,56.65725196783327,115.79257029949044,-8.172593,,102.6127445177607,,36.2,,167.75622654232737,335.4233697928764,309.4605258249136,-22.645167965597274,-1.3880239033469286,1657.8324348342583,1370.9003830100592,961.0830696622613,931.4145230949173,925.8575978655621,834.5567304060534,814.9019684037187,660.6448838802368,816.3378160066464,790.7093890872876,667.823130286151,711.0417509447894,690.1361807196139,544.2052617446379,668.2416065728787,639.0882929225393,530.5053858241583,605.6362792507196,598.4563849741196,338.2952422121013,774.2898748916784,749.7224976456614,622.1575303429536,409.05123955084764,-0.86620860377451,409.05123955084764,-11.715369,4.305062793370773,,429.8756054467324,457.26469942825315,0.839999999999999,-0.08999999999999986,3.0,10.375,-5.746831305375012,-53.36237600419689,707.4726283271148,687.2314612442118
1988-08-01,411.72551000552033,84.0168,730.8542797539191,427.40237421222264,5.6,477.912349311153,413.2362629409622,464.32363867945475,630.2008349790378,557.4812093359241,8.1704347826087,1.09,-0.1052,1.2836,1.34,46.47002812455797,116.83750383680453,1.716101,,100.61507768503017,,29.8,,167.9794485174623,335.4957499305466,309.4958234031084,-22.41811583473845,-0.8921022299570638,1657.5302879383273,1372.0695355638384,961.5484248953445,931.8487010199409,926.3396371965202,834.4694129421933,814.4461340227299,662.3362560905741,818.1884048958123,793.0642045958753,668.0946196987115,711.7390406186317,691.1190367723352,543.8961279104905,668.8290262351406,640.1331877220443,529.9515969498,606.5225819604526,599.3472758366679,339.3585542824558,776.1335188246871,752.1381975504702,622.1861928067253,409.84122778379043,0.0021458352874113,409.84122778379043,-9.6538788,4.403696656851541,,433.81825579607056,458.700621536042,0.55,0.1800000000000006,3.09,11.875,-3.5296355686831684,-52.85673052421477,706.0785331140692,681.472948797377
1988-09-01,411.43628525358497,84.2769,730.7872780763706,428.01323269925416,5.4,478.3316371371566,413.72443965373213,464.83254563020193,630.1643408458757,559.0986980510856,8.09333333333333,0.883809523809524,0.0965,1.3893,1.5,46.612082507590785,98.69391009131984,6.757557,,95.63133822835601,,31.4,,168.28742305072825,335.53289132798005,309.5139412077177,-22.21349838394157,-0.22595117752005267,1658.7780479392475,1372.549394249297,962.2012573952967,932.4750968853317,927.0292529451174,834.4406187320864,814.2816077234781,664.3785031964746,819.8683458729644,795.0162934111341,668.4765465849607,712.5039296710701,692.0439493130855,543.7783613035563,669.5222731317862,641.1368248568277,529.7356905452913,607.3420039626246,600.1511407955445,340.5322196239105,777.7872639895096,754.0793048731662,622.2314329006422,410.2481368444982,-0.113373153415404,410.2481368444982,-5.1115304,4.486211701906018,,433.5183594573105,459.1071261608589,1.02999999999999,0.2699999999999996,3.5,11.875,-4.658868831661707,-52.1171915820135,713.304851806104,685.2527940591704
1988-10-01,411.90713205709625,84.625,732.7780538421631,428.5653390016292,5.4,478.66580620334685,414.044858225191,462.3697490601975,630.3119216903797,562.5460507880731,8.1095,0.686,0.2083,1.5472,1.5,43.76233126698344,90.07481151031637,12.06973,,102.83811927296043,,23.5,,169.07683798439214,335.49856423394317,309.3725465192261,-22.017455548660216,1.7697292335477215,1662.946822511967,1373.898690116167,964.7617490597582,935.5617505149165,930.190361515556,837.4219788134174,817.2375724838585,668.3813889299084,821.1763810616251,796.2375651751653,669.8311897797823,713.3786669034697,692.7475110480702,545.4045983116981,670.5094855774737,641.9309331351815,531.4014635175206,607.9767318918252,600.7160907210999,342.05304033849353,779.0433282835681,755.196852958184,623.6712960952143,410.26207201523033,-0.36774943043757,410.26207201523033,-2.2078192,4.5535107791509155,,431.70692323186205,458.80240271531204,1.15,0.44000000000000045,3.5,11.875,-7.390285073102085,-55.31952201324999,717.0727051187121,687.2687530321637
1988-11-01,412.0859902877828,84.7646,735.8193752733032,429.15547315098064,5.3,478.99886229806333,414.2737822238674,459.784341060163,630.3806914554756,560.2118820879701,8.476,0.4865,0.0828,1.436,1.31,41.27702485137425,101.71880714170894,11.22842,,92.75035536726799,,25.2,,170.3514463018322,335.4033788703992,309.1194606087543,-21.84046414238635,4.52693344016356,1665.9312933927683,1375.141353935012,968.4739479254031,940.1719259654284,934.8590632755879,842.5362309763141,822.3099723513747,673.2132524308482,822.3687931290464,797.2451168973012,671.9075260706179,714.3808383436754,693.4128422666093,548.2454735371954,671.7513938624364,642.70211614038,534.3098440346611,608.5637074473622,601.2230818468641,343.72559945830506,780.1732800845263,756.086638467061,626.1395797123294,410.91402311520693,0.518768701037262,410.91402311520693,7.5632287,4.596909666078175,,434.2215422446066,459.91521136625283,0.55,0.20000000000000018,3.5,12.875,-11.171305347926,-59.24977724100157,715.147762688343,683.8887399683337
1988-12-01,412.54167817765114,85.0514,735.4362330421477,429.7013260346925,5.3,479.33081281034856,414.57503502820003,459.2793914920036,630.5042045065928,562.221082096239,8.99190476190476,0.113809523809524,0.1807,1.3954,1.5,44.86287848437135,59.53793626101644,19.69338,,95.48434058004777,,33.5,,171.70359230321185,335.2462155783588,308.9775066471833,-21.62529734673147,5.96587899038577,1666.1893100338627,1375.913595451175,970.4224746275175,942.5949835253533,937.3062474249864,845.2889038040994,825.0409824467403,675.6239044288316,823.5195465743177,798.3076763733494,673.3927943923885,715.4270766299136,694.2497710352706,549.8012131399336,672.9732071036627,643.6802399340769,535.9017279647659,609.2747761860065,601.8461819002911,345.60011737028293,781.260035856707,757.0689098123413,627.4897605270348,411.80218628096696,0.985262393692082,411.80218628096696,11.028757,4.614831633059047,,435.2927373845427,459.30976047538223,0.49,0.2400000000000002,3.5,12.875,-10.754816370471529,-60.20182471488433,719.1331433678422,683.1511180780992
1989-01-01,412.82853353508335,85.6106,739.0798521735676,430.33891891568084,5.4,479.74420736352135,415.07564011480423,461.0456190417329,633.3812345900668,565.3891705042736,9.0475,0.0440000000000002,0.1912,1.4951,1.639999,50.761358858821964,88.02608342103807,5.656012,,94.12190531461063,,22.2,,172.7301303838827,333.5323144968075,310.00116128258287,-21.292157911317563,5.800162170012304,1664.0640970021661,1377.4212408433546,970.1577997816761,942.127047538944,936.8299992323454,844.358067225186,823.8536558515003,675.5800916370948,824.8016484675367,799.7355140729425,673.9894213475762,716.6750287978961,695.775352866269,549.3674338176165,674.1228526314649,645.3911940718126,535.1296482283959,610.4733717061133,602.9339021845112,347.8110382624567,782.4699417832892,758.5114292900859,627.4831777632854,411.789945468357,1.74489741660163,411.789945468357,17.490007,4.603739086312486,,435.55462947612364,461.2145799724517,1.19,0.09999999999999964,3.68,12.875,-6.338854325567314,-57.306776022940376,717.9864217208616,696.1267609486898
1989-02-01,412.4000447129611,84.6854,726.1927092702751,430.93215242032505,5.2,480.07369695320665,415.39647582031256,461.5219521841093,633.7317999343098,568.3579767338681,9.25315789473684,-0.0842105263157893,0.0788,1.3749,1.48,47.992473652344074,81.56133894773374,10.27183,,92.05970275465961,,16.8,,173.700126527135,330.8205587066985,311.6781110956797,-20.944597035442083,5.5266194817872645,1665.8406637376029,1378.6248571668518,969.607540155264,941.1677388308489,935.8495463543356,842.7431677564801,821.839846006997,675.4755659356799,825.896853127725,801.038008335434,674.3792671812262,717.8084832102645,697.3873407331329,548.6488534728464,675.114983912084,647.2318756619268,533.8448603162318,611.7002404154359,604.0600288864848,349.97113327206375,783.5012311273285,759.8727270216633,627.4671297535683,411.36022698346835,0.15620793985936,411.36022698346835,11.921381,4.559504614508447,,434.9354832410452,461.11522576656387,0.589999999999999,0.20000000000000018,4.0,12.875,-5.535855056606693,-56.15567601723481,716.1358197781043,694.9472872334005
1989-03-01,412.6505154863231,84.4428,725.9819610363186,431.46841862035757,5.0,480.5659046737495,415.7616656779947,462.6540211724284,634.4046149744476,567.914819369784,9.57045454545455,-0.212727272727273,0.3378,1.4626,1.67,49.701140743233964,111.87190436661491,-0.0963713,,90.2980856761164,,22.1,,175.40576020440434,329.1575929241002,312.72662606916623,-20.678345794025816,5.360172525960635,1664.7872716335303,1379.850477584775,968.8980332527655,939.9689983376725,934.6133473442724,841.5410372760654,820.5070232326999,675.3053738392277,826.4463762493948,801.7083941651091,674.649203137401,718.3912444085563,698.2588131203952,548.2100354930441,675.8743538823212,648.4641342486834,533.0566720763534,612.3579937674618,604.6662707572744,352.0342452290598,784.0183104756438,760.5820844433002,627.4402257853118,412.1734022851448,1.13986284397993,412.1734022851448,17.236805,4.5038596252573,,434.52573633563077,460.11621645905524,0.64,0.17999999999999972,4.0,12.875,-4.562493603342247,-53.84797005478066,718.740013940137,698.1145136210189
